pid,gl2_absence_blocks,gl2_absence_blocks_car,gl2_absence_max_len,gl2_ast40,gl2_avail,gl2_avail_car,gl2_away_minus_home_gmsc40,gl2_best_seed_car,gl2_blk40,gl2_blow_d_mpg,gl2_blow_mpg,gl2_box_completeness,gl2_champion,gl2_champion_car,gl2_close_d_gmsc40,gl2_close_d_mpg,gl2_close_d_ts,gl2_close_gmsc40,gl2_close_minus_blow_gmsc40,gl2_close_minus_blow_mpg,gl2_close_mpg,gl2_d100_ast40,gl2_d100_blk40,gl2_d100_efg,gl2_d100_fg,gl2_d100_fg3,gl2_d100_ft,gl2_d100_ftr,gl2_d100_gmsc40,gl2_d100_mpg,gl2_d100_pts40,gl2_d100_reb40,gl2_d100_stl40,gl2_d100_tov40,gl2_d100_ts,gl2_d50_ast40,gl2_d50_blk40,gl2_d50_efg,gl2_d50_fg,gl2_d50_fg3,gl2_d50_ft,gl2_d50_ftr,gl2_d50_gmsc40,gl2_d50_mpg,gl2_d50_pts40,gl2_d50_reb40,gl2_d50_stl40,gl2_d50_tov40,gl2_d50_ts,gl2_dnp_rows,gl2_efg,gl2_exp_wins,gl2_fg,gl2_fg3,gl2_final4,gl2_final4_car,gl2_final_is_predraft_season,gl2_final_season_end,gl2_ft,gl2_ftr,gl2_g_all,gl2_g_t100,gl2_g_t50,gl2_gmsc40,gl2_gmsc_cv,gl2_gmsc_mean,gl2_gmsc_pg,gl2_gmsc_sd,gl2_gmsc_skew,gl2_gp,gl2_gp_car,gl2_last10_d_gmsc40,gl2_last10_d_mpg,gl2_last10_d_pts40,gl2_late_d_ast40,gl2_late_d_gmsc40,gl2_late_d_mpg,gl2_late_d_pts40,gl2_late_d_reb40,gl2_late_d_ts,gl2_min_share,gl2_missed,gl2_mpg,gl2_n_blowout,gl2_n_close,gl2_n_neutral,gl2_n_seasons,gl2_ncaa_d_ast40,gl2_ncaa_d_gmsc40,gl2_ncaa_d_mpg,gl2_ncaa_d_pts40,gl2_ncaa_d_reb40,gl2_ncaa_d_stl40,gl2_ncaa_d_tov40,gl2_ncaa_d_ts,gl2_ncaa_g,gl2_ncaa_g_car,gl2_ncaa_w_car,gl2_neutral_d_gmsc40,gl2_pase,gl2_pase_neg,gl2_pase_pos,gl2_ppg,gl2_pts40,gl2_reb40,gl2_season_gaps,gl2_seasons_no_archive,gl2_seed,gl2_share_gmsc_above_1sd,gl2_share_gmsc_below_1sd,gl2_start_share,gl2_stl40,gl2_t100_apg,gl2_t100_bpg,gl2_t100_efg,gl2_t100_fg,gl2_t100_fg3,gl2_t100_ft,gl2_t100_ftr,gl2_t100_gmsc,gl2_t100_mpg,gl2_t100_ppg,gl2_t100_rpg,gl2_t100_spg,gl2_t100_topg,gl2_t100_ts,gl2_t50_apg,gl2_t50_bpg,gl2_t50_efg,gl2_t50_fg,gl2_t50_fg3,gl2_t50_ft,gl2_t50_ftr,gl2_t50_gmsc,gl2_t50_mpg,gl2_t50_ppg,gl2_t50_rpg,gl2_t50_spg,gl2_t50_topg,gl2_t50_ts,gl2_team_g,gl2_team_g_car,gl2_team_g_sched,gl2_team_ncaa_w,gl2_tier_src_torvik,gl2_tov40,gl2_ts
Pd5729dac8f,0,0,0,1.0942,1.0,1.0,4.1003,1,1.1348,-4.617,22.8,1.0,0,0,4.2532,6.833,0.0399,21.781,3.588,11.45,34.25,-0.1974,-0.2379,-0.04143,-0.02571,-0.04167,0.07534,-0.09494,-1.2229,0.458,1.1607,-0.9192,0.0803,0.3918,-0.03519,-0.6732,0.1284,0.00812,0.01429,0.03676,0.15642,-0.3513,-0.5594,4.25,-0.3724,-3.1585,0.0879,-2.4158,-0.03112,0,0.57143,3.1136,0.48571,0.375,0,1,1,2014,0.84358,0.46494,36,8,3,17.5279,0.4818,12.0139,12.014,5.7881,0.3015,36,75,1.0647,-0.417,0.6412,0.1179,1.2017,-0.799,1.0744,-1.7783,0.07473,0.1366,0,27.417,10,4,7,2,-0.4298,13.6172,1.676,14.1197,1.0868,-0.5159,-2.2813,0.15375,2,6,4,2.7388,-2.1136,-2.1136,0.0,16.417,23.9514,8.6322,0,0,1,0.1944,0.1389,1.0,1.1753,0.625,0.625,0.53,0.46,0.33333,0.91892,0.37,11.363,27.875,17.5,5.375,0.875,2.25,0.602,0.333,1.0,0.57955,0.5,0.41176,1.0,0.11364,13.433,31.667,18.667,4.333,1.0,0.333,0.60606,36,75,36,1,1.0,2.8369,0.63718
Pd59c0506ca,0,0,0,1.3115,1.0,0.9925,2.4961,7,0.1821,-5.212,29.1,1.0,0,0,-2.6701,3.562,-0.0793,12.6997,-8.7161,8.775,37.875,0.1398,-0.0914,-0.02019,-0.01879,-0.0108,0.04481,-0.01868,-2.9525,2.438,-3.0214,-1.4661,-0.2401,0.0677,-0.01965,0.0859,-0.0075,-0.03979,-0.03767,0.00182,-0.33019,-0.09856,-5.3785,3.854,-4.3598,-1.4499,-0.5324,0.7192,-0.05756,0,0.59535,,0.46977,0.44262,0,0,1,2017,0.83019,0.12326,32,12,6,15.3698,0.5297,13.1844,13.184,6.9842,0.1328,32,133,0.9848,1.788,3.4569,-0.7983,1.4672,2.6,5.1502,-2.1442,-0.0073,0.1709,0,34.312,10,8,4,4,,,,,,,,,0,5,3,-0.455,,,,17.375,20.255,8.0874,1,0,,0.1562,0.125,1.0,1.0565,1.333,0.083,0.57516,0.45098,0.43182,0.875,0.10458,11.408,36.75,15.833,6.083,0.75,1.167,0.5936,1.333,0.167,0.55556,0.4321,0.44444,0.5,0.02469,9.533,38.167,15.167,6.333,0.5,1.833,0.55569,32,134,32,0,1.0,1.2022,0.61325
Pd5a40a7ee0,0,0,0,1.3356,1.0,1.0,2.4714,6,1.202,-5.979,28.25,1.0,0,0,0.0285,3.771,-0.01393,17.9617,-11.0648,9.75,38.0,-0.5043,-0.3218,-0.0062,-0.01099,0.01299,0.00631,0.01548,-1.2095,2.953,0.0533,-0.9776,-0.0237,0.1101,-0.0021,-0.3134,-0.248,-0.01406,-0.01959,0.00043,-0.05904,-0.04582,-2.4647,2.459,-1.0636,-1.5888,0.0886,-0.1928,-0.02768,0,0.51032,0.5,0.46154,0.32911,0,0,1,2016,0.78226,0.46529,35,22,16,17.9332,0.5303,15.3457,15.346,8.1371,-0.0158,35,69,-0.9108,1.371,0.4151,0.5554,-1.0013,0.86,1.7844,-1.7217,-0.02866,0.1693,0,34.229,4,11,7,2,0.3523,-4.9531,1.879,-2.5735,-2.4275,0.7075,-1.789,-0.12069,2,3,1,-3.9569,0.5,0.0,0.5,21.086,24.6411,8.9482,0,0,9,0.1429,0.1429,0.9429,1.0017,0.773,0.818,0.50412,0.45055,0.34211,0.78857,0.48077,15.545,37.182,22.955,7.409,0.909,2.182,0.57256,0.938,0.875,0.49625,0.44195,0.32955,0.72321,0.41948,14.188,36.688,21.625,6.75,1.0,1.875,0.54698,35,69,35,1,1.0,2.2371,0.57466
Pd5f2794063,0,0,0,3.7698,0.973,0.9921,-6.8286,5,0.4671,-4.706,28.6,1.0,0,0,-2.5122,-0.706,0.01352,12.3436,-3.4886,4.0,32.6,-0.5978,-0.1982,-0.0055,0.00569,0.01923,0.00603,-0.00535,-1.3073,0.513,-0.0633,-0.5677,-0.0552,0.3807,-0.00438,-0.478,-0.2676,0.03893,0.04353,0.07418,0.05353,-0.00871,1.643,0.111,1.8981,-0.4493,0.0277,-0.0747,0.041,1,0.51316,1.1081,0.44258,0.37821,1,1,1,2023,0.84302,0.41148,36,22,12,14.8557,0.5907,12.3694,12.369,7.3071,0.4797,36,126,-2.3734,0.694,-0.7963,-0.9271,-1.7082,0.848,-0.3714,-0.6998,-0.00127,0.1659,1,33.306,5,10,9,4,-2.273,-2.4606,1.968,-0.7435,0.4076,-0.3473,0.321,-0.029,5,5,4,0.207,2.8919,0.0,2.8919,15.944,19.1493,5.1376,0,0,5,0.1944,0.1389,1.0,1.6681,2.682,0.227,0.50766,0.44828,0.39744,0.84906,0.40613,11.455,33.818,16.136,3.864,1.364,2.409,0.57697,2.75,0.167,0.55208,0.48611,0.45238,0.89655,0.40278,13.783,33.417,17.583,3.917,1.417,2.0,0.62235,37,127,37,4,1.0,2.4687,0.58135
Pd62847824a,0,0,0,4.8036,0.7647,0.8221,-8.7366,1,0.4489,-6.936,27.333,1.0,0,0,-3.823,3.481,-0.07855,12.9536,-8.9,10.417,37.75,-0.8505,-0.1139,-0.03203,-0.03578,0.00417,-0.03838,0.02803,-3.0011,0.848,-1.5816,-0.5042,-0.0758,0.2531,-0.03045,-1.2201,-0.2552,-0.04846,-0.03762,-0.07407,-0.05934,-0.02187,-5.3965,0.147,-2.9154,-0.2237,-0.5886,0.6206,-0.05411,0,0.51,1.481,0.45429,0.33333,0,0,1,2024,0.80537,0.42571,26,17,12,16.7767,0.5498,14.3731,14.373,7.9018,-0.3895,26,134,-4.0274,-1.169,-2.1996,-2.3823,-8.4258,-3.167,-5.6652,-1.1838,-0.12192,0.1705,8,34.269,6,8,5,5,,,,,,,,,0,4,2,0.3662,-0.481,-0.481,0.0,18.346,21.4141,7.0034,0,1,4,0.1154,0.1538,1.0,1.7508,3.471,0.294,0.47797,0.4185,0.3375,0.76699,0.45374,12.094,35.118,17.412,5.706,1.471,2.824,0.54348,3.083,0.167,0.46154,0.41667,0.25926,0.74603,0.40385,9.792,34.417,15.917,5.833,1.0,3.083,0.51981,34,163,34,1,1.0,2.963,0.57392
Pd646388a2b,0,0,0,4.519,1.0,0.9577,-1.0482,2,0.1412,-3.424,29.9,1.0,0,0,-1.9058,3.176,-0.01935,13.8082,-6.4861,6.6,36.5,-1.0496,0.0629,-0.05618,-0.05675,0.00319,0.01142,-0.00653,-3.0134,1.265,-1.7398,-0.4124,-0.4322,-0.1971,-0.0413,-0.9831,0.3008,-0.13926,-0.12543,-0.10779,0.01997,-0.08837,-5.8356,2.876,-4.2982,0.5378,-0.4837,0.4475,-0.11455,0,0.53608,,0.45876,0.36585,0,0,1,2010,0.75781,0.65979,34,17,5,15.714,0.5369,13.0912,13.091,7.0288,-0.1258,34,68,-3.9349,-0.724,-3.2535,0.6378,-5.4628,0.846,-6.2266,-0.2121,-0.0778,0.1666,0,33.324,10,8,2,2,,,,,,,,,0,3,2,,,,,17.941,21.5357,4.7661,0,0,,0.1765,0.1765,0.9706,1.5887,3.0,0.176,0.4799,0.40201,0.36905,0.76923,0.65327,10.982,34.588,17.118,3.765,1.0,2.882,0.56792,3.2,0.4,0.39683,0.33333,0.25806,0.77778,0.57143,8.94,36.2,15.6,4.8,1.0,3.6,0.49467,34,71,34,0,0.9394,3.5305,0.60922
Pd650e439a2,0,0,0,2.3188,0.8485,0.8485,-6.8738,5,0.2635,-3.107,24.0,1.0,0,0,-4.9139,3.226,-0.06363,11.5604,-12.3396,6.333,30.333,-0.2319,0.0843,-0.01783,-0.02783,0.06524,-0.01096,0.20835,-0.8569,-0.048,-0.5112,-0.1871,-0.3294,-0.0079,0.00694,-0.43,0.0698,-0.00959,-0.01841,0.09649,-0.01096,0.1318,-1.341,0.585,-0.26,-0.0518,-0.4115,0.137,0.00505,4,0.59783,1.15,0.54783,0.40351,1,1,1,2005,0.88596,0.49565,28,17,13,16.4743,0.5082,11.1643,11.164,5.6742,0.5966,28,28,1.6806,2.593,1.4639,-1.0161,2.2615,3.688,2.1203,1.1146,0.04041,0.1337,5,27.107,5,3,0,1,-0.725,-3.9626,0.843,-4.5301,1.1441,0.466,0.7784,0.02018,5,5,4,,2.85,0.0,2.85,13.429,19.8155,8.274,0,2,5,0.1071,0.0714,1.0,1.6337,1.412,0.235,0.58,0.52,0.46875,0.875,0.704,10.565,27.059,13.059,5.471,0.882,1.706,0.67799,1.308,0.231,0.58824,0.52941,0.5,0.875,0.62745,10.477,27.692,13.538,5.692,0.846,1.846,0.67609,33,33,33,4,0.0,2.5296,0.67105
Pd6736ed788,0,0,0,3.3465,1.0,1.0,-3.2829,15,0.2756,-4.492,29.375,0.9677,0,0,-2.5532,2.933,-0.03514,10.4783,-0.6877,7.425,36.8,-0.4267,-0.1296,-0.08376,-0.07144,-0.02556,0.08119,-0.00882,-4.5497,0.383,-3.0803,0.982,-0.2428,0.9216,-0.06729,-0.0523,-0.2756,-0.11534,-0.11004,-0.00478,0.20619,-0.06847,-5.455,0.133,-4.8184,1.1881,-0.3562,0.4201,-0.09708,0,0.53639,,0.46092,0.36842,0,0,0,2012,0.79381,0.26146,30,8,5,13.0315,0.5573,11.0333,11.033,6.1493,0.5722,30,119,4.1471,-0.267,2.6087,1.0344,5.7711,-0.443,3.645,0.162,0.07082,0.1665,0,33.867,8,5,3,4,,,,,,,,,0,1,0,-1.9703,,,,15.833,18.7008,7.0472,0,0,,0.1667,0.1667,0.8667,0.8268,2.5,0.125,0.45263,0.38947,0.34286,0.875,0.25263,7.263,34.25,13.375,6.875,0.5,3.25,0.50682,2.8,0.0,0.42105,0.35088,0.36364,1.0,0.19298,6.44,34.0,11.8,7.0,0.4,2.8,0.47704,30,119,31,0,1.0,2.874,0.57412
Pd6905b8ed2,0,0,0,0.994,1.0,0.8571,-2.0457,,3.34,-4.952,27.5,0.9688,0,0,-3.2757,0.382,-0.01961,9.7462,-7.8902,5.333,32.833,-0.5817,-0.4534,0.06363,0.05347,0.07071,0.0097,-0.08653,2.4214,-0.118,3.8569,-0.1082,0.2107,0.3169,0.0485,-0.5032,-0.6406,0.04019,0.02603,0.05707,0.06797,-0.15331,0.6223,0.148,2.2618,-0.3561,0.2398,0.6989,0.03151,0,0.48567,,0.43949,0.29293,0,0,1,2013,0.66887,0.48089,31,6,5,13.0219,0.5949,10.5645,10.565,6.2843,0.4348,31,54,-1.9459,0.448,-3.2556,0.4611,-2.8409,1.869,-4.4666,0.9102,-0.01877,0.1603,0,32.452,4,6,3,2,,,,,,,,,0,0,0,5.1822,,,,13.097,16.1431,10.4175,0,0,,0.0968,0.0968,0.871,1.2326,0.333,2.333,0.5493,0.49296,0.36364,0.67857,0.39437,12.483,32.333,16.167,8.333,1.167,2.667,0.58209,0.4,2.2,0.52586,0.46552,0.35,0.73684,0.32759,11.12,32.6,15.0,8.2,1.2,3.0,0.5651,31,63,32,0,0.9667,2.9821,0.53359
Pd6b4848f72,0,0,0,2.8029,0.9688,0.9688,-5.5844,,0.5701,-2.606,24.556,0.9412,0,0,-6.8211,2.039,-0.15199,5.863,-12.9062,4.644,29.2,-0.3213,-0.0974,-0.04211,-0.04146,-0.04406,-0.00101,-0.02017,-2.5511,1.047,-2.2717,-0.1296,-0.2319,-0.0722,-0.0387,0.109,-0.1103,-0.08071,-0.08186,-0.05556,0.03788,-0.03842,-3.7492,1.839,-3.1851,-0.3933,-0.3999,0.2991,-0.06977,1,0.62381,3.2083,0.59048,0.38889,0,0,1,2022,0.71212,0.31429,31,24,18,12.6841,0.5837,8.6129,8.613,5.0278,-0.1647,31,31,-3.1446,3.239,-1.7846,-0.474,-4.9215,4.781,-2.793,0.3967,-0.12226,0.1353,1,27.161,9,5,4,1,,,,,,,,,0,0,0,0.3445,-2.2083,-2.2083,0.0,9.968,14.6793,6.9834,0,0,1,0.1935,0.2258,1.0,1.4727,1.75,0.333,0.5817,0.54902,0.34483,0.71111,0.29412,7.146,28.208,8.75,4.833,0.875,1.792,0.60764,2.111,0.333,0.5431,0.50862,0.33333,0.75,0.27586,6.478,29.0,8.333,4.778,0.778,2.111,0.57657,32,32,34,1,1.0,2.6128,0.64634
Pd6f3aa739f,0,0,0,2.3988,1.0,0.9744,-2.2016,,1.919,,,0.9333,0,0,-1.0383,-6.921,0.00802,16.9467,,,16.9,0.5897,-0.3098,-0.11365,-0.11365,,0.05754,-0.14386,-5.985,1.036,-2.7586,0.05,-0.6097,2.3088,-0.09587,-0.1131,-0.3952,-0.24124,-0.24124,,0.01138,0.00606,-9.1088,11.179,-5.4516,1.1206,-0.8396,2.5781,-0.18725,0,0.60488,,0.60488,0.0,0,0,1,2007,0.78862,0.6,28,7,3,17.985,0.7821,10.7107,10.711,8.3768,0.5055,28,76,1.7236,6.379,2.3567,0.4572,3.1497,9.922,4.3066,5.0629,-0.01844,0.118,0,23.821,0,10,0,3,,,,,,,,,0,0,0,,,,,12.321,20.6897,12.5937,0,0,,0.1429,0.1786,0.8929,0.8396,1.857,1.0,0.49123,0.49123,,0.84615,0.45614,7.457,24.857,11.143,7.857,0.143,3.857,0.56984,2.0,1.333,0.36364,0.36364,,0.8,0.60606,7.767,35.0,13.333,12.0,0.0,5.667,0.47847,28,78,30,0,0.0,3.8981,0.66571
Pd70c9ef8df,0,0,0,2.2711,0.9677,0.9265,0.04,4,1.3441,,,0.9688,0,0,-1.0829,3.961,-0.01864,14.5,,,32.727,-0.756,-0.4351,-0.04768,-0.03782,-0.01854,-0.08221,-0.0403,-3.1207,4.233,-2.1584,0.2275,-0.0528,-0.0812,-0.05516,-1.0671,-0.5415,-0.05528,-0.05054,0.05366,-0.15023,-0.06221,-3.0879,4.456,-1.6932,-0.8913,0.1938,-0.6647,-0.06922,0,0.56463,,0.4898,0.41509,0,0,1,2020,0.73846,0.22109,30,16,9,15.5829,0.4864,11.2067,11.207,5.4507,0.7592,30,63,-2.9317,1.333,-2.3306,-0.2225,-4.5019,2.0,-3.5788,-1.2275,-0.00561,0.1426,1,28.767,2,11,3,2,,,,,,,,,0,3,2,-0.8209,,,,12.667,17.613,7.0452,0,0,,0.1667,0.1333,1.0,1.9467,1.25,0.75,0.51695,0.45198,0.39655,0.65625,0.18079,10.281,33.0,12.75,6.0,1.562,0.812,0.53381,1.0,0.667,0.50935,0.43925,0.46875,0.58824,0.15888,10.378,33.222,13.222,5.111,1.778,0.333,0.51974,31,68,32,0,1.0,1.066,0.58896
Pd7225b3a0b,0,0,0,5.0595,1.0,0.9898,-5.2127,9,0.5622,-1.706,27.2,0.9697,0,0,2.4828,1.522,0.09158,15.6244,7.0068,3.229,30.429,-0.2523,-0.0874,-0.0078,-0.01159,0.01238,0.02604,0.0218,-0.1387,1.73,0.3425,0.3334,-0.3155,0.093,0.00019,-0.9569,0.1704,0.02369,0.01088,0.06427,0.05937,-0.10994,-0.79,1.427,0.6697,-0.1597,-0.2116,1.0613,0.02175,0,0.50538,,0.41935,0.35036,0,0,1,2016,0.64062,0.45878,32,22,9,13.1416,0.7843,9.4969,9.497,7.4484,0.4495,32,97,-3.5416,4.094,-3.2557,-0.414,-5.1484,3.617,-5.0586,-1.2625,-0.0972,0.1434,0,28.906,5,7,4,3,,,,,,,,,0,1,0,-0.417,,,,11.375,15.7405,6.3135,0,0,,0.1562,0.1562,0.8125,1.3838,3.682,0.364,0.49757,0.40777,0.36275,0.66667,0.48058,9.959,30.636,12.318,5.091,0.818,1.727,0.54296,3.111,0.556,0.52907,0.43023,0.41463,0.7,0.34884,9.367,30.333,12.444,4.667,0.889,2.444,0.56452,32,98,33,0,1.0,2.1622,0.54277
Pd742da0a27,1,1,4,1.9286,0.75,0.75,3.2789,5,0.4286,-0.741,20.0,1.0,0,0,0.1129,0.688,0.0444,9.92,-6.0467,1.429,21.429,-0.5251,0.1562,0.02925,0.01952,0.04842,-0.05626,0.03342,-0.7194,-0.623,-1.081,0.5489,-0.142,0.2097,0.02694,-0.7217,0.0887,0.03136,0.02219,0.05327,-0.0284,0.09534,-0.152,-1.407,-0.5961,0.6305,-0.0493,0.2167,0.03818,1,0.53385,1.1081,0.42708,0.43158,0,0,1,2023,0.7931,0.15104,27,17,12,9.8071,0.8635,5.0852,5.085,4.3911,0.4761,27,27,2.1354,0.159,-0.2092,-0.9638,3.5613,0.898,-0.3733,0.4174,0.17213,0.1032,9,20.741,6,7,9,1,-2.1429,1.0873,7.84,-1.4286,-0.4762,-0.7937,-0.6349,0.18976,2,2,1,1.4118,-0.1081,-0.1081,0.0,8.444,16.2857,4.7143,0,0,5,0.2222,0.1481,0.2593,1.4286,0.706,0.294,0.56311,0.4466,0.48,0.73684,0.18447,4.571,20.118,7.647,2.647,0.647,1.471,0.58369,0.583,0.25,0.56522,0.44928,0.48485,0.76471,0.24638,4.667,19.333,7.583,2.583,0.667,1.417,0.59493,36,36,36,1,1.0,2.7143,0.55675
Pd74e65b4cd,0,0,0,2.3362,1.0,0.9841,4.1812,1,1.4815,-4.956,18.444,1.0,1,1,,,,,,,,-0.3781,-0.2694,0.01724,0.01724,0.0,-0.01515,0.00259,0.26,1.835,0.1813,0.0725,-0.4817,-0.7925,0.01243,-0.3754,-0.4031,0.03489,0.03489,0.0,-0.01724,-0.03124,0.7537,2.1,0.4843,0.4667,-0.5078,-0.8522,0.0269,0,0.48276,3.1765,0.48276,0.0,1,1,1,2021,0.5,0.37241,30,17,16,11.2365,0.6983,6.5733,6.573,4.5902,0.7157,30,124,-0.4897,-0.1,-1.1037,-0.1006,0.0412,3.0,-2.339,3.4838,-0.01082,0.1165,0,23.4,9,2,11,4,-1.225,-1.6737,-4.042,-1.9112,0.6099,-0.6742,-1.06,0.08754,6,8,7,0.472,2.8235,0.0,2.8235,5.567,9.5157,11.396,0,1,1,0.1667,0.1667,1.0,1.8803,1.235,0.765,0.5,0.5,0.0,0.48485,0.375,7.253,25.235,6.118,7.235,0.882,0.471,0.50722,1.25,0.688,0.51765,0.51765,0.0,0.48276,0.34118,7.644,25.5,6.375,7.562,0.875,0.438,0.52169,30,126,30,6,1.0,1.5385,0.49479
Pd7b7b2dd0a,0,0,0,0.9913,1.0,0.8276,2.4224,,1.4374,6.179,35.0,0.9655,0,0,-0.626,0.929,0.01092,6.3529,-2.3709,-5.25,29.75,0.0503,-0.3958,0.05449,0.05678,-0.05556,-0.05655,0.2576,1.8961,3.179,2.3405,1.1671,-0.2076,0.0519,0.03309,,,,,,,,,,,,,,,0,0.43607,,0.43379,0.05556,0,0,1,2012,0.49558,0.51598,28,6,0,6.9789,1.1441,5.0286,5.029,5.7533,0.1505,28,48,-1.1145,-5.221,-1.3954,-0.277,-2.2286,-9.07,-1.4272,-1.833,0.02759,0.1422,0,28.821,3,12,3,2,,,,,,,,,0,0,0,-9.3789,,,,8.821,12.2429,8.6245,0,0,,0.2143,0.1786,0.9643,1.0409,0.833,0.833,0.49057,0.49057,0.0,0.43902,0.77358,7.1,32.0,11.667,7.833,0.667,2.5,0.49268,,,,,,,,,,,,,,,28,58,29,0,1.0,3.0731,0.45959
Pd7d10f6f4c,0,1,0,2.6422,0.9459,0.8741,2.9853,3,0.4037,-6.143,25.0,1.0,0,0,1.7267,4.039,0.04762,14.3359,-2.6469,10.182,35.182,-0.3336,0.0675,-0.02398,-0.01573,-0.01812,-0.01178,0.04052,-1.2405,1.511,-1.0759,0.1169,-0.0376,0.1172,-0.01809,-0.5076,-0.0324,-0.05876,-0.0418,-0.04257,-0.04141,0.048,-1.8342,2.011,-0.9918,-0.5794,-0.0476,-0.2896,-0.0519,0,0.47588,1.9388,0.39474,0.31224,0,0,1,2016,0.70807,0.35307,35,26,13,12.6092,0.5381,9.8171,9.817,5.2828,0.1838,35,118,-0.57,-0.543,1.1971,-1.6317,-3.7476,2.039,-2.4171,-0.8994,-0.02509,0.1535,2,31.143,7,11,9,4,-1.2024,-2.3025,3.49,0.0929,-1.1115,-0.3411,0.9589,0.02723,3,3,2,0.0711,0.0612,0.0,0.0612,15.657,20.1101,6.055,0,0,3,0.1714,0.1714,0.9429,0.6972,1.885,0.385,0.4519,0.37901,0.29412,0.6963,0.39359,9.281,32.654,15.538,5.038,0.538,1.923,0.50199,1.769,0.308,0.41711,0.35294,0.26966,0.66667,0.40107,8.931,33.154,15.846,4.538,0.538,1.615,0.46818,37,135,37,2,1.0,2.2385,0.52008
Pd7fcef8bed,0,0,0,3.6517,1.0,0.9837,1.7872,5,0.9551,-2.917,26.75,1.0,0,0,3.5339,4.5,-0.02067,18.5171,4.5731,7.417,34.167,0.1578,-0.2693,-0.05354,-0.04368,-0.09048,-0.00722,0.04571,-0.9793,-0.5,-0.7185,-0.3469,-0.0369,-0.4394,-0.04234,-0.1529,-0.1986,-0.0323,-0.02494,0.00741,-0.02105,0.06295,-0.6474,0.548,-0.3121,-0.2356,-0.045,-0.2324,-0.02349,0,0.5794,1.0149,0.53219,0.4,0,0,1,2021,0.8254,0.27039,24,18,14,14.9831,0.5889,11.1125,11.113,6.5446,-0.0797,24,121,-0.2176,4.033,0.189,-0.2972,-1.8784,7.644,-1.1876,-0.2401,0.00378,0.1476,0,29.667,4,6,5,4,,,,,,,,,1,4,2,-0.1304,-1.0149,-1.0149,0.0,13.417,18.0899,8.6517,0,0,7,0.125,0.1667,1.0,1.1798,2.778,0.5,0.52586,0.48851,0.30952,0.81818,0.31609,10.211,29.167,12.667,6.056,0.833,2.056,0.57518,2.643,0.571,0.5471,0.50725,0.40741,0.80435,0.33333,10.829,30.214,13.429,6.357,0.857,2.286,0.59403,24,123,24,0,1.0,3.2584,0.61752
Pd808e1b5f8,0,0,0,0.6366,0.8056,0.8056,2.9217,3,3.7135,-0.5,12.5,1.0,0,0,2.9186,-0.167,0.05379,14.961,1.3077,0.333,12.833,0.0745,-0.158,0.00707,0.00707,,0.03654,-0.05074,-1.4291,-1.158,-1.0247,-1.5693,-0.1749,0.1202,0.01125,-0.0259,0.2559,0.14993,0.14993,,0.05335,0.1814,1.7286,1.556,0.7314,-3.2535,0.0802,-0.1037,0.13341,0,0.56436,1.8868,0.56436,,0,0,1,2017,0.53488,0.42574,29,19,9,12.0424,0.9023,3.9138,3.914,3.5315,1.1197,29,29,-0.3014,0.9,-1.0106,-0.2634,2.1697,1.137,1.0374,1.7714,-0.03767,0.065,7,13.0,6,6,7,1,-0.6761,-5.4515,-2.148,-3.8515,-9.3214,1.3675,1.1575,0.06148,2,2,2,-3.7386,0.1132,0.0,0.1132,4.724,14.5358,12.4138,0,0,3,0.1379,0.1034,0.0,0.5305,0.211,1.053,0.57143,0.57143,,0.57143,0.375,3.142,11.842,4.0,3.211,0.105,0.789,0.58246,0.222,1.444,0.71429,0.71429,,0.58824,0.60714,5.011,14.556,5.556,3.333,0.222,0.889,0.70462,36,36,36,2,1.0,2.5464,0.57121
Pd8244d9a42,0,0,0,1.7512,0.9412,0.973,-1.1912,3,0.7164,-7.206,24.2,1.0,0,0,-2.0475,3.594,0.03949,10.9714,-9.0286,10.8,35.0,-0.362,-0.0797,0.00087,0.00087,0.0,0.04861,-0.08704,-1.6151,1.499,-1.0651,-0.7642,-0.3402,-0.1991,0.00551,-0.1671,-0.2214,0.00373,0.00373,0.0,0.09668,-0.21135,-2.3555,-0.329,-1.2048,-1.5081,-0.4408,0.0125,0.00517,0,0.49627,2.122,0.49627,0.0,0,1,1,2014,0.67416,0.66418,32,21,13,13.0189,0.5229,10.2219,10.222,5.3446,-0.3009,32,72,-2.1063,-0.506,-1.771,-0.7446,-2.6926,2.036,-2.0969,-0.7425,0.01788,0.1558,2,31.406,5,10,6,2,-0.5136,-2.916,0.1,-2.843,-1.7632,0.2507,1.1384,0.15322,2,6,4,2.706,-1.122,-1.122,0.0,12.062,15.3632,8.6368,0,0,3,0.0938,0.1562,0.625,1.0348,1.143,0.524,0.49714,0.49714,0.0,0.72277,0.57714,9.381,32.905,11.762,6.476,0.571,1.048,0.5628,1.231,0.385,0.5,0.5,0.0,0.77083,0.45283,8.285,31.077,11.0,5.538,0.462,1.154,0.56246,34,74,34,1,1.0,1.4726,0.55729
