pid,draft_year,cutoff,season,team,src,norm_name,last_season
P2611750e05,2006,2006-06-28,2004-05,Oklahoma_State,W,ivan mcfarlin,2005
Pe77ed0b343,2006,2006-06-28,2002-03,G_Washington,W,mike hall,2006
Pe77ed0b343,2006,2006-06-28,2003-04,G_Washington,W,mike hall,2006
Pe77ed0b343,2006,2006-06-28,2004-05,G_Washington,W,mike hall,2006
Pe77ed0b343,2006,2006-06-28,2005-06,G_Washington,W,mike hall,2006
Pb87d740adf,2006,2006-06-28,2002-03,Nevada,W,kevinn pinkney,2005
Pb87d740adf,2006,2006-06-28,2003-04,Nevada,W,kevinn pinkney,2005
Pb87d740adf,2006,2006-06-28,2004-05,Nevada,W,kevinn pinkney,2005
P2815fbec81,2006,2006-06-28,2002-03,UCLA,W,cedric bozeman,2006
P2815fbec81,2006,2006-06-28,2003-04,UCLA,W,cedric bozeman,2006
P2815fbec81,2006,2006-06-28,2004-05,UCLA,W,cedric bozeman,2006
P2815fbec81,2006,2006-06-28,2005-06,UCLA,W,cedric bozeman,2006
Pe047befac5,2006,2006-06-28,2002-03,La_Salle,W,steven smith,2006
Pe047befac5,2006,2006-06-28,2003-04,La_Salle,W,steven smith,2006
Pe047befac5,2006,2006-06-28,2004-05,La_Salle,W,steven smith,2006
Pe047befac5,2006,2006-06-28,2005-06,La_Salle,W,steven smith,2006
Pd12b8cef29,2006,2006-06-28,2004-05,Kentucky,W,randolph morris,2006
Pd12b8cef29,2006,2006-06-28,2005-06,Kentucky,W,randolph morris,2006
P8be75213cc,2006,2006-06-28,2002-03,Northeastern,W,jj barea,2006
P8be75213cc,2006,2006-06-28,2003-04,Northeastern,W,jj barea,2006
P8be75213cc,2006,2006-06-28,2004-05,Northeastern,W,jj barea,2006
P8be75213cc,2006,2006-06-28,2005-06,Northeastern,W,jj barea,2006
P2224af8be2,2007,2007-06-28,2006-07,Ohio_State,W,greg oden,2007
P5713a8b541,2007,2007-06-28,2006-07,Texas,W,kevin durant,2007
Pba0c961d37,2007,2007-06-28,2004-05,Florida,W,al horford,2007
Pba0c961d37,2007,2007-06-28,2005-06,Florida,W,al horford,2007
Pba0c961d37,2007,2007-06-28,2006-07,Florida,W,al horford,2007
Pbcd324b348,2007,2007-06-28,2006-07,Ohio_State,W,mike conley,2007
Pea4d2012e7,2007,2007-06-28,2004-05,Georgetown,W,jeff green,2007
Pea4d2012e7,2007,2007-06-28,2005-06,Georgetown,W,jeff green,2007
Pea4d2012e7,2007,2007-06-28,2006-07,Georgetown,W,jeff green,2007
P4a79922b86,2007,2007-06-28,2004-05,Florida,W,corey brewer,2007
P4a79922b86,2007,2007-06-28,2005-06,Florida,W,corey brewer,2007
P4a79922b86,2007,2007-06-28,2006-07,Florida,W,corey brewer,2007
Pd35ff5934d,2007,2007-06-28,2006-07,UNC,W,brandan wright,2007
Pad16010a79,2007,2007-06-28,2004-05,Florida,W,joakim noah,2007
Pad16010a79,2007,2007-06-28,2005-06,Florida,W,joakim noah,2007
Pad16010a79,2007,2007-06-28,2006-07,Florida,W,joakim noah,2007
P12dc2a4dac,2007,2007-06-28,2006-07,Washington,W,spencer hawes,2007
P49b077589e,2007,2007-06-28,2003-04,Texas_A&M,W,acie law,2007
P49b077589e,2007,2007-06-28,2004-05,Texas_A&M,W,acie law,2007
P49b077589e,2007,2007-06-28,2005-06,Texas_A&M,W,acie law,2007
P49b077589e,2007,2007-06-28,2006-07,Texas_A&M,W,acie law,2007
P8bc7e2260e,2007,2007-06-28,2006-07,Georgia_Tech,W,thaddeus young,2007
P25a045baff,2007,2007-06-28,2005-06,Kansas,W,julian wright,2007
P25a045baff,2007,2007-06-28,2006-07,Kansas,W,julian wright,2007
Pd84423f7e2,2007,2007-06-28,2003-04,Florida_State,W,al thornton,2007
Pd84423f7e2,2007,2007-06-28,2004-05,Florida_State,W,al thornton,2007
Pd84423f7e2,2007,2007-06-28,2005-06,Florida_State,W,al thornton,2007
Pd84423f7e2,2007,2007-06-28,2006-07,Florida_State,W,al thornton,2007
P243742fc34,2007,2007-06-28,2005-06,E_Washington,W,rodney stuckey,2007
P243742fc34,2007,2007-06-28,2006-07,E_Washington,W,rodney stuckey,2007
Pdd125f24cc,2007,2007-06-28,2004-05,USC,W,nick young,2007
Pdd125f24cc,2007,2007-06-28,2005-06,USC,W,nick young,2007
Pdd125f24cc,2007,2007-06-28,2006-07,USC,W,nick young,2007
P61624e71c6,2007,2007-06-28,2004-05,Boston_College,W,sean williams,2007
P61624e71c6,2007,2007-06-28,2005-06,Boston_College,W,sean williams,2007
P61624e71c6,2007,2007-06-28,2006-07,Boston_College,W,sean williams,2007
P2f5200d27c,2007,2007-06-28,2006-07,Georgia_Tech,W,javaris crittenton,2007
Pd6f3aa739f,2007,2007-06-28,2004-05,Colorado_State,W,jason smith,2007
Pd6f3aa739f,2007,2007-06-28,2005-06,Colorado_State,W,jason smith,2007
Pd6f3aa739f,2007,2007-06-28,2006-07,Colorado_State,W,jason smith,2007
Pb70d7d0b57,2007,2007-06-28,2006-07,Ohio_State,W,daequan cook,2007
P41fad117db,2007,2007-06-28,2002-03,Boston_College,W,jared dudley,2007
P41fad117db,2007,2007-06-28,2003-04,Boston_College,W,jared dudley,2007
P41fad117db,2007,2007-06-28,2004-05,Boston_College,W,jared dudley,2007
P41fad117db,2007,2007-06-28,2005-06,Boston_College,W,jared dudley,2007
P41fad117db,2007,2007-06-28,2006-07,Boston_College,W,jared dudley,2007
P473b24f6eb,2007,2007-06-28,2005-06,DePaul,W,wilson chandler,2007
P473b24f6eb,2007,2007-06-28,2006-07,DePaul,W,wilson chandler,2007
Pd9ad951135,2007,2007-06-28,2003-04,Rice,W,morris almond,2007
Pd9ad951135,2007,2007-06-28,2004-05,Rice,W,morris almond,2007
Pd9ad951135,2007,2007-06-28,2005-06,Rice,W,morris almond,2007
Pd9ad951135,2007,2007-06-28,2006-07,Rice,W,morris almond,2007
P168e9ad8d4,2007,2007-06-28,2003-04,Oregon,W,aaron brooks,2007
P168e9ad8d4,2007,2007-06-28,2004-05,Oregon,W,aaron brooks,2007
P168e9ad8d4,2007,2007-06-28,2005-06,Oregon,W,aaron brooks,2007
P168e9ad8d4,2007,2007-06-28,2006-07,Oregon,W,aaron brooks,2007
P1311f2955b,2007,2007-06-28,2004-05,UCLA,W,arron afflalo,2007
P1311f2955b,2007,2007-06-28,2005-06,UCLA,W,arron afflalo,2007
P1311f2955b,2007,2007-06-28,2006-07,UCLA,W,arron afflalo,2007
P6a22b03d03,2007,2007-06-28,2002-03,Wisconsin,W,alando tucker,2007
P6a22b03d03,2007,2007-06-28,2003-04,Wisconsin,W,alando tucker,2007
P6a22b03d03,2007,2007-06-28,2004-05,Wisconsin,W,alando tucker,2007
P6a22b03d03,2007,2007-06-28,2005-06,Wisconsin,W,alando tucker,2007
P6a22b03d03,2007,2007-06-28,2006-07,Wisconsin,W,alando tucker,2007
P971be31864,2007,2007-06-28,2004-05,USC,W,gabe pruitt,2007
P971be31864,2007,2007-06-28,2005-06,USC,W,gabe pruitt,2007
P971be31864,2007,2007-06-28,2006-07,USC,W,gabe pruitt,2007
P40c501f5d6,2007,2007-06-28,2003-04,UConn,W,marcus williams,2006
P40c501f5d6,2007,2007-06-28,2004-05,UConn,W,marcus williams,2006
P40c501f5d6,2007,2007-06-28,2005-06,UConn,W,marcus williams,2006
P7703cc27be,2007,2007-06-28,2003-04,Nevada,W,nick fazekas,2007
P7703cc27be,2007,2007-06-28,2004-05,Nevada,W,nick fazekas,2007
P7703cc27be,2007,2007-06-28,2005-06,Nevada,W,nick fazekas,2007
P7703cc27be,2007,2007-06-28,2006-07,Nevada,W,nick fazekas,2007
P6525188e53,2007,2007-06-28,2004-05,LSU,W,glen davis,2007
P6525188e53,2007,2007-06-28,2005-06,LSU,W,glen davis,2007
P6525188e53,2007,2007-06-28,2006-07,LSU,W,glen davis,2007
Pf6d18cb839,2007,2007-06-28,2003-04,Alabama,W,jermareo davidson,2007
Pf6d18cb839,2007,2007-06-28,2004-05,Alabama,W,jermareo davidson,2007
Pf6d18cb839,2007,2007-06-28,2005-06,Alabama,W,jermareo davidson,2007
Pf6d18cb839,2007,2007-06-28,2006-07,Alabama,W,jermareo davidson,2007
P67d2056db6,2007,2007-06-28,2005-06,Duke,W,josh mcroberts,2007
P67d2056db6,2007,2007-06-28,2006-07,Duke,W,josh mcroberts,2007
Pb380360b47,2007,2007-06-28,2003-04,Florida,W,chris richard,2007
Pb380360b47,2007,2007-06-28,2004-05,Florida,W,chris richard,2007
Pb380360b47,2007,2007-06-28,2005-06,Florida,W,chris richard,2007
Pb380360b47,2007,2007-06-28,2006-07,Florida,W,chris richard,2007
Pcfbeb8a341,2007,2007-06-28,2003-04,UMass,W,stephane lasme,2007
Pcfbeb8a341,2007,2007-06-28,2004-05,UMass,W,stephane lasme,2007
Pcfbeb8a341,2007,2007-06-28,2005-06,UMass,W,stephane lasme,2007
Pcfbeb8a341,2007,2007-06-28,2006-07,UMass,W,stephane lasme,2007
Pd1415c96b7,2007,2007-06-28,2003-04,Pitt,W,aaron gray,2007
Pd1415c96b7,2007,2007-06-28,2004-05,Pitt,W,aaron gray,2007
Pd1415c96b7,2007,2007-06-28,2005-06,Pitt,W,aaron gray,2007
Pd1415c96b7,2007,2007-06-28,2006-07,Pitt,W,aaron gray,2007
Peefc30f89c,2007,2007-06-28,2004-05,Oklahoma_State,W,jameson curry,2007
Peefc30f89c,2007,2007-06-28,2005-06,Oklahoma_State,W,jameson curry,2007
Peefc30f89c,2007,2007-06-28,2006-07,Oklahoma_State,W,jameson curry,2007
Pf5e2b9f7f1,2007,2007-06-28,2004-05,Florida,W,taurean green,2007
Pf5e2b9f7f1,2007,2007-06-28,2005-06,Florida,W,taurean green,2007
Pf5e2b9f7f1,2007,2007-06-28,2006-07,Florida,W,taurean green,2007
Pac5bd0e496,2007,2007-06-28,2003-04,Syracuse,W,demetris nichols,2007
Pac5bd0e496,2007,2007-06-28,2004-05,Syracuse,W,demetris nichols,2007
Pac5bd0e496,2007,2007-06-28,2005-06,Syracuse,W,demetris nichols,2007
Pac5bd0e496,2007,2007-06-28,2006-07,Syracuse,W,demetris nichols,2007
Pcb5c1e8ac6,2007,2007-06-28,2003-04,Providence,W,herbert hill,2007
Pcb5c1e8ac6,2007,2007-06-28,2004-05,Providence,W,herbert hill,2007
Pcb5c1e8ac6,2007,2007-06-28,2005-06,Providence,W,herbert hill,2007
Pcb5c1e8ac6,2007,2007-06-28,2006-07,Providence,W,herbert hill,2007
P544e2d56ac,2007,2007-06-28,2004-05,Nevada,W,ramon sessions,2007
P544e2d56ac,2007,2007-06-28,2005-06,Nevada,W,ramon sessions,2007
P544e2d56ac,2007,2007-06-28,2006-07,Nevada,W,ramon sessions,2007
Pa610141ccc,2007,2007-06-28,2003-04,Maryland,W,dj strawberry,2007
Pa610141ccc,2007,2007-06-28,2004-05,Maryland,W,dj strawberry,2007
Pa610141ccc,2007,2007-06-28,2005-06,Maryland,W,dj strawberry,2007
Pa610141ccc,2007,2007-06-28,2006-07,Maryland,W,dj strawberry,2007
P49a2cdbcb5,2007,2007-06-28,2004-05,Memphis,W,darius washington,2006
P49a2cdbcb5,2007,2007-06-28,2005-06,Memphis,W,darius washington,2006
P02f9f17423,2007,2007-06-28,2003-04,Boise_State,W,coby karl,2007
P02f9f17423,2007,2007-06-28,2004-05,Boise_State,W,coby karl,2007
P02f9f17423,2007,2007-06-28,2005-06,Boise_State,W,coby karl,2007
P02f9f17423,2007,2007-06-28,2006-07,Boise_State,W,coby karl,2007
P9bd8ef5672,2007,2007-06-28,2003-04,Syracuse,W,darryl watkins,2007
P9bd8ef5672,2007,2007-06-28,2004-05,Syracuse,W,darryl watkins,2007
P9bd8ef5672,2007,2007-06-28,2005-06,Syracuse,W,darryl watkins,2007
P9bd8ef5672,2007,2007-06-28,2006-07,Syracuse,W,darryl watkins,2007
P801bf131e6,2007,2007-06-28,2002-03,Tennessee,W,cj watson,2006
P801bf131e6,2007,2007-06-28,2003-04,Tennessee,W,cj watson,2006
P801bf131e6,2007,2007-06-28,2004-05,Tennessee,W,cj watson,2006
P801bf131e6,2007,2007-06-28,2005-06,Tennessee,W,cj watson,2006
Pd175d5631f,2007,2007-06-28,2003-04,Michigan,W,courtney sims,2007
Pd175d5631f,2007,2007-06-28,2004-05,Michigan,W,courtney sims,2007
Pd175d5631f,2007,2007-06-28,2005-06,Michigan,W,courtney sims,2007
Pd175d5631f,2007,2007-06-28,2006-07,Michigan,W,courtney sims,2007
Pc47bd1a1ea,2007,2007-06-28,2003-04,Georgia_Tech,W,mario west,2007
Pc47bd1a1ea,2007,2007-06-28,2004-05,Georgia_Tech,W,mario west,2007
Pc47bd1a1ea,2007,2007-06-28,2005-06,Georgia_Tech,W,mario west,2007
Pc47bd1a1ea,2007,2007-06-28,2006-07,Georgia_Tech,W,mario west,2007
Pa5107e2b9c,2007,2007-06-28,2003-04,Missouri,W,thomas gardner,2006
Pa5107e2b9c,2007,2007-06-28,2004-05,Missouri,W,thomas gardner,2006
Pa5107e2b9c,2007,2007-06-28,2005-06,Missouri,W,thomas gardner,2006
Pda7f31dba8,2007,2007-06-28,2003-04,Missouri_State,W,blake ahearn,2007
Pda7f31dba8,2007,2007-06-28,2004-05,Missouri_State,W,blake ahearn,2007
Pda7f31dba8,2007,2007-06-28,2005-06,Missouri_State,W,blake ahearn,2007
Pda7f31dba8,2007,2007-06-28,2006-07,Missouri_State,W,blake ahearn,2007
P2d45174d7f,2008,2008-06-26,2007-08,Memphis,T,derrick rose,2008
P722aa856f7,2008,2008-06-26,2007-08,Kansas_State,T,michael beasley,2008
P552ea773e2,2008,2008-06-26,2007-08,USC,T,oj mayo,2008
P67ee7c4408,2008,2008-06-26,2007-08,UCLA,T,russell westbrook,2008
Pdfe2a49906,2008,2008-06-26,2007-08,UCLA,T,kevin love,2008
Pd43d378f42,2008,2008-06-26,2007-08,Indiana,T,eric gordon,2008
P2e38e474e2,2008,2008-06-26,2007-08,West_Virginia,T,joe alexander,2008
P376f10f64c,2008,2008-06-26,2007-08,Texas,T,dj augustin,2008
Pab86c7dfaf,2008,2008-06-26,2007-08,Stanford,T,brook lopez,2008
P5f07dfebd6,2008,2008-06-26,2007-08,Arizona,T,jerryd bayless,2008
P4e0fbd7a78,2008,2008-06-26,2007-08,Rider,T,jason thompson,2008
Pf1e6555cfc,2008,2008-06-26,2007-08,Kansas,T,brandon rush,2008
P7c81e9aca5,2008,2008-06-26,2007-08,LSU,T,anthony randolph,2008
P7e5e28e6b3,2008,2008-06-26,2007-08,Stanford,T,robin lopez,2008
Pdb3f441dab,2008,2008-06-26,2007-08,Florida,T,marreese speights,2008
P4afc5fb3f7,2008,2008-06-26,2007-08,Georgetown,T,roy hibbert,2008
Pfcb4575061,2008,2008-06-26,2007-08,Nevada,T,javale mcgee,2008
Pffe825f9b7,2008,2008-06-26,2007-08,NC_State,T,jj hickson,2008
P969f2b1c13,2008,2008-06-26,2007-08,Cal,T,ryan anderson,2008
Pd19bde5a19,2008,2008-06-26,2007-08,W_Kentucky,T,courtney lee,2008
Pc3a5f10000,2008,2008-06-26,2007-08,Ohio_State,T,kosta koufos,2008
P0e7908a570,2008,2008-06-26,2004-05,IUPUI,W,george hill,2008
P0e7908a570,2008,2008-06-26,2005-06,IUPUI,W,george hill,2008
P0e7908a570,2008,2008-06-26,2006-07,IUPUI,W,george hill,2008
P0e7908a570,2008,2008-06-26,2007-08,IUPUI,W,george hill,2008
P4b0ccf34e0,2008,2008-06-26,2007-08,Kansas,T,darrell arthur,2008
Pab534e249b,2008,2008-06-26,2007-08,Syracuse,T,donte greene,2008
P9f5758481a,2008,2008-06-26,2007-08,Indiana,T,dj white,2008
P41bc73e83b,2008,2008-06-26,2007-08,New_Mexico,T,giddens,2008
Pbbde966f1e,2008,2008-06-26,2007-08,UAB,T,walter sharpe,2008
Pad8df3794d,2008,2008-06-26,2007-08,Memphis,T,joey dorsey,2008
P51f87bc5f4,2008,2008-06-26,2007-08,Kansas,T,mario chalmers,2008
P7c1c1e7eac,2008,2008-06-26,2007-08,Texas_A&M,T,deandre jordan,2008
P486b5c76fa,2008,2008-06-26,2007-08,UCLA,T,luc mbah a moute,2008
P82dd1ca59f,2008,2008-06-26,2007-08,Washington_St,T,kyle weaver,2008
P8482acfde2,2008,2008-06-26,2007-08,Arkansas,T,sonny weems,2008
P2fe87c73a6,2008,2008-06-26,2007-08,Memphis,T,chris douglas roberts,2008
P1ca581fef0,2008,2008-06-26,2007-08,UVA,T,sean singletary,2008
Pc9371b494a,2008,2008-06-26,2007-08,Georgetown,T,patrick ewing,2008
Pf14243ec5e,2008,2008-06-26,2006-07,Kansas_State,W,bill walker,2008
Pf14243ec5e,2008,2008-06-26,2007-08,Kansas_State,W,bill walker,2008
P79f9e777a1,2008,2008-06-26,2007-08,Oregon,T,malik hairston,2008
P951f092ec6,2008,2008-06-26,2007-08,Kansas,T,darnell jackson,2008
P28594efa12,2008,2008-06-26,2007-08,Kansas,T,sasha kaun,2008
P2bc925c307,2008,2008-06-26,2007-08,Kentucky,T,joe crawford,2008
Pbbe7c2361f,2008,2008-06-26,2007-08,Georgia_Tech,T,anthony morrow,2008
P2528efc939,2008,2008-06-26,2003-04,CSU_Fullerton,W,bobby brown,2007
P2528efc939,2008,2008-06-26,2004-05,CSU_Fullerton,W,bobby brown,2007
P2528efc939,2008,2008-06-26,2005-06,CSU_Fullerton,W,bobby brown,2007
P2528efc939,2008,2008-06-26,2006-07,CSU_Fullerton,W,bobby brown,2007
Pc06b79b843,2008,2008-06-26,2007-08,Ohio_State,T,othello hunter,2008
P8ff779ec76,2008,2008-06-26,2007-08,Arkansas,T,steven hill,2008
Pfa9e39fc67,2008,2008-06-26,2007-08,Notre_Dame,T,rob kurz,2008
Pb00deeb55d,2008,2008-06-26,2007-08,Duke,T,demarcus nelson,2008
P6e6a2db0d6,2008,2008-06-26,2003-04,Kansas_State,W,cartier martin,2007
P6e6a2db0d6,2008,2008-06-26,2004-05,Kansas_State,W,cartier martin,2007
P6e6a2db0d6,2008,2008-06-26,2005-06,Kansas_State,W,cartier martin,2007
P6e6a2db0d6,2008,2008-06-26,2006-07,Kansas_State,W,cartier martin,2007
P3b02df9dfc,2008,2008-06-26,2003-04,Creighton,W,anthony tolliver,2007
P3b02df9dfc,2008,2008-06-26,2004-05,Creighton,W,anthony tolliver,2007
P3b02df9dfc,2008,2008-06-26,2005-06,Creighton,W,anthony tolliver,2007
P3b02df9dfc,2008,2008-06-26,2006-07,Creighton,W,anthony tolliver,2007
P4b40cf78ae,2008,2008-06-26,2007-08,USC,T,davon jefferson,2008
P16bd14d8e6,2008,2008-06-26,2007-08,Miss_St,T,jamont gordon,2008
P5c990faeef,2008,2008-06-26,2007-08,Duquesne,T,kojo mensah,2008
Pd2241d6e4b,2008,2008-06-26,2007-08,Alabama,T,richard hendrix,2008
Pb36450dd54,2008,2008-06-26,2007-08,Duquesne,T,shawn james,2008
Pb48635a7c4,2008,2008-06-26,2007-08,BYU,T,trent plaisted,2008
P146ec7320a,2009,2009-06-25,2007-08,Oklahoma,T,blake griffin,2009
P146ec7320a,2009,2009-06-25,2008-09,Oklahoma,RT,blake griffin,2009
P26f8dd510c,2009,2009-06-25,2007-08,UConn,T,hasheem thabeet,2009
P26f8dd510c,2009,2009-06-25,2008-09,UConn,RT,hasheem thabeet,2009
P2acc089d0e,2009,2009-06-25,2007-08,Arizona_State,T,james harden,2009
P2acc089d0e,2009,2009-06-25,2008-09,Arizona_State,RT,james harden,2009
Pe2d0a4cddd,2009,2009-06-25,2008-09,Memphis,RT,tyreke evans,2009
P1738f63a26,2009,2009-06-25,2007-08,Syracuse,T,jonny flynn,2009
P1738f63a26,2009,2009-06-25,2008-09,Syracuse,RT,jonny flynn,2009
P7b8c6b66e0,2009,2009-06-25,2007-08,Davidson,T,stephen curry,2009
P7b8c6b66e0,2009,2009-06-25,2008-09,Davidson,RT,stephen curry,2009
P3391f209f3,2009,2009-06-25,2007-08,Arizona,T,jordan hill,2009
P3391f209f3,2009,2009-06-25,2008-09,Arizona,RT,jordan hill,2009
Pad8e6fd6b0,2009,2009-06-25,2008-09,USC,RT,demar derozan,2009
P4417860ddd,2009,2009-06-25,2007-08,Louisville,T,terrence williams,2009
P4417860ddd,2009,2009-06-25,2008-09,Louisville,RT,terrence williams,2009
Pef77516e2b,2009,2009-06-25,2007-08,Duke,T,gerald henderson,2009
Pef77516e2b,2009,2009-06-25,2008-09,Duke,RT,gerald henderson,2009
P4c4f563b8c,2009,2009-06-25,2007-08,UNC,T,tyler hansbrough,2009
P4c4f563b8c,2009,2009-06-25,2008-09,UNC,RT,tyler hansbrough,2009
Pc430805a15,2009,2009-06-25,2007-08,Louisville,T,earl clark,2009
Pc430805a15,2009,2009-06-25,2008-09,Louisville,RT,earl clark,2009
P7ef2b1cf05,2009,2009-06-25,2007-08,Gonzaga,T,austin daye,2009
P7ef2b1cf05,2009,2009-06-25,2008-09,Gonzaga,RT,austin daye,2009
P60425a0c89,2009,2009-06-25,2007-08,Wake_Forest,T,james johnson,2009
P60425a0c89,2009,2009-06-25,2008-09,Wake_Forest,RT,james johnson,2009
Pab257f8a15,2009,2009-06-25,2008-09,UCLA,RT,jrue holiday,2009
P20418f8d52,2009,2009-06-25,2007-08,UNC,T,ty lawson,2009
P20418f8d52,2009,2009-06-25,2008-09,UNC,RT,ty lawson,2009
P0086aec335,2009,2009-06-25,2007-08,Wake_Forest,T,jeff teague,2009
P0086aec335,2009,2009-06-25,2008-09,Wake_Forest,RT,jeff teague,2009
Pe79f6d1bdb,2009,2009-06-25,2007-08,VCU,T,eric maynor,2009
Pe79f6d1bdb,2009,2009-06-25,2008-09,VCU,RT,eric maynor,2009
P8afd917a6c,2009,2009-06-25,2007-08,UCLA,T,darren collison,2009
P8afd917a6c,2009,2009-06-25,2008-09,UCLA,RT,darren collison,2009
Pcb72b419f2,2009,2009-06-25,2008-09,Ohio_State,RT,byron mullens,2009
P38fd19ed26,2009,2009-06-25,2007-08,USC,T,taj gibson,2009
P38fd19ed26,2009,2009-06-25,2008-09,USC,RT,taj gibson,2009
P117b8ca478,2009,2009-06-25,2007-08,Missouri,T,demarre carroll,2009
P117b8ca478,2009,2009-06-25,2008-09,Missouri,RT,demarre carroll,2009
P6fd4123c4d,2009,2009-06-25,2007-08,UNC,T,wayne ellington,2009
P6fd4123c4d,2009,2009-06-25,2008-09,UNC,RT,wayne ellington,2009
Pc99e2f6730,2009,2009-06-25,2007-08,Florida_State,T,toney douglas,2009
Pc99e2f6730,2009,2009-06-25,2008-09,Florida_State,RT,toney douglas,2009
P4f7ec9f72f,2009,2009-06-25,2007-08,Arizona_State,T,jeff ayres,2009
P4f7ec9f72f,2009,2009-06-25,2008-09,Arizona_State,RT,jeff ayres,2009
P57802757ed,2009,2009-06-25,2007-08,UCF,T,jermaine taylor,2009
P57802757ed,2009,2009-06-25,2008-09,UCF,RT,jermaine taylor,2009
P3326a2a68b,2009,2009-06-25,2007-08,Villanova,T,dante cunningham,2009
P3326a2a68b,2009,2009-06-25,2008-09,Villanova,RT,dante cunningham,2009
P977d8b209e,2009,2009-06-25,2007-08,Georgetown,T,dajuan summers,2009
P977d8b209e,2009,2009-06-25,2008-09,Georgetown,RT,dajuan summers,2009
Pc643573699,2009,2009-06-25,2007-08,Pitt,T,sam young,2009
Pc643573699,2009,2009-06-25,2008-09,Pitt,RT,sam young,2009
P5e4e4a8cf1,2009,2009-06-25,2007-08,Pitt,T,dejuan blair,2009
P5e4e4a8cf1,2009,2009-06-25,2008-09,Pitt,RT,dejuan blair,2009
P16997d7184,2009,2009-06-25,2007-08,Washington,T,jon brockman,2009
P16997d7184,2009,2009-06-25,2008-09,Washington,RT,jon brockman,2009
Pe7ad570728,2009,2009-06-25,2007-08,Xavier,T,derrick brown,2009
Pe7ad570728,2009,2009-06-25,2008-09,Xavier,RT,derrick brown,2009
Pa0dded8876,2009,2009-06-25,2007-08,Kentucky,T,jodie meeks,2009
Pa0dded8876,2009,2009-06-25,2008-09,Kentucky,RT,jodie meeks,2009
P917b0d4d70,2009,2009-06-25,2007-08,Arkansas,T,patrick beverley,2009
P917b0d4d70,2009,2009-06-25,2008-09,Arkansas,R,patrick beverley,2009
P56bb4beeed,2009,2009-06-25,2007-08,LSU,T,marcus thornton,2009
P56bb4beeed,2009,2009-06-25,2008-09,LSU,RT,marcus thornton,2009
P922c03ccad,2009,2009-06-25,2007-08,Arizona,T,chase budinger,2009
P922c03ccad,2009,2009-06-25,2008-09,Arizona,RT,chase budinger,2009
Pb58f931dd3,2009,2009-06-25,2007-08,Florida,T,nick calathes,2009
Pb58f931dd3,2009,2009-06-25,2008-09,Florida,RT,nick calathes,2009
P456fdc6328,2009,2009-06-25,2007-08,UNC,T,danny green,2009
P456fdc6328,2009,2009-06-25,2008-09,UNC,RT,danny green,2009
P5500e23cae,2009,2009-06-25,2007-08,Oklahoma,T,taylor griffin,2009
P5500e23cae,2009,2009-06-25,2008-09,Oklahoma,RT,taylor griffin,2009
P322900af3b,2009,2009-06-25,2007-08,UConn,T,aj price,2009
P322900af3b,2009,2009-06-25,2008-09,UConn,RT,aj price,2009
P597d181897,2009,2009-06-25,2007-08,UAB,T,robert vaden,2009
P597d181897,2009,2009-06-25,2008-09,UAB,RT,robert vaden,2009
P1015da4297,2009,2009-06-25,2007-08,Saint_Mary's,T,patty mills,2009
P1015da4297,2009,2009-06-25,2008-09,Saint_Mary's,RT,patty mills,2009
P4b1ba6339f,2009,2009-06-25,2007-08,UT_Martin,T,lester hudson,2009
P4b1ba6339f,2009,2009-06-25,2008-09,UT_Martin,RT,lester hudson,2009
Pf31133cc3c,2009,2009-06-25,2007-08,Northwestern_St,T,trey gilder,2009
Pf31133cc3c,2009,2009-06-25,2008-09,Northwestern_St,R,trey gilder,2009
Pfc3cc92a5c,2009,2009-06-25,2007-08,LSU,T,garrett temple,2009
Pfc3cc92a5c,2009,2009-06-25,2008-09,LSU,RT,garrett temple,2009
P6f23e4dd26,2009,2009-06-25,2007-08,Wisconsin,T,marcus landry,2009
P6f23e4dd26,2009,2009-06-25,2008-09,Wisconsin,RT,marcus landry,2009
P37b821fb18,2009,2009-06-25,2007-08,Alabama,T,alonzo gee,2009
P37b821fb18,2009,2009-06-25,2008-09,Alabama,RT,alonzo gee,2009
P6d59a1d0fb,2009,2009-06-25,2007-08,VMI,T,reggie williams,2009
P6d59a1d0fb,2009,2009-06-25,2008-09,VMI,R,reggie williams,2009
P2d536d911b,2009,2009-06-25,2007-08,Cleveland_State,T,cedric jackson,2009
P2d536d911b,2009,2009-06-25,2008-09,Cleveland_State,RT,cedric jackson,2009
P1a8bbe3efe,2009,2009-06-25,2007-08,Georgia,T,sundiata gaines,2009
P1a8bbe3efe,2009,2009-06-25,2008-09,Georgia,R,sundiata gaines,2009
Peb1d9a0135,2009,2009-06-25,2007-08,Memphis,T,antonio anderson,2009
Peb1d9a0135,2009,2009-06-25,2008-09,Memphis,RT,antonio anderson,2009
P4b68bd7095,2009,2009-06-25,2007-08,Marquette,T,wesley matthews,2009
