pid,txt_athlete,txt_athlete_per1k,txt_breakout,txt_breakout_per1k,txt_character,txt_character_per1k,txt_defender,txt_defender_per1k,txt_exists,txt_hype,txt_hype_per1k,txt_injury,txt_injury_per1k,txt_left,txt_left_per1k,txt_national,txt_national_per1k,txt_nba_family,txt_nba_family_per1k,txt_negative,txt_negative_per1k,txt_playmaker,txt_playmaker_per1k,txt_positive,txt_positive_per1k,txt_prep,txt_prep_per1k,txt_pro_family,txt_pro_family_per1k,txt_projected_pick,txt_refs,txt_sections,txt_shooter,txt_shooter_per1k,txt_size,txt_size_bytes,txt_size_per1k,txt_tone,txt_transfer,txt_transfer_per1k,txt_words
P9fd480084b,0,0.0,0,0.0,0,0.0,2,1.761,1,7,6.162,2,1.761,0,0.0,9,7.923,0,0.0,0,0.0,9,7.923,6,5.282,0,0.0,0,0.0,,29,8,2,1.761,0,18804,0.0,0.667,1,0.88,1136
Pa0580e3001,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa067c50f94,0,0.0,0,0.0,0,0.0,0,0.0,1,8,22.727,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,8.523,5,14.205,0,0.0,0,0.0,,11,7,1,2.841,0,7954,0.0,0.625,0,0.0,352
Pa0882490f6,0,0.0,0,0.0,0,0.0,3,6.787,1,5,11.312,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6.787,3,6.787,1,9.05,0,0.0,,11,7,1,2.262,0,7829,0.0,0.5,1,2.262,442
Pa08cb88c9e,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa090759337,5,8.013,0,0.0,2,3.205,0,0.0,1,6,9.615,5,8.013,0,0.0,0,0.0,0,0.0,0,0.0,2,3.205,5,8.013,0,0.0,0,0.0,,19,7,3,4.808,0,12135,0.0,0.625,1,1.603,624
Pa09bdf4e64,0,0.0,0,0.0,0,0.0,1,2.016,1,0,0.0,0,0.0,0,0.0,13,26.21,0,0.0,0,0.0,1,2.016,2,4.032,0,0.0,1,2.016,,10,6,2,4.032,0,6791,0.0,0.4,0,0.0,496
Pa0a2c9503f,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1,3,0,0.0,0,2836,0.0,0.0,0,0.0,128
Pa0dded8876,0,0.0,0,0.0,0,0.0,2,1.712,1,8,6.849,1,0.856,0,0.0,0,0.0,0,0.0,2,1.712,2,1.712,11,9.418,0,0.0,0,0.0,,7,9,11,9.418,0,11014,0.0,0.562,0,0.0,1168
Pa129b1725d,1,1.647,1,1.647,1,1.647,0,0.0,1,1,1.647,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.295,1,1.647,0,0.0,0,0.0,,10,8,1,1.647,0,7631,0.0,0.25,1,1.647,607
Pa1953f4a95,0,0.0,1,6.803,0,0.0,0,0.0,1,3,20.408,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,20.408,0,0.0,0,0.0,,0,1,0,0.0,0,1007,0.0,0.5,0,0.0,147
Pa1cb69e2d5,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa245962e52,0,0.0,0,0.0,0,0.0,1,2.695,1,8,21.563,0,0.0,0,0.0,5,13.477,0,0.0,0,0.0,2,5.391,4,10.782,0,0.0,1,2.695,,12,8,0,0.0,0,8754,0.0,0.571,0,0.0,371
Pa24efaf8fd,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa260a40e68,1,2.217,0,0.0,0,0.0,1,2.217,1,2,4.435,0,0.0,0,0.0,2,4.435,0,0.0,0,0.0,2,4.435,1,2.217,0,0.0,0,0.0,,7,5,2,4.435,0,5507,0.0,0.25,0,0.0,451
Pa29e5f68db,1,1.272,0,0.0,0,0.0,11,13.995,1,12,15.267,1,1.272,0,0.0,5,6.361,0,0.0,1,1.272,0,0.0,4,5.089,0,0.0,0,0.0,,18,8,1,1.272,0,12672,0.0,0.375,0,0.0,786
Pa2e0858910,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa2e8c74c1f,0,0.0,0,0.0,0,0.0,3,9.404,1,5,15.674,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,3.135,6,18.809,0,0.0,0,0.0,,12,4,0,0.0,0,6114,0.0,0.667,0,0.0,319
Pa307fde308,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,1,2.058,0,0.0,0,0.0,5,10.288,1,2.058,0,0.0,0,0.0,,7,4,4,8.23,0,5245,0.0,0.25,1,2.058,486
Pa33d5803eb,0,0.0,0,0.0,0,0.0,0,0.0,1,12,21.505,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,12.545,0,0.0,0,0.0,,5,8,1,1.792,0,7553,0.0,0.7,0,0.0,558
Pa3bf9b334b,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa3f4257d20,0,0.0,0,0.0,0,0.0,1,1.957,1,11,21.526,0,0.0,0,0.0,4,7.828,0,0.0,0,0.0,2,3.914,4,7.828,0,0.0,0,0.0,,17,8,2,3.914,0,10704,0.0,0.571,0,0.0,511
Pa3f9e715ae,1,6.623,0,0.0,2,13.245,1,6.623,1,1,6.623,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,1,4,0,0.0,0,2191,0.0,0.0,0,0.0,151
Pa3fa433740,0,0.0,0,0.0,0,0.0,2,4.706,1,2,4.706,0,0.0,0,0.0,5,11.765,0,0.0,0,0.0,4,9.412,2,4.706,0,0.0,0,0.0,,9,9,2,4.706,0,6882,0.0,0.4,0,0.0,425
Pa408da26a2,0,0.0,0,0.0,0,0.0,1,2.674,1,4,10.695,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,13.369,4,10.695,0,0.0,0,0.0,,11,7,0,0.0,0,8274,0.0,0.571,1,2.674,374
Pa430d00e1f,1,0.561,0,0.0,2,1.121,9,5.045,1,12,6.726,0,0.0,0,0.0,28,15.695,0,0.0,0,0.0,13,7.287,6,3.363,0,0.0,1,1.121,5,56,11,10,5.605,0,26668,0.0,0.667,0,0.0,1784
Pa466887b08,0,0.0,0,0.0,1,1.475,4,5.9,1,4,5.9,1,1.475,0,0.0,0,0.0,0,0.0,0,0.0,7,10.324,4,5.9,0,0.0,0,0.0,,35,8,1,1.475,0,14331,0.0,0.571,0,0.0,678
Pa47459a77d,0,0.0,0,0.0,0,0.0,0,0.0,1,1,5.618,1,5.618,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,11.236,0,0.0,0,0.0,,3,1,0,0.0,0,2867,0.0,0.4,0,0.0,178
Pa4877bedac,0,0.0,2,1.412,1,0.706,1,0.706,1,2,1.412,0,0.0,0,0.0,32,22.599,0,0.0,0,0.0,2,1.412,12,8.475,0,0.0,1,0.706,,45,12,2,1.412,0,21045,0.0,0.8,0,0.0,1416
Pa4c28f80ad,0,0.0,0,0.0,0,0.0,0,0.0,1,2,11.111,0,0.0,0,0.0,1,5.556,0,0.0,0,0.0,0,0.0,2,11.111,1,5.556,0,0.0,,4,5,0,0.0,0,4867,0.0,0.4,0,0.0,180
Pa4dad52ff4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa4e79c2199,0,0.0,0,0.0,0,0.0,2,9.95,1,1,4.975,0,0.0,0,0.0,4,19.9,0,0.0,0,0.0,1,4.975,0,0.0,0,0.0,0,0.0,,6,5,0,0.0,0,3889,0.0,0.0,0,0.0,201
Pa5128e8532,1,1.799,0,0.0,0,0.0,9,16.187,1,10,17.986,0,0.0,0,0.0,0,0.0,1,1.799,0,0.0,0,0.0,5,8.993,0,0.0,1,3.597,,18,10,0,0.0,0,12397,0.0,0.625,1,1.799,556
Pa526a12aa4,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa548aa166c,0,0.0,0,0.0,0,0.0,0,0.0,1,1,1.845,0,0.0,0,0.0,0,0.0,0,0.0,2,3.69,0,0.0,7,12.915,0,0.0,0,0.0,,13,3,1,1.845,0,6742,0.0,0.417,0,0.0,542
Pa56ca2c36c,0,0.0,1,5.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,20.0,2,10.0,0,0.0,0,0.0,,2,5,0,0.0,0,2112,0.0,0.4,0,0.0,200
Pa59b169e09,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa5a2a6e8b9,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa5d4a8fef6,0,0.0,0,0.0,0,0.0,2,3.091,1,8,12.365,0,0.0,0,0.0,5,7.728,0,0.0,1,1.546,1,1.546,4,6.182,1,4.637,1,3.091,,25,8,4,6.182,0,13106,0.0,0.375,1,3.091,647
Pa5d86611c0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa5e266180e,0,0.0,0,0.0,0,0.0,2,4.405,1,0,0.0,5,11.013,0,0.0,2,4.405,0,0.0,1,2.203,1,2.203,0,0.0,0,0.0,0,0.0,,10,6,0,0.0,0,7421,0.0,-0.25,1,2.203,454
Pa6029bb5a6,0,0.0,2,2.252,0,0.0,15,16.892,1,7,7.883,7,7.883,0,0.0,0,0.0,0,0.0,1,1.126,3,3.378,4,4.505,0,0.0,1,1.126,,51,5,4,4.505,0,23997,0.0,0.375,1,1.126,888
Pa610141ccc,0,0.0,0,0.0,0,0.0,5,14.205,1,1,2.841,2,5.682,0,0.0,0,0.0,0,0.0,1,2.841,3,8.523,4,11.364,0,0.0,1,5.682,,0,1,2,5.682,0,2547,0.0,0.375,0,0.0,352
Pa6b76d042d,0,0.0,0,0.0,0,0.0,6,7.884,1,2,2.628,1,1.314,0,0.0,4,5.256,0,0.0,0,0.0,6,7.884,5,6.57,0,0.0,1,1.314,,14,9,0,0.0,0,11595,0.0,0.625,0,0.0,761
Pa760c9001c,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa76a1ce248,0,0.0,0,0.0,0,0.0,5,4.673,1,4,3.738,0,0.0,0,0.0,0,0.0,0,0.0,1,0.935,15,14.019,15,14.019,0,0.0,0,0.0,,11,10,4,3.738,0,12605,0.0,0.737,0,0.0,1070
Pa779a7b0cf,0,0.0,0,0.0,0,0.0,0,0.0,1,1,3.521,0,0.0,0,0.0,8,28.169,0,0.0,0,0.0,0,0.0,2,7.042,0,0.0,0,0.0,,4,7,0,0.0,0,4298,0.0,0.4,0,0.0,284
Pa79b34cca8,1,1.835,2,3.67,0,0.0,1,1.835,1,3,5.505,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,5.505,1,1.835,0,0.0,0,0.0,,9,4,1,1.835,0,6681,0.0,0.25,1,1.835,545
Pa7dbf13041,0,0.0,1,1.57,0,0.0,2,3.14,1,12,18.838,1,1.57,0,0.0,0,0.0,1,3.14,1,1.57,2,3.14,6,9.419,0,0.0,1,4.71,,23,8,2,3.14,0,12328,0.0,0.5,0,0.0,637
Pa813594724,0,0.0,0,0.0,0,0.0,3,7.444,1,3,7.444,0,0.0,0,0.0,4,9.926,0,0.0,0,0.0,4,9.926,1,2.481,0,0.0,0,0.0,,11,6,3,7.444,0,7203,0.0,0.25,1,2.481,403
Pa89859be17,0,0.0,2,9.615,0,0.0,1,4.808,1,0,0.0,1,4.808,0,0.0,0,0.0,0,0.0,0,0.0,2,9.615,0,0.0,0,0.0,0,0.0,,10,5,0,0.0,0,3783,0.0,0.0,0,0.0,208
Pa9426d162d,0,0.0,0,0.0,1,2.165,2,4.329,1,0,0.0,1,2.165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,10.823,0,0.0,0,0.0,,17,5,1,2.165,0,9078,0.0,0.625,0,0.0,462
Pa95793f720,1,1.773,0,0.0,0,0.0,3,5.319,1,5,8.865,3,5.319,0,0.0,4,7.092,1,1.773,0,0.0,2,3.546,2,3.546,0,0.0,1,3.546,,16,7,0,0.0,0,10751,0.0,0.4,0,0.0,564
Pa98bcc077b,1,1.079,0,0.0,0,0.0,0,0.0,1,6,6.472,1,1.079,0,0.0,0,0.0,1,1.079,0,0.0,4,4.315,3,3.236,1,2.157,1,2.157,,17,9,5,5.394,0,11586,0.0,0.5,0,0.0,927
Pa9cae64430,2,0.775,3,1.162,1,0.387,2,0.775,1,37,14.33,0,0.0,0,0.0,38,14.717,1,0.387,1,0.387,8,3.098,22,8.521,1,5.809,1,2.711,3,94,15,3,1.162,0,42848,0.0,0.808,1,0.775,2582
Pa9d4084dfb,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,6,26.087,0,0.0,0,0.0,1,4.348,1,4.348,0,0.0,0,0.0,,2,4,0,0.0,0,3091,0.0,0.25,0,0.0,230
Paa277db6ca,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paa36360f59,2,4.854,0,0.0,0,0.0,5,12.136,1,3,7.282,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,7.282,0,0.0,0,0.0,,3,7,1,2.427,0,4080,0.0,0.5,0,0.0,412
Paa92a86ff3,1,3.077,0,0.0,0,0.0,1,3.077,1,3,9.231,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,9.231,1,3.077,0,0.0,0,0.0,,6,6,0,0.0,0,5793,0.0,0.25,0,0.0,325
Paac5dcb74c,0,0.0,0,0.0,0,0.0,1,1.754,1,12,21.053,0,0.0,0,0.0,4,7.018,0,0.0,0,0.0,3,5.263,4,7.018,0,0.0,1,3.509,,17,9,5,8.772,0,11961,0.0,0.571,0,0.0,570
Paae5adeebf,0,0.0,0,0.0,0,0.0,2,1.907,1,21,20.019,2,1.907,0,0.0,8,7.626,1,0.953,0,0.0,7,6.673,10,9.533,0,0.0,1,1.907,,41,9,0,0.0,0,25533,0.0,0.769,0,0.0,1049
Pab169ed872,0,0.0,0,0.0,0,0.0,0,0.0,1,2,6.135,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6.135,0,0.0,1,3.067,,8,4,0,0.0,0,5855,0.0,0.4,0,0.0,326
Pab257f8a15,0,0.0,0,0.0,0,0.0,1,2.488,1,4,9.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.488,2,4.975,0,0.0,1,2.488,,4,5,1,2.488,0,3826,0.0,0.4,0,0.0,402
Pab39ee5462,0,0.0,1,2.481,0,0.0,1,2.481,1,1,2.481,0,0.0,0,0.0,6,14.888,1,2.481,0,0.0,2,4.963,0,0.0,0,0.0,1,7.444,,15,5,2,4.963,0,7529,0.0,0.0,0,0.0,403
Pab534e249b,1,2.075,0,0.0,0,0.0,2,4.149,1,5,10.373,1,2.075,0,0.0,7,14.523,0,0.0,2,4.149,1,2.075,3,6.224,0,0.0,0,0.0,,6,5,2,4.149,0,4375,0.0,0.125,0,0.0,482
Pab86c7dfaf,0,0.0,0,0.0,2,5.865,0,0.0,1,1,2.933,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.933,0,0.0,1,5.865,,1,3,0,0.0,0,3198,0.0,0.25,0,0.0,341
Pab87e9a8b8,0,0.0,2,2.99,0,0.0,1,1.495,1,3,4.484,2,2.99,0,0.0,0,0.0,0,0.0,0,0.0,6,8.969,5,7.474,0,0.0,0,0.0,,3,7,3,4.484,0,6498,0.0,0.625,0,0.0,669
Pabb4255b19,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac178f1473,1,1.274,0,0.0,0,0.0,0,0.0,1,5,6.369,0,0.0,0,0.0,0,0.0,0,0.0,1,1.274,0,0.0,6,7.643,0,0.0,0,0.0,,23,7,8,10.191,0,14022,0.0,0.5,0,0.0,785
Pac419c235c,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac436e0a75,0,0.0,0,0.0,3,9.967,0,0.0,1,2,6.645,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,16.611,2,6.645,0,0.0,0,0.0,,0,4,0,0.0,0,2122,0.0,0.4,0,0.0,301
Pac5bd0e496,1,2.347,1,2.347,0,0.0,0,0.0,1,4,9.39,0,0.0,0,0.0,2,4.695,0,0.0,0,0.0,0,0.0,1,2.347,0,0.0,0,0.0,,0,4,4,9.39,0,3081,0.0,0.25,0,0.0,426
Paca468f5b5,0,0.0,0,0.0,1,1.17,2,2.339,1,1,1.17,0,0.0,0,0.0,32,37.427,0,0.0,0,0.0,0,0.0,1,1.17,0,0.0,0,0.0,,21,11,0,0.0,0,11485,0.0,0.25,1,1.17,855
Pace4fe8116,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pad0b972baf,0,0.0,0,0.0,0,0.0,4,4.301,1,13,13.978,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.075,13,13.978,1,1.075,1,1.075,,26,8,0,0.0,0,15411,0.0,0.812,0,0.0,930
Pad16010a79,0,0.0,2,2.191,1,1.095,3,3.286,1,2,2.191,0,0.0,0,0.0,2,2.191,0,0.0,0,0.0,0,0.0,5,5.476,0,0.0,0,0.0,,13,8,0,0.0,0,10183,0.0,0.625,1,1.095,913
Pad2abbabb5,4,2.046,1,0.512,1,0.512,12,6.138,1,27,13.811,2,1.023,0,0.0,1,0.512,0,0.0,4,2.046,8,4.092,10,5.115,0,0.0,0,0.0,,71,12,3,1.535,0,33844,0.0,0.353,1,2.046,1955
Pad8df3794d,0,0.0,0,0.0,0,0.0,0,0.0,1,1,3.436,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,1,0,0.0,0,2600,0.0,0.0,0,0.0,291
Pad8e6fd6b0,1,2.041,0,0.0,0,0.0,0,0.0,1,9,18.367,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6.122,0,0.0,0,0.0,,10,6,1,2.041,0,5556,0.0,0.5,0,0.0,490
Pad940d555c,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pad9c27fcb6,0,0.0,0,0.0,0,0.0,6,9.063,1,5,7.553,1,1.511,0,0.0,0,0.0,1,1.511,0,0.0,1,1.511,2,3.021,0,0.0,1,1.511,,16,8,0,0.0,0,12644,0.0,0.4,1,4.532,662
Pada60a9da7,0,0.0,0,0.0,0,0.0,7,10.417,1,7,10.417,0,0.0,0,0.0,5,7.44,0,0.0,3,4.464,1,1.488,1,1.488,1,1.488,0,0.0,,19,8,2,2.976,0,13015,0.0,-0.286,1,2.976,672
Padf63a93ad,0,0.0,0,0.0,0,0.0,3,6.696,1,6,13.393,0,0.0,0,0.0,5,11.161,0,0.0,0,0.0,2,4.464,2,4.464,1,8.929,1,2.232,,16,9,0,0.0,0,11067,0.0,0.4,1,4.464,448
Pae0e6be256,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pae17b87a4a,0,0.0,0,0.0,0,0.0,4,5.722,1,7,10.014,0,0.0,0,0.0,5,7.153,1,1.431,1,1.431,0,0.0,4,5.722,1,1.431,1,2.861,5,14,8,1,1.431,0,8766,0.0,0.375,1,1.431,699
Pae46fa4aa5,0,0.0,0,0.0,0,0.0,1,2.618,1,3,7.853,0,0.0,0,0.0,0,0.0,0,0.0,1,2.618,2,5.236,2,5.236,0,0.0,0,0.0,,15,7,2,5.236,0,8349,0.0,0.167,0,0.0,382
Paeace7e70c,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paee04abbe6,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,7,19.022,0,0.0,0,0.0,1,2.717,1,2.717,0,0.0,0,0.0,,10,7,0,0.0,0,6433,0.0,0.25,0,0.0,368
Paef9538004,1,0.456,0,0.0,7,3.192,5,2.28,1,13,5.928,0,0.0,0,0.0,0,0.0,0,0.0,1,0.456,11,5.016,33,15.048,0,0.0,0,0.0,,83,12,11,5.016,0,38844,0.0,0.865,0,0.0,2193
Paf63a5d230,0,0.0,0,0.0,0,0.0,1,1.789,1,0,0.0,0,0.0,0,0.0,2,3.578,0,0.0,0,0.0,2,3.578,1,1.789,0,0.0,0,0.0,,3,8,2,3.578,0,5546,0.0,0.25,0,0.0,559
Paf6a9c1c9e,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paf6b5cd8b6,0,0.0,1,0.439,3,1.318,1,0.439,1,0,0.0,3,1.318,0,0.0,0,0.0,0,0.0,1,0.439,3,1.318,12,5.272,0,0.0,1,0.439,,103,7,10,4.394,0,44353,0.0,0.688,0,0.0,2276
Paf7b3d5c90,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paf95fb158c,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,2,4.264,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,10,6,0,0.0,0,7111,0.0,0.0,0,0.0,469
Paf99c23c4d,0,0.0,0,0.0,0,0.0,5,8.606,1,9,15.491,0,0.0,0,0.0,6,10.327,0,0.0,0,0.0,2,3.442,5,8.606,1,3.442,0,0.0,,11,8,0,0.0,0,9825,0.0,0.625,1,3.442,581
Pafb050f1ad,0,0.0,0,0.0,0,0.0,1,3.145,1,1,3.145,1,3.145,0,0.0,0,0.0,0,0.0,0,0.0,4,12.579,3,9.434,0,0.0,1,3.145,,10,5,1,3.145,0,5763,0.0,0.5,0,0.0,318
Paff659398c,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pafffac98b2,0,0.0,0,0.0,0,0.0,3,5.859,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.953,0,0.0,0,0.0,0,0.0,,10,8,1,1.953,0,7960,0.0,0.0,1,9.766,512
Pb01091942c,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,0,0,0,0.0,0,1159,0.0,0.0,0,0.0,91
Pb035a35ee9,0,0.0,0,0.0,1,2.375,1,2.375,1,7,16.627,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,11.876,0,0.0,0,0.0,,18,6,2,4.751,0,7138,0.0,0.625,0,0.0,421
Pb047bb4747,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb067831a66,0,0.0,0,0.0,0,0.0,0,0.0,1,2,6.557,1,3.279,0,0.0,0,0.0,0,0.0,1,3.279,0,0.0,1,3.279,0,0.0,0,0.0,,2,3,1,3.279,0,5030,0.0,0.0,0,0.0,305
Pb07d6373bb,0,0.0,0,0.0,1,1.695,1,1.695,1,1,1.695,4,6.78,0,0.0,0,0.0,0,0.0,0,0.0,1,1.695,5,8.475,0,0.0,0,0.0,,19,6,2,3.39,0,10093,0.0,0.625,1,6.78,590
Pb0cd5d409b,2,3.711,0,0.0,0,0.0,5,9.276,1,4,7.421,1,1.855,0,0.0,0,0.0,0,0.0,0,0.0,1,1.855,2,3.711,0,0.0,1,1.855,,19,7,2,3.711,0,11402,0.0,0.4,0,0.0,539
Pb0e43997bd,0,0.0,0,0.0,3,5.445,0,0.0,1,3,5.445,0,0.0,0,0.0,0,0.0,1,1.815,0,0.0,0,0.0,13,23.593,0,0.0,1,7.26,,27,8,5,9.074,0,9039,0.0,0.812,0,0.0,551
Pb1001f743e,0,0.0,0,0.0,0,0.0,1,1.969,1,0,0.0,0,0.0,0,0.0,5,9.843,0,0.0,0,0.0,3,5.906,2,3.937,0,0.0,1,3.937,,14,7,3,5.906,0,8102,0.0,0.4,0,0.0,508
Pb10604e423,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb149e1d8c2,0,0.0,0,0.0,0,0.0,2,3.584,1,1,1.792,2,3.584,0,0.0,0,0.0,0,0.0,0,0.0,7,12.545,2,3.584,0,0.0,0,0.0,,10,7,0,0.0,0,8865,0.0,0.4,1,1.792,558
Pb14f594f0a,0,0.0,1,1.957,0,0.0,0,0.0,1,0,0.0,8,15.656,0,0.0,0,0.0,0,0.0,0,0.0,2,3.914,1,1.957,0,0.0,0,0.0,,6,8,1,1.957,0,6609,0.0,0.25,0,0.0,511
Pb15c668c3a,0,0.0,0,0.0,1,1.605,4,6.421,1,6,9.631,1,1.605,0,0.0,0,0.0,0,0.0,0,0.0,2,3.21,4,6.421,0,0.0,0,0.0,,26,4,0,0.0,0,12959,0.0,0.571,0,0.0,623
Pb16e641fe9,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,1,1.984,0,0.0,0,0.0,0,0.0,1,1.984,6,11.905,1,1.984,0,0.0,0,0.0,,8,7,1,1.984,0,7900,0.0,0.0,0,0.0,504
Pb172e7dcfc,0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.386,,1,1,1,4.386,0,3149,0.0,0.0,0,0.0,228
Pb18185e9fe,1,4.608,0,0.0,0,0.0,0,0.0,1,1,4.608,0,0.0,0,0.0,7,32.258,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,2,6,0,0.0,2,2821,9.217,0.0,0,0.0,217
Pb1c5565b99,0,0.0,0,0.0,0,0.0,1,2.488,1,1,2.488,0,0.0,0,0.0,3,7.463,0,0.0,0,0.0,0,0.0,2,4.975,1,9.95,0,0.0,,13,6,0,0.0,0,6299,0.0,0.4,0,0.0,402
Pb1d56c9c96,1,1.119,0,0.0,0,0.0,1,1.119,1,11,12.304,0,0.0,0,0.0,4,4.474,0,0.0,0,0.0,0,0.0,6,6.711,0,0.0,0,0.0,,22,12,4,4.474,0,14630,0.0,0.667,1,2.237,894
Pb2632428b5,0,0.0,0,0.0,0,0.0,3,3.974,1,0,0.0,2,2.649,0,0.0,10,13.245,1,2.649,1,1.325,0,0.0,9,11.921,0,0.0,1,3.974,,27,12,1,1.325,0,15047,0.0,0.615,0,0.0,755
Pb380360b47,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb3a7a6f86b,0,0.0,0,0.0,0,0.0,0,0.0,1,12,31.414,0,0.0,0,0.0,0,0.0,0,0.0,1,2.618,0,0.0,3,7.853,0,0.0,0,0.0,,1,8,0,0.0,0,3936,0.0,0.286,0,0.0,382
Pb3be83363c,0,0.0,0,0.0,0,0.0,1,2.404,1,7,16.827,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,4.808,0,0.0,0,0.0,,6,7,0,0.0,0,5336,0.0,0.4,0,0.0,416
Pb3cfb2c388,0,0.0,0,0.0,0,0.0,20,10.272,1,3,1.541,0,0.0,0,0.0,29,14.895,0,0.0,0,0.0,10,5.136,1,0.514,0,0.0,0,0.0,,34,16,18,9.245,0,19555,0.0,0.25,0,0.0,1947
Pb3e080e381,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb3e461d4cf,0,0.0,1,2.825,0,0.0,0,0.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,5.65,1,2.825,0,0.0,0,0.0,,11,7,5,14.124,0,7460,0.0,0.25,1,2.825,354
