pid,draft_year,status,slug,capture_ts,n_captures,n_rejected_postdraft,layout
P07a1fb349e,2011,ok,donald-sloan,20101221093646,33,28,drupal
P05848850fc,2011,ok,jerome-dyson,20110310024625,73,37,drupal
Pc42b84faf5,2011,ok,justin-dentmon,20100412103835,17,13,drupal
P8a6c25e945,2011,ok,lance-thomas,20100629223951,33,10,drupal
Pf755f2c0c0,2011,no_profile,,,0,0,
Pc6eddeb128,2011,ok,courtney-fortson,20100630192210,7,4,drupal
P109788f4ba,2011,ok,edwin-ubiles,20100620064939,41,27,drupal
P762dcd7f87,2011,ok,cory-higgins,20101230142846,30,22,drupal
P9ee45f9ea5,2011,ok,dj-kennedy,20101230144605,30,25,drupal
Pa5d1a1783b,2011,no_profile,,,0,0,
Pf7cebccf2c,2011,no_profile,,,0,0,
P0736b54145,2011,ok,chriswright,20081028150619,10,0,asp
P4e1bce542d,2011,ok,jeff-foote,20100629222124,8,4,drupal
P3d4bf642e0,2011,ok,xavier-silas,20110526054629,24,19,drupal
Pe0ab16a2ed,2011,ok,julyan-stone,20110609203117,65,63,drupal
P89d1117940,2011,ok,jeremy-pargo,20110529045626,65,12,drupal
P7c4530d600,2011,ok,malcolm-thomas,20110617052302,69,64,drupal
P13a0e44cab,2011,ok,greg-smith,20110622172719,87,65,drupal
P542c8bbfa1,2011,no_profile,,,0,0,
P47e4bd26a8,2011,ok,antoine-watson,20110605215657,10,8,drupal
P10819fb965,2011,ok,carleton-scott,20110522045503,19,18,drupal
P477dab5e0e,2011,ok,deangelo-casto,20110618120835,54,52,drupal
P42d7cc83b1,2011,ok,jereme-richmond,20110605234827,55,33,drupal
Pc5bce4fd0c,2011,ok,jeremy-green,20110618163648,15,13,drupal
P7df7e92bd1,2011,ok,keishawn-mayes,20110618162147,11,8,drupal
Pbb710ba6e6,2011,ok,terrence-jennings,20110618123346,65,36,drupal
Pd30706ab20,2011,no_profile,,,0,0,
P163aa00374,2012,ok,anthony-davis,20120619115115,171,114,drupal
P272afc1b90,2012,ok,michael-kidd-gilchrist,20120623123657,120,93,drupal
Pa260a40e68,2012,ok,bradley-beal,20120628195919,99,86,drupal
P43f8251240,2012,ok,dion-waiters,20120622231411,108,81,drupal
Pf849910cdc,2012,ok,thomas-robinson,20120626102607,136,89,drupal
Pf9e0178b31,2012,ok,damian-lillard,20120627072854,132,96,drupal
Pb5ebcb5d6c,2012,ok,harrison-barnes,20120627063255,206,110,drupal
Pc3d030ae81,2012,ok,terrence-ross,20120617141442,118,83,drupal
P4e4e438f6e,2012,ok,andre-drummond,20120622224011,155,91,drupal
P2320c27578,2012,ok,austin-rivers,20120626095212,152,95,drupal
P3f927eeca6,2012,ok,meyers-leonard,20120628193955,136,81,drupal
P4d2e34ba12,2012,ok,jeremy-lamb,20120619122425,122,82,drupal
Pca1e2194fa,2012,ok,kendall-marshall,20120626164516,133,76,drupal
P400aecdd2c,2012,ok,john-henson,20120616023745,155,76,drupal
P089ae8ca96,2012,ok,moe-harkless,20120616022934,93,81,drupal
P47044d9385,2012,ok,royce-white,20120616024432,86,70,drupal
Pbc5d4fc393,2012,ok,tyler-zeller,20120622224948,118,66,drupal
Pcfae2f19b7,2012,ok,terrence-jones,20120611055633,141,86,drupal
Pc2a67f2add,2012,ok,andrew-nicholson,20120616030656,100,64,drupal
Pefaae49c8b,2012,ok,evan-fournier,20120617141431,104,60,drupal
P83b3d780d7,2012,ok,jared-sullinger,20120614161236,163,88,drupal
Pa3f9e715ae,2012,ok,fab-melo,20120616024118,113,75,drupal
P6d4d3ba13b,2012,ok,john-jenkins,20120620001100,105,69,drupal
P31e884be2b,2012,ok,jared-cunningham,20120603075826,77,61,drupal
P52c65c114a,2012,ok,tony-wroten,20120622090951,130,68,drupal
P4bc4764e2a,2012,ok,miles-plumlee,20120621042821,80,61,drupal
P8d6fb61ea0,2012,ok,arnett-moultrie,20120621050727,100,63,drupal
Pd2430f6dfc,2012,ok,perry-jones,20120627075256,166,83,drupal
P838aeb9cb6,2012,ok,marquis-teague,20120626191317,116,72,drupal
Pc6c9992e46,2012,ok,festus-ezeli,20120614154837,113,76,drupal
Pb172e7dcfc,2012,ok,jeffery-taylor,20120616022536,111,73,drupal
Pc0b16a51f2,2012,ok,tomas-satoransky,20120624042345,91,53,drupal
P86f7665380,2012,ok,bernard-james,20120610155147,56,47,drupal
P0267b55e6b,2012,ok,jae-crowder,20120617142349,80,76,drupal
Pa548aa166c,2012,ok,draymond-green,20120626100119,122,94,drupal
Pf2c709b50b,2012,ok,orlando-johnson,20120617140732,57,42,drupal
Pff7518dc75,2012,ok,quincy-acy,20120613215622,95,67,drupal
P41b1bb4705,2012,ok,quincy-miller,20120626121639,93,51,drupal
P319cf0c2e0,2012,ok,khris-middleton,20120621040852,101,76,drupal
P798e5b71ce,2012,ok,will-barton,20120627062508,96,70,drupal
Pd9273beb4e,2012,ok,tyshawn-taylor,20120610212315,89,62,drupal
P47e358160b,2012,ok,doron-lamb,20120613211823,99,56,drupal
P1ba89514b1,2012,ok,mike-scott,20120609041247,74,69,drupal
P4b46fb5c89,2012,ok,kim-english,20120622224137,74,53,drupal
Pbfcceae701,2012,ok,justin-hamilton,20120614144250,80,63,drupal
Pc8a80657b3,2012,ok,darius-miller,20120617142841,84,59,drupal
P337fb06bb7,2012,ok,kevin-murphy,20120603070918,59,54,drupal
P404f9fdfb6,2012,ok,kostas-papanikolaou,20120610202546,88,69,drupal
Paa36360f59,2012,ok,kyle-oquinn,20120613221629,68,64,drupal
Pbf890a872a,2012,ok,kris-joseph,20120528173021,102,60,drupal
Pf3fb310df6,2012,no_capture_before_draft,,,43,43,
P0dca4f55c4,2012,ok,furkan-aldemir,20120622224016,87,60,drupal
P8e2f7481af,2012,ok,tornike-shengelia,20120617140737,85,53,drupal
P2db62bcb6f,2012,ok,darius-johnson-odom,20120615200838,61,54,drupal
P2cdeb4bf00,2012,ok,robbie-hummel,20120529044014,81,48,drupal
P711641b36d,2012,ok,robert-sacre,20120621043128,109,58,drupal
P0074b51801,2012,no_content,lukezeller,,4,0,
P1edb3aa5e4,2012,ok,josh-akognon,20100922091554,37,23,drupal
P289650de8a,2012,no_profile,,,0,0,
P909613bae5,2012,ok,mirza-teletovic,20090505222337,47,0,drupal
Pc6095e56a1,2012,no_profile,,,0,0,
P0c0603520c,2012,no_profile,,,0,0,
P10bdb64d5d,2012,ok,alexey-shved,20120620004034,119,60,drupal
P5ed74be24f,2012,ok,kent-bazemore,20120517045413,39,29,drupal
Pbe0e1f0064,2012,ok,maalik-wayns,20120602111854,95,52,drupal
Pae1e3e2903,2012,ok,brian-roberts,20120421155218,49,23,drupal
P093d3a11ad,2012,ok,kevin-jones,20120530050820,80,51,drupal
Pded0fedf79,2012,ok,scott-machado,20120622224452,65,53,drupal
P9926013d5a,2012,ok,ben-hansbrough,20120306163201,22,9,drupal
Pee7c22ed91,2012,no_profile,,,0,0,
Pfa75ae8d76,2012,ok,diante-garrett,20111218002426,26,18,drupal
P64210277c7,2012,ok,dequan-jones,20120524175440,61,17,drupal
P416dc6431a,2012,ok,justin-holiday,20120625155426,48,34,drupal
Pf37ef86b30,2012,no_profile,,,0,0,
Pf0384da7bc,2012,ok,tim-ohlbrecht,20120304024823,92,15,drupal
P8ea6b00194,2012,ok,aron-baynes,20100404014435,34,17,drupal
P9fd176d178,2012,ok,henry-sims,20120625090309,77,47,drupal
