pid,draft_year,was_drafted,actual_pick,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_three_share,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume
Ped46c6be82,2015,1,56.0,35.0,65.7,23.4,53.5,53.29,11.9,23.5,12.2,17.1,51.0,104.0,0.49,182.0,340.0,0.535,0.0,0.0,0.0,6.3,2.5,30.6,2.7,0.88058303,123.0,164.0,59.0,176.0,44.0,47.0,30.1429,2.9143,6.1714,1.6857,1.2,1.6571,11.8571,0.0,2.3783783783783785,0.6740331491712707,0.1118599999999999,2.280440571577186
Pc381c2ab50,2016,0,,37.0,89.5,26.5,48.6,55.92,1.0,9.7,18.8,12.8,200.0,228.0,0.877,127.0,291.0,0.436,90.0,248.0,0.363,0.4,2.3,42.3,2.4,1.49333992,70.0,131.0,57.0,160.0,6.0,6.0,36.4054,0.2973,3.027,3.027,1.3514,0.1351,19.5676,0.4601113172541744,0.7941176470588235,1.3623188405797102,0.3848000000000001,4.765374197117069
Pd0eaa15469,2015,1,25.0,33.0,85.9,24.6,52.6,56.54,9.7,18.1,10.5,18.4,140.0,203.0,0.69,188.0,345.0,0.545,14.0,52.0,0.269,1.8,1.9,51.1,3.2,0.64130707,137.0,206.0,51.0,139.0,45.0,45.0,35.1212,2.9697,6.2727,1.7879,1.1515,0.697,16.9091,0.1309823677581864,0.8809523809523809,0.5412371134020619,0.30084,3.669502795752509
P9b79feb6a3,2016,0,,39.0,88.9,18.5,56.9,60.87,1.4,9.2,13.2,11.0,98.0,110.0,0.891,97.0,181.0,0.536,102.0,258.0,0.395,0.1,1.7,25.1,2.2,2.19151929,64.0,100.0,33.0,81.0,0.0,0.0,35.7949,0.3846,2.9744,2.641,1.0,0.0256,15.3333,0.5876993166287016,0.5625,1.1,-0.1630499999999999,4.196191409369289
P128f74a48f,2015,1,29.0,16.0,36.0,21.1,48.2,50.78,9.0,18.5,8.2,22.2,40.0,71.0,0.563,53.0,112.0,0.473,1.0,1.0,1.0,8.5,3.6,62.8,3.6,0.51428571,35.0,59.0,19.0,55.0,11.0,14.0,28.125,2.25,4.625,1.125,1.6875,2.0625,9.3125,0.0088495575221238,2.630434782608696,0.3534482758620689,0.00858,2.407763025006039
Pea73008ab4,2015,1,41.0,38.0,87.4,16.7,59.7,61.46,4.2,20.4,7.6,12.2,50.0,64.0,0.781,73.0,136.0,0.537,93.0,220.0,0.423,2.7,1.3,18.0,2.2,1.29544868,51.0,91.0,22.0,45.0,11.0,13.0,35.5526,1.0789,6.3421,1.5,0.7105,0.9474,12.5,0.6179775280898876,1.25,0.5757575757575758,-0.3781800000000001,3.2601964577884925
Pa779a7b0cf,2015,1,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P944090784f,2015,1,40.0,32.0,90.4,25.3,51.9,56.02,2.9,13.2,24.4,18.9,99.0,124.0,0.798,138.0,271.0,0.509,46.0,128.0,0.359,2.0,3.8,31.1,2.7,1.35298553,49.0,71.0,89.0,200.0,8.0,8.0,36.3125,0.875,3.5938,3.5938,2.0938,0.5,16.0312,0.3208020050125313,1.5675675675675675,1.2261306532663316,0.3190600000000002,3.852994362367237
Pf38454d2db,2015,1,38.0,35.0,69.4,23.1,54.3,57.6,2.0,10.7,15.9,11.1,82.0,103.0,0.796,91.0,182.0,0.5,79.0,204.0,0.387,1.3,3.8,26.7,3.1,1.76191661,54.0,89.0,37.0,93.0,12.0,13.0,28.7714,0.4571,2.6571,2.1143,1.8,0.3429,14.3143,0.5284974093264249,1.2439024390243902,1.3140495867768596,0.2356000000000001,3.696935155716533
P6c859977a5,2015,1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc5e9e5bdd9,2016,0,,33.0,65.7,26.6,50.7,54.61,8.0,20.6,12.7,8.8,125.0,181.0,0.691,108.0,234.0,0.462,64.0,168.0,0.381,1.1,1.2,45.0,2.8,1.39478939,50.0,103.0,58.0,131.0,2.0,2.0,29.3636,2.2121,4.9091,1.6061,0.6061,0.2727,16.1515,0.417910447761194,0.6052631578947368,1.2959183673469383,0.30426,3.595968620770065
Pdaafce7eb6,2015,1,27.0,29.0,77.3,27.9,52.7,57.66,6.2,20.5,19.7,15.9,113.0,144.0,0.785,162.0,306.0,0.529,14.0,41.0,0.341,4.3,2.3,41.5,2.6,1.08569153,93.0,118.0,69.0,188.0,46.0,50.0,34.9032,1.4194,5.8065,2.4516,1.1935,1.1935,16.0645,0.1181556195965417,1.8333333333333333,1.165680473372781,0.6051399999999996,3.906735987800151
P49f423e70e,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P6f3f385e9b,2015,0,,24.0,63.2,30.7,45.6,52.04,12.4,32.0,11.9,12.7,122.0,161.0,0.758,150.0,326.0,0.46,0.0,3.0,0.0,6.4,2.1,48.9,3.5,0.88238592,57.0,97.0,93.0,229.0,4.0,4.0,32.5769,3.3077,8.5385,1.7308,1.1923,1.8077,17.2692,0.0091185410334346,1.8888888888888888,0.8686131386861314,0.2182799999999999,3.8563980221061462
P7570f82c10,2015,0,,33.0,55.9,23.6,53.0,57.12,6.1,16.3,17.2,15.6,83.0,115.0,0.722,92.0,168.0,0.548,27.0,82.0,0.329,1.3,2.6,46.0,3.0,1.42860999,59.0,85.0,33.0,83.0,26.0,28.0,23.0303,1.1818,3.5152,2.1212,1.0606,0.303,10.5455,0.328,0.975,1.0361445783132528,0.25632,3.432092117978795
P4074fe9b9e,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P5849f19551,2015,1,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4ba2b4830d,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P04e5776a76,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfc32d168da,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0029c9d3a9,2015,0,,38.0,37.6,18.9,48.1,50.89,6.3,14.9,7.5,14.7,31.0,46.0,0.674,31.0,64.0,0.484,29.0,91.0,0.319,0.5,0.9,29.7,3.2,0.96002439,23.0,36.0,8.0,27.0,4.0,5.0,15.9211,0.7368,1.8421,0.6316,0.2105,0.0789,4.7368,0.5870967741935483,0.3333333333333333,0.4777070063694267,-0.00979,2.5949994835525794
P1ef5f1c321,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P9f8d851f22,2016,0,,30.0,86.9,25.4,52.4,57.84,7.6,19.3,10.5,19.9,124.0,158.0,0.785,137.0,277.0,0.495,27.0,62.0,0.435,6.4,1.9,46.6,3.2,0.55054434,92.0,153.0,45.0,123.0,34.0,38.0,34.9,2.2667,6.0667,1.6333,1.1,2.1667,15.9667,0.1828908554572271,1.9761904761904765,0.5023923444976077,0.42336,3.9790897987428817
P35fcccf6c9,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7312c1c32d,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa1aae2a35c,2015,0,,34.0,54.9,21.4,49.4,55.58,6.7,20.2,20.0,15.3,85.0,105.0,0.81,80.0,180.0,0.444,25.0,58.0,0.431,2.4,3.7,44.1,5.4,1.80007553,44.0,74.0,36.0,106.0,9.0,10.0,22.2647,1.3824,4.2059,2.3824,1.5,0.5294,9.4118,0.2436974789915966,0.953125,1.2269938650306749,0.0781199999999999,3.7773856662307743
P46c8e8cb1c,2015,0,,35.0,82.4,19.7,47.9,50.25,7.8,11.3,17.2,15.4,58.0,91.0,0.637,135.0,279.0,0.484,10.0,34.0,0.294,0.7,2.7,29.1,1.6,1.62960005,86.0,128.0,49.0,150.0,5.0,5.0,32.8611,2.1944,3.0,2.4444,1.4167,0.1944,10.1944,0.108626198083067,1.3076923076923077,1.048780487804878,-0.00075,2.880379323580238
Pf326870436,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pb88771c23a,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P96a831649e,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pcb1e0b77ca,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P4879fe4868,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pe528778159,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pef9b8757a6,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P7ab7e9a49e,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P0fde3dedb2,2016,1,1.0,33.0,86.5,28.2,56.1,59.95,9.6,26.8,27.4,18.6,199.0,297.0,0.67,215.0,383.0,0.561,1.0,3.0,0.333,2.5,3.1,76.9,3.2,1.4234451,159.0,220.0,55.0,161.0,56.0,61.0,34.8788,3.1212,8.6364,4.7879,1.9697,0.8182,19.1515,0.0077720207253886,1.3333333333333333,1.3979591836734693,0.8159000000000002,3.817052635958621
P53f786523f,2016,1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P620501ed0d,2016,1,11.0,35.0,79.9,26.0,61.2,65.09,11.6,28.2,11.4,18.5,149.0,194.0,0.768,224.0,364.0,0.615,5.0,14.0,0.357,2.7,1.1,51.3,4.0,0.68477518,157.0,214.0,67.0,149.0,22.0,24.0,32.0571,3.0286,8.8,1.8,0.6,0.8857,17.4857,0.037037037037037,0.76,0.5846153846153846,0.9054000000000002,4.049663660976957
Pf93789f1b5,2016,1,17.0,33.0,75.3,26.4,49.2,57.09,1.5,11.6,33.7,19.7,155.0,194.0,0.799,94.0,215.0,0.437,41.0,101.0,0.406,1.0,2.3,61.4,3.4,1.89008554,63.0,118.0,31.0,98.0,13.0,15.0,30.3636,0.3939,3.6061,5.2121,1.2121,0.3333,14.1212,0.3196202531645569,0.7499999999999999,1.6280193236714977,0.4537600000000001,4.213126647292434
P4a1b07df85,2016,1,19.0,34.0,74.3,23.0,54.1,58.29,5.0,15.1,9.8,14.0,104.0,128.0,0.813,130.0,251.0,0.518,55.0,142.0,0.387,0.6,1.8,32.6,3.0,0.86440388,87.0,129.0,43.0,122.0,23.0,25.0,29.8235,1.2941,4.0,1.5,0.9412,0.1765,15.5588,0.361323155216285,0.6,0.6533333333333334,0.2486999999999999,3.951027484746039
P47380ec945,2016,1,8.0,34.0,61.2,23.7,56.2,58.64,9.8,11.7,6.3,17.6,89.0,130.0,0.685,159.0,279.0,0.57,21.0,60.0,0.35,5.9,1.9,38.3,6.5,0.37681086,102.0,145.0,56.0,133.0,52.0,65.0,24.9118,2.5,2.8824,0.7647,0.9412,1.6176,13.8235,0.1769911504424778,1.04,0.3387096774193548,0.3196799999999999,3.3395101663927886
P9668122fb9,2016,1,31.0,35.0,46.1,18.5,59.8,60.12,13.6,19.0,7.5,14.8,23.0,38.0,0.605,119.0,199.0,0.598,0.0,0.0,0.0,10.2,0.8,19.1,4.9,0.86676001,87.0,121.0,32.0,77.0,50.0,51.0,18.5714,2.0571,3.4,0.7429,0.2571,1.8286,7.4571,0.0,1.8644067796610169,0.4746835443037974,-0.1517999999999999,2.2164547959084357
P9155961dd2,2016,1,5.0,33.0,76.9,29.3,49.9,54.06,3.5,14.8,41.8,20.9,132.0,190.0,0.695,142.0,298.0,0.477,42.0,113.0,0.372,1.9,4.3,46.2,3.4,1.77583078,99.0,157.0,42.0,138.0,27.0,29.0,32.9697,1.0909,4.2424,6.2424,2.4848,0.6061,16.4242,0.2749391727493917,1.4090909090909087,1.908675799086758,0.3775800000000002,3.650330032492408
P9264b6e63a,2016,1,18.0,33.0,82.6,25.8,48.0,53.35,7.8,24.1,11.0,15.0,143.0,191.0,0.749,164.0,331.0,0.495,30.0,104.0,0.288,4.4,1.4,43.9,3.0,0.75643085,69.0,112.0,95.0,218.0,5.0,6.0,33.5455,2.1515,7.5758,1.7879,0.8485,1.4848,17.0,0.2390804597701149,1.4500000000000002,0.6875,0.1943000000000001,3.937864033648808
P4ec4ee54f1,2016,1,6.0,37.0,87.6,28.4,62.3,66.45,4.0,13.0,12.7,17.1,176.0,200.0,0.88,154.0,279.0,0.552,147.0,322.0,0.457,1.4,1.8,33.3,2.3,0.66369796,119.0,178.0,35.0,101.0,18.0,22.0,35.3784,1.2432,4.4865,2.027,1.1351,0.4865,25.0,0.5357737104825291,0.9696969696969698,0.7016574585635358,1.3818,4.666908319091987
P117a6c6fb1,2016,1,2.0,36.0,85.9,24.6,52.5,55.25,6.1,15.4,11.3,13.7,116.0,170.0,0.682,134.0,289.0,0.464,80.0,195.0,0.41,3.6,1.9,35.1,2.4,0.98610002,69.0,117.0,65.0,172.0,17.0,17.0,34.6111,1.8611,4.9167,1.9722,1.1111,1.3611,17.3333,0.402892561983471,1.6176470588235294,0.7687074829931974,0.2415,3.5066145455348146
Pa466887b08,2016,1,45.0,35.0,87.1,24.4,51.4,55.97,3.1,7.9,25.1,15.3,113.0,139.0,0.813,139.0,265.0,0.525,54.0,163.0,0.331,0.8,2.1,32.5,2.2,2.15791645,92.0,146.0,47.0,119.0,16.0,16.0,35.9429,0.8857,2.5714,4.6857,1.2286,0.2857,15.8,0.3808411214953271,0.90625,1.539877300613497,0.2626799999999998,4.017555289581364
Pbfe4edf289,2016,1,25.0,40.0,70.1,24.5,61.4,64.89,11.7,28.5,9.7,14.5,144.0,184.0,0.783,267.0,435.0,0.614,0.0,0.0,0.0,5.5,2.2,42.3,3.8,0.82857146,156.0,190.0,111.0,245.0,70.0,73.0,28.025,2.875,7.525,1.45,1.075,1.475,16.95,0.0,1.6041666666666667,0.6258064516129032,0.6700499999999999,4.0875386110363285
P25bfc6427b,2016,1,30.0,33.0,65.1,26.4,59.0,58.45,9.9,17.3,10.2,16.3,90.0,168.0,0.536,184.0,309.0,0.595,0.0,3.0,0.0,5.9,0.5,53.8,5.0,0.58460679,125.0,171.0,59.0,138.0,38.0,43.0,26.2424,2.2424,4.6364,1.1515,0.2424,1.6364,13.8788,0.0096153846153846,1.0666666666666669,0.5895953757225433,0.5408000000000001,2.7496257111987674
Pd856e50561,2016,1,28.0,36.0,39.0,20.9,51.6,54.0,7.3,14.6,3.6,16.3,41.0,62.0,0.661,98.0,188.0,0.521,0.0,2.0,0.0,10.3,0.9,32.6,7.6,0.33336968,37.0,56.0,61.0,132.0,26.0,31.0,15.75,0.9722,2.1667,0.3056,0.25,1.6389,6.5833,0.0105263157894736,1.302325581395349,0.2080924855491329,0.0359999999999999,2.738612054144803
P55d1c5e102,2016,1,20.0,14.0,31.0,26.0,59.0,63.14,2.5,19.0,32.9,11.9,52.0,66.0,0.788,48.0,90.0,0.533,27.0,60.0,0.45,0.8,1.8,44.0,1.7,3.13643865,36.0,48.0,12.0,42.0,9.0,9.0,31.0714,0.6429,4.7857,4.9286,0.9286,0.2143,16.3571,0.4,0.9629629629629628,2.5503875968992245,0.7884,3.3132977840800812
P4b59f5fe56,2016,1,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pc1c99fe2be,2016,1,29.0,34.0,82.2,26.0,45.1,48.51,4.1,13.7,25.7,19.0,110.0,166.0,0.663,168.0,368.0,0.457,34.0,118.0,0.288,0.8,2.8,34.2,3.2,1.38181932,100.0,166.0,68.0,201.0,14.0,17.0,33.5,1.4118,4.5588,4.4706,1.8235,0.2941,16.1176,0.242798353909465,0.857142857142857,1.285,-0.0894000000000001,3.393229897632309
Pf9ebd1b271,2016,1,7.0,36.0,87.1,25.4,55.9,59.0,4.9,11.1,12.1,15.3,119.0,152.0,0.783,131.0,261.0,0.502,113.0,277.0,0.408,0.9,1.6,28.3,2.4,0.94047056,77.0,111.0,54.0,150.0,18.0,19.0,35.1944,1.4722,3.6944,2.1944,0.9722,0.3056,20.0,0.5148698884758365,0.7352941176470589,0.7423312883435582,0.4859999999999999,3.938832892450277
P88f4dbf943,2016,1,9.0,35.0,75.4,26.0,64.0,66.23,11.9,22.0,13.9,14.9,161.0,231.0,0.697,222.0,347.0,0.64,0.0,0.0,0.0,4.8,1.2,66.6,3.0,0.95714998,199.0,284.0,23.0,62.0,32.0,34.0,30.6,2.8286,6.2286,1.9143,0.6,1.5143,17.2857,0.0,1.5,0.8742138364779874,0.9738000000000002,3.7963759480514176
Pc5a8d9d1d6,2016,1,12.0,33.0,76.2,27.2,49.3,53.66,8.9,14.7,15.4,18.9,110.0,143.0,0.769,130.0,278.0,0.468,53.0,147.0,0.361,2.7,2.3,33.6,3.3,0.86361423,78.0,123.0,52.0,156.0,14.0,15.0,30.8182,2.303,3.6364,2.303,1.2121,0.7273,16.0303,0.3458823529411765,1.162790697674419,0.7738693467336684,0.2635199999999997,3.8217864273739446
P9c2d575f48,2016,1,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pfa4c05beee,2016,1,40.0,34.0,55.1,26.4,56.8,60.67,13.0,15.3,4.1,15.1,96.0,128.0,0.75,163.0,287.0,0.568,0.0,0.0,0.0,7.2,1.3,44.6,4.1,0.26925592,123.0,177.0,40.0,110.0,48.0,48.0,22.7647,2.2353,3.2353,0.4118,0.5,1.5882,12.4118,0.0,1.6666666666666667,0.2546583850931677,0.6828799999999999,3.6448593032712537
P0edb7d3b99,2016,1,34.0,35.0,88.5,24.1,49.7,56.68,1.7,7.1,34.3,13.0,167.0,195.0,0.856,137.0,282.0,0.486,55.0,160.0,0.344,0.3,2.3,44.1,2.0,3.56528362,47.0,82.0,90.0,200.0,0.0,0.0,36.8,0.5429,2.4571,7.0286,1.4571,0.1143,17.3143,0.3619909502262443,0.8666666666666666,2.4499999999999997,0.27388,4.5180661483013225
P88064c1c05,2016,1,14.0,31.0,72.5,28.9,57.9,60.82,3.0,21.1,45.8,17.1,81.0,95.0,0.853,101.0,210.0,0.481,104.0,234.0,0.444,0.7,1.9,21.4,2.0,2.83533318,38.0,61.0,63.0,148.0,5.0,7.0,32.9677,0.8065,6.7097,7.7742,1.0323,0.2258,19.1935,0.527027027027027,0.8666666666666666,2.5303867403314912,0.9629799999999998,3.893389007322064
Pb3a7a6f86b,2016,1,41.0,25.0,51.8,21.9,47.3,50.99,9.0,26.1,6.5,19.5,63.0,99.0,0.636,91.0,189.0,0.481,4.0,16.0,0.25,7.2,1.0,48.3,4.7,0.40384616,56.0,95.0,35.0,94.0,17.0,19.0,26.32,2.2,6.48,0.84,0.48,1.92,10.28,0.0780487804878048,1.43859649122807,0.3170731707317073,0.01881,2.9288882382884265
Pce6ddda209,2016,0,,34.0,78.5,22.2,50.8,55.27,1.6,16.4,21.5,13.2,98.0,125.0,0.784,92.0,186.0,0.495,62.0,178.0,0.348,2.4,2.9,34.3,1.9,2.09618149,48.0,77.0,44.0,109.0,5.0,6.0,31.6176,0.4706,4.3235,3.2059,1.5294,0.5882,13.7647,0.489010989010989,1.827586206896552,1.5140845070422535,0.11594,3.791645015049959
P8a2a3c7c07,2016,1,3.0,34.0,68.3,30.9,47.1,51.76,4.5,16.5,15.1,21.0,142.0,217.0,0.654,133.0,276.0,0.482,30.0,102.0,0.294,2.2,1.7,57.4,4.6,0.63810632,98.0,160.0,35.0,116.0,21.0,25.0,27.6176,1.0588,4.2941,1.9706,0.7941,0.6471,14.6471,0.2698412698412698,0.6964285714285715,0.6863636363636364,0.1918399999999997,3.5214597710640643
Pddcf4609af,2016,1,21.0,36.0,92.8,24.5,51.3,53.91,4.3,18.0,24.1,12.6,117.0,178.0,0.657,204.0,369.0,0.553,34.0,128.0,0.266,2.5,2.2,35.8,2.6,2.20544419,139.0,193.0,66.0,177.0,29.0,30.0,37.25,1.4167,6.3333,4.4722,1.4167,0.8333,17.4167,0.2575452716297787,1.3055555555555556,1.772058823529412,0.1759499999999998,3.408112474437376
Pd46f6361f5,2016,1,52.0,30.0,75.6,26.2,58.3,61.82,12.5,30.6,7.9,17.1,148.0,215.0,0.688,155.0,259.0,0.598,18.0,53.0,0.34,3.2,1.1,68.9,2.9,0.44736114,108.0,145.0,47.0,114.0,61.0,70.0,32.7667,3.2667,9.3333,1.1333,0.6333,1.1333,17.0667,0.1698717948717948,1.1025641025641029,0.43646408839779,0.7328399999999999,3.6981915444867055
Pf5fb4e36b6,2016,1,36.0,37.0,85.1,26.8,53.2,58.48,2.1,13.3,19.5,10.0,140.0,156.0,0.897,155.0,311.0,0.498,75.0,192.0,0.391,0.9,1.8,31.0,2.4,2.21154109,89.0,137.0,66.0,174.0,5.0,5.0,34.1351,0.5135,3.5405,3.1081,0.9459,0.2432,18.2432,0.3817097415506958,0.7941176470588236,1.7727272727272727,0.5766399999999998,4.535452487397432
Pd50459cb6d,2016,1,33.0,27.0,13.5,21.3,56.9,57.18,10.4,27.2,0.9,22.7,15.0,27.0,0.556,33.0,58.0,0.569,0.0,0.0,0.0,11.9,2.0,46.6,7.5,0.05876747,17.0,23.0,16.0,35.0,11.0,13.0,7.4815,0.6296,1.8889,0.037,0.2593,0.8519,3.0,0.0,1.6352941176470588,0.0379746835443038,0.09334,1.8527057076574136
P9260f65add,2016,1,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pa307fde308,2016,1,49.0,37.0,93.8,24.8,55.4,57.36,3.2,8.7,26.5,18.5,106.0,160.0,0.662,134.0,255.0,0.525,91.0,233.0,0.391,1.1,3.1,32.8,2.8,1.52382119,98.0,151.0,36.0,105.0,22.0,26.0,37.8919,1.0811,3.0,4.3243,1.9189,0.3514,17.4865,0.4774590163934426,1.105263157894737,1.358974358974359,0.35328,3.3638896896197146
P3ea09a4d42,2016,1,56.0,36.0,79.0,25.6,44.4,49.18,3.5,26.8,29.0,17.4,86.0,100.0,0.86,112.0,269.0,0.416,47.0,142.0,0.331,1.5,2.0,24.3,2.3,2.0,45.0,76.0,67.0,194.0,5.0,5.0,32.0278,0.9167,8.0,4.7222,1.0556,0.4167,12.5278,0.3454987834549878,1.0606060606060606,1.5760869565217392,-0.04592,3.9690036444834833
P8e900c2247,2016,1,46.0,33.0,57.5,27.2,60.1,62.32,11.5,24.8,10.5,17.3,90.0,127.0,0.709,193.0,325.0,0.594,6.0,11.0,0.545,10.4,0.7,37.8,3.8,0.56922373,115.0,141.0,78.0,184.0,44.0,49.0,24.6364,2.3333,5.8485,1.1212,0.2727,2.5455,14.9697,0.0327380952380952,2.3125,0.5737704918032787,0.8870399999999999,3.4400894571190084
Pfd95ad31d4,2016,1,47.0,35.0,79.1,17.2,60.1,64.02,4.3,14.4,6.8,18.1,77.0,91.0,0.846,81.0,134.0,0.604,57.0,143.0,0.399,3.4,2.1,32.9,2.5,0.68969888,57.0,72.0,24.0,62.0,22.0,24.0,31.7429,1.0286,4.2571,1.1429,1.1429,1.0286,11.7143,0.516245487364621,1.5714285714285714,0.3560209424083769,-0.39256,3.825433136183488
Pf20205fffb,2016,1,38.0,31.0,83.4,20.3,54.6,57.93,3.4,12.7,23.0,16.3,80.0,104.0,0.769,92.0,163.0,0.564,62.0,176.0,0.352,1.2,3.8,30.7,2.6,1.84614646,69.0,104.0,23.0,59.0,13.0,14.0,34.1613,1.0968,4.0968,3.871,2.4194,0.4194,14.5161,0.5191740412979351,1.3888888888888888,1.329479768786127,0.02379,3.578895509271135
P521ea871d2,2016,1,50.0,35.0,82.1,28.0,60.0,62.49,4.8,15.6,19.2,15.8,96.0,119.0,0.807,227.0,375.0,0.605,56.0,143.0,0.392,1.8,1.5,23.0,3.8,1.27174168,129.0,169.0,98.0,206.0,4.0,4.0,33.2,1.3143,4.9143,3.3429,0.8857,0.6286,20.5143,0.276061776061776,0.6875,1.1428571428571428,0.9992000000000002,3.8635058364251114
P22b18d36a6,2016,1,55.0,34.0,67.2,18.4,50.3,53.75,1.6,7.0,18.6,12.1,72.0,93.0,0.774,67.0,146.0,0.459,74.0,208.0,0.356,1.5,2.1,26.3,1.9,3.04759986,40.0,69.0,27.0,76.0,3.0,3.0,31.6176,0.4412,2.0882,3.7647,1.1471,0.4412,12.5882,0.5875706214689266,1.2413793103448276,1.419847328244275,-0.06,3.516510161476983
P55f0d03e7b,2016,0,,31.0,86.0,26.5,51.0,52.99,7.7,18.2,32.6,14.4,75.0,116.0,0.647,177.0,343.0,0.516,22.0,69.0,0.319,1.5,4.2,28.2,3.0,2.21425089,133.0,204.0,44.0,139.0,35.0,36.0,34.3871,2.3871,5.5161,5.0,2.4839,0.4516,15.9677,0.1674757281553398,1.425,2.116883116883117,0.1943500000000001,3.0811265358141484
P6f92e02de4,2016,1,22.0,37.0,85.1,22.0,46.5,50.97,1.7,12.1,12.8,17.3,113.0,157.0,0.72,73.0,188.0,0.388,79.0,224.0,0.353,0.9,2.1,38.1,2.9,0.97470849,47.0,84.0,26.0,104.0,5.0,5.0,34.3784,0.5135,3.7568,2.0811,1.1622,0.2703,13.4054,0.5436893203883495,0.7692307692307693,0.6994535519125683,0.0193999999999999,3.645068423779416
Pa7cb2c7354,2016,0,,37.0,74.1,22.0,55.9,57.05,3.2,9.4,15.7,15.7,71.0,115.0,0.617,112.0,205.0,0.546,70.0,183.0,0.383,0.9,1.4,29.6,2.7,1.38806055,74.0,108.0,38.0,97.0,22.0,27.0,30.0541,0.7838,2.6216,2.5135,0.7297,0.2703,13.6486,0.4716494845360824,0.6216216216216215,0.940119760479042,0.1409999999999999,2.932965147912627
P85fbcb1dce,2016,1,27.0,32.0,87.0,28.0,54.0,56.88,13.4,23.5,11.2,12.6,133.0,194.0,0.686,255.0,466.0,0.547,3.0,15.0,0.2,6.4,1.7,40.3,3.1,0.76119968,129.0,175.0,126.0,291.0,31.0,32.0,35.3438,4.0,7.8438,1.5938,1.0,2.2188,20.375,0.0311850311850311,1.975609756097561,0.8235294117647058,0.5504000000000002,3.6172776971747305
Pa8fc4b7ad7,2016,0,,33.0,78.2,26.0,51.5,55.89,5.0,16.4,7.3,8.1,122.0,150.0,0.813,152.0,314.0,0.484,66.0,173.0,0.382,8.6,1.8,30.8,2.0,0.94737295,78.0,108.0,74.0,205.0,13.0,16.0,31.5152,1.4545,4.8788,1.0909,0.9697,2.5455,18.9091,0.3552361396303901,3.466666666666667,0.8021978021978022,0.3534,4.079048507330533
