pid,source_season,ctx_base_gp,ctx_base_minutes_share,ctx_base_usage,ctx_base_efg,ctx_base_ts,ctx_base_orb,ctx_base_drb,ctx_base_ast_pct,ctx_base_tov_pct,ctx_base_ftm,ctx_base_fta,ctx_base_ft_pct,ctx_base_fg2m,ctx_base_fg2a,ctx_base_fg2_pct,ctx_base_fg3m,ctx_base_fg3a,ctx_base_fg3_pct,ctx_base_blk_pct,ctx_base_stl_pct,ctx_base_ftr,ctx_base_fouls40,ctx_base_ast_tov,ctx_base_rim_made,ctx_base_rim_attempts,ctx_base_mid_made,ctx_base_mid_attempts,ctx_base_dunk_made,ctx_base_dunk_attempts,ctx_base_mpg,ctx_base_oreb_pg,ctx_base_dreb_pg,ctx_base_ast_pg,ctx_base_stl_pg,ctx_base_blk_pg,ctx_base_pts_pg,ctx_base_age,ctx_base_height,ctx_base_three_share,ctx_team_peer_usage,ctx_team_gap_usage,ctx_team_peer_ts,ctx_team_gap_ts,ctx_team_peer_ast_pct,ctx_team_gap_ast_pct,ctx_team_peer_orb,ctx_team_gap_orb,ctx_team_peer_drb,ctx_team_gap_drb,ctx_team_peer_stl_pct,ctx_team_gap_stl_pct,ctx_team_peer_blk_pct,ctx_team_gap_blk_pct,ctx_team_rotation_depth,ctx_team_creator_competition,ctx_team_guard_competition,ctx_growth_seasons,ctx_skill_defense_discipline,ctx_skill_creation_control,ctx_skill_usage_efficiency,ctx_skill_ft_volume,ctx_growth_usage,ctx_growth_minutes_share,ctx_growth_ts,ctx_growth_ast_pct,ctx_growth_tov_pct,ctx_growth_stl_pct,ctx_growth_blk_pct,ctx_growth_fg3a,ctx_growth_ft_pct,ctx_growth_changed_team
Pbbe7c2361f,2008,32.0,73.7,18.4,57.9,61.12,4.6,11.4,6.8,10.4,67.0,78.0,0.859,73.0,155.0,0.471,81.0,181.0,0.448,1.2,2.1,23.2,2.5,1.03035294,,,,,,,29.7188,1.1562,2.9062,1.0625,1.125,0.3125,14.25,22.628336755646817,77,0.5386904761904762,20.09741965751818,-1.6974196575181821,54.68419892094769,6.435801079052304,14.55261552897021,-7.7526155289702094,6.291461412151066,-1.6914614121510665,11.991344123856438,-0.5913441238564374,2.3013840018766123,-0.2013840018766122,2.0878254750175933,-0.8878254750175933,8,2,2,1,0.9428571428571428,0.5964912280701754,-0.17792000000000013,3.7533557052691715,,,,,,,,,,
Pc06b79b843,2008,37.0,68.0,18.7,60.0,59.65,11.2,15.6,6.3,17.2,48.0,88.0,0.545,156.0,257.0,0.607,2.0,8.0,0.25,6.4,1.3,33.2,3.5,0.58489251,,,,,,,27.2973,2.4595,4.027,0.8378,0.5946,1.5135,9.8919,22.628336755646817,80,0.03018867924528302,20.052523148148143,-1.3525231481481441,53.87727083333333,5.772729166666672,15.429050925925925,-9.129050925925924,5.049351851851851,6.150648148148148,11.297962962962963,4.302037037037037,2.122662037037037,-0.822662037037037,2.34587962962963,4.05412037037037,6,2,1,1,1.7111111111111112,0.34615384615384615,-0.12545000000000006,2.4463068215040162,,,,,,,,,,
P8ff779ec76,2008,35.0,40.4,13.0,67.8,66.53,8.8,12.2,2.8,27.1,30.0,51.0,0.588,59.0,87.0,0.678,0.0,0.0,0.0,14.2,1.9,58.6,6.1,0.25709999,,,,,,,16.2286,1.2,1.7143,0.2571,0.5429,2.1143,4.2286,22.628336755646817,84,0.0,20.434102285092493,-7.434102285092493,53.50943199129488,13.02056800870512,14.431512513601742,-11.631512513601741,6.482676822633298,2.3173231773667027,13.001305767138193,-0.801305767138194,1.9697714907508164,-0.06977149075081646,1.8273775843307947,12.372622415669206,7,3,1,1,2.2676056338028165,0.09964412811387899,-1.1571,2.3233313065258794,,,,,,,,,,
Pfa9e39fc67,2008,33.0,71.2,20.9,52.0,59.41,7.4,17.8,12.2,19.5,122.0,143.0,0.853,86.0,179.0,0.48,39.0,99.0,0.394,4.7,1.2,51.4,4.2,0.94118214,,,,,,,28.5758,1.9091,5.1818,1.9394,0.6061,1.4545,12.4545,22.628336755646817,81,0.35611510791366907,19.655490790394037,1.2445092096059618,55.097801352296564,4.312198647703433,17.09125670319422,-4.89125670319422,6.045138726975987,1.3548612730240137,12.307903940312428,5.492096059687572,1.8217999533690838,-0.6217999533690839,1.2599440429004434,3.440055957099557,5,1,1,1,1.1346153846153846,0.5951219512195122,0.08468999999999983,4.239250744538328,,,,,,,,,,
Pb00deeb55d,2008,34.0,77.0,23.1,54.7,56.4,5.1,15.4,17.5,18.6,110.0,183.0,0.601,132.0,248.0,0.532,40.0,103.0,0.388,0.9,2.7,52.1,2.9,1.19048011,,,,,,,30.9118,1.4412,4.3529,2.9412,1.5588,0.3235,14.5294,22.628336755646817,76,0.2934472934472934,19.24440766138567,3.8555923386143327,56.53001182312603,-0.13001182312603277,12.131378576495626,5.368621423504374,5.9852683849609845,-0.8852683849609848,11.756207141168128,3.6437928588318726,2.2714826200047296,0.4285173799952706,1.8831875147789072,-0.9831875147789072,6,1,0,1,0.9230769230769231,0.8928571428571428,0.19840000000000002,3.134176390323,,,,,,,,,,
P4b40cf78ae,2008,29.0,60.3,23.3,58.3,60.84,10.0,16.6,6.2,22.3,71.0,102.0,0.696,134.0,232.0,0.578,4.0,8.0,0.5,3.7,1.8,42.5,4.1,0.31883325,,,,,,,27.7586,2.0345,4.2414,0.7586,0.8276,0.9655,12.1034,19.627652292950035,80,0.03333333333333333,19.404413102820747,3.8955868971792533,54.6652092811647,6.174790718835304,13.510441310282074,-7.310441310282074,4.7134667879890815,5.2865332120109185,11.216264786169244,5.383735213830757,1.6824840764331213,0.11751592356687879,2.109212920837125,1.590787079162875,6,1,1,1,1.0784313725490198,0.26609442060085836,0.3577200000000002,3.225771375807826,,,,,,,,,,
P16bd14d8e6,2008,34.0,85.7,29.6,48.0,52.19,4.0,14.8,29.7,22.7,138.0,199.0,0.693,133.0,277.0,0.48,60.0,188.0,0.319,1.8,1.9,42.8,3.0,1.21740404,,,,,,,34.6471,1.1765,5.4118,4.9412,1.1176,0.6176,17.1765,21.6290212183436,76,0.4043010752688172,17.814430501930502,11.7855694980695,55.528330115830116,-3.338330115830118,9.302002895752898,20.397997104247104,6.503523166023168,-2.503523166023168,12.214913127413132,2.585086872586869,1.6323359073359076,0.2676640926640923,4.285762548262549,-2.4857625482625494,5,1,0,1,0.925,1.2531645569620253,0.2102399999999998,3.671733935017789,,,,,,,,,,
P5c990faeef,2008,29.0,57.3,29.1,40.9,49.71,7.7,7.1,25.7,23.2,124.0,158.0,0.785,90.0,212.0,0.425,16.0,67.0,0.239,0.1,3.1,56.6,3.1,1.1123493,,,,,,,23.7241,1.6897,1.6552,3.4138,1.4138,0.0345,12.1379,21.6290212183436,73,0.24014336917562723,18.473283649503163,10.626716350496839,56.3725654923216,-6.662565492321598,14.557091237579044,11.142908762420955,6.1472448057813915,1.5527551942186086,12.11472448057814,-5.01472448057814,2.40126467931346,0.6987353206865401,3.940808491418248,-3.840808491418248,7,3,2,1,0.7804878048780489,1.06198347107438,-0.026389999999999927,3.9790897987428817,,,,,,,,,,
Pd2241d6e4b,2008,32.0,73.1,26.2,60.1,59.36,13.1,23.5,11.5,12.3,108.0,201.0,0.537,227.0,376.0,0.604,2.0,7.0,0.286,7.2,2.4,52.5,3.8,0.92727484,,,,,,,30.625,3.6875,6.4062,1.5938,1.2812,1.9688,17.75,21.6290212183436,81,0.018276762402088774,18.75359737520506,7.446402624794938,51.61472931802203,7.745270681977971,14.203070072650572,-2.703070072650572,5.404312163112256,7.6956878368877435,10.723646590110148,12.776353409889852,2.070424185610499,0.3295758143895009,1.6547457229903912,5.545254277009609,6,1,2,1,2.0,0.8646616541353384,0.58032,2.850539753504447,,,,,,,,,,
Pb36450dd54,2008,28.0,55.4,22.4,57.7,60.64,10.9,19.6,8.9,20.0,63.0,84.0,0.75,123.0,207.0,0.594,15.0,45.0,0.333,15.9,1.0,33.3,4.4,0.52630545,,,,,,,23.75,2.3929,4.5357,1.0714,0.4286,3.9643,12.6429,21.6290212183436,82,0.17857142857142858,19.353361816955253,3.0466381830447453,54.98245783674387,5.657542163256132,16.69761637058691,-7.79761637058691,5.755228243759838,5.1447717562401625,10.5360692601754,9.0639307398246,2.665864627838992,-1.665864627838992,1.9560602653474253,13.943939734652576,7,3,3,1,3.1296296296296293,0.4238095238095238,0.25535999999999986,3.3319884423677375,,,,,,,,,,
Pb48635a7c4,2008,34.0,66.7,30.3,54.5,55.06,9.4,21.2,13.8,16.8,136.0,252.0,0.54,200.0,367.0,0.545,0.0,0.0,0.0,3.7,0.9,68.7,3.3,0.65851233,,,,,,,27.5588,2.1765,5.4706,1.5882,0.4412,1.0,15.7647,21.6290212183436,83,0.0,18.856348448687353,11.443651551312648,54.68325775656324,0.3767422434367589,17.369856801909307,-3.5698568019093067,4.5674940334128875,4.832505966587113,13.072482100238663,8.127517899761337,1.8412410501193317,-0.9412410501193317,1.7054892601431981,1.994510739856802,6,2,2,1,1.0697674418604652,0.7752808988764045,0.5211800000000003,2.988030323912861,,,,,,,,,,
P146ec7320a,2009,35.0,80.6,31.1,65.7,64.77,14.2,32.2,16.3,18.2,191.0,324.0,0.59,297.0,451.0,0.659,3.0,8.0,0.375,3.6,1.9,70.6,3.1,0.6896479,,,,,,,33.2857,3.8571,10.5429,2.2857,1.1143,1.1714,22.6857,20.62696783025325,82,0.017429193899782137,17.634763948497856,13.465236051502146,55.635805913209346,9.13419408679065,12.805293276108728,3.494706723891273,5.173795898903195,9.026204101096805,9.145278969957083,23.05472103004292,1.9993323795898907,-0.09933237958989083,1.9393657606103962,1.6606342393896039,5,0,1,2,1.3414634146341464,0.8489583333333334,1.6394699999999998,3.412456857574545,2.5,14.399999999999991,6.819999999999993,-0.3999999999999986,0.8000000000000007,-0.30000000000000027,0.20000000000000018,6.0,0.0010000000000000009,0.0
P26f8dd510c,2009,35.0,75.1,19.4,64.4,64.84,13.4,21.7,3.0,17.5,131.0,209.0,0.627,172.0,267.0,0.644,0.0,0.0,0.0,11.9,1.2,78.3,3.1,0.26153681,,,,,,,31.6286,3.6857,7.0286,0.4857,0.6286,4.2,13.5714,21.6290212183436,87,0.0,19.96553232863393,-0.5655323286339318,53.804341273699556,11.035658726300447,16.385828877005345,-13.385828877005345,6.072022362664073,7.327977637335928,11.823796791443849,9.87620320855615,1.760476421973748,-0.5604764219737481,1.8747690811861935,10.025230918813808,6,2,3,2,3.1951219512195124,0.16216216216216217,-0.08904000000000023,3.3526364217598528,3.4999999999999982,-1.9000000000000057,0.5900000000000034,0.7999999999999998,-2.6999999999999993,0.7,-1.0,0.0,-0.07099999999999995,0.0
P2acc089d0e,2009,35.0,88.3,32.6,55.3,60.66,5.5,14.6,29.2,19.0,204.0,270.0,0.756,163.0,289.0,0.564,58.0,163.0,0.356,1.1,3.1,59.7,3.2,1.25425636,,,,,,,35.8286,1.3714,4.2,4.2286,1.6857,0.3143,20.1143,20.62696783025325,77,0.3606194690265487,17.171470230862695,15.428529769137306,58.47974483596598,2.1802551640340155,13.846828675577157,15.353171324422842,5.265637910085055,0.23436208991494478,12.822648845686512,1.7773511543134877,1.6086269744835968,1.4913730255164033,1.289696233292831,-0.18969623329283092,6,0,1,2,1.0,1.46,1.3431599999999997,4.235201828585054,4.5,4.700000000000003,-2.5700000000000003,4.5,1.1999999999999993,-0.9999999999999996,-1.1,55.0,0.0020000000000000018,0.0
Pe2d0a4cddd,2009,37.0,72.2,33.0,48.9,52.92,5.0,15.3,30.0,21.8,138.0,194.0,0.711,196.0,381.0,0.514,34.0,124.0,0.274,2.8,4.2,38.4,3.3,1.07519617,,,,,,,28.973,1.2703,4.0811,3.8649,2.0811,0.7838,17.0811,19.627652292950035,78,0.24554455445544554,17.614669469750055,15.385330530249945,53.478876430740485,-0.558876430740483,11.001378182667597,18.998621817332403,6.942116327960756,-1.9421163279607558,12.787759869189438,2.5122401308105626,2.3044849334267687,1.8955150665732314,3.1024994160242922,-0.3024994160242924,7,0,1,1,1.627906976744186,1.3157894736842104,0.3796000000000002,3.7491026861388237,,,,,,,,,,
P1738f63a26,2009,37.0,90.7,24.9,50.6,56.57,1.9,5.9,32.6,20.5,175.0,223.0,0.785,168.0,325.0,0.517,45.0,140.0,0.321,0.4,2.0,48.0,1.5,1.95277362,,,,,,,37.4865,0.5946,2.2162,6.7027,1.3514,0.1622,17.4595,20.62696783025325,72,0.3010752688172043,18.689298802834106,6.210701197165893,56.00139750794038,0.5686024920596182,11.616735890544833,20.98326410945517,7.202834107011971,-5.3028341070119716,13.2100659662839,-7.310065966283899,2.0405326166625946,-0.040532616662594556,2.917957488394821,-2.517957488394821,6,0,0,2,0.96,1.516279069767442,0.3219299999999999,4.248142150706206,3.5,2.200000000000003,-0.10999999999999943,5.800000000000001,1.1999999999999993,-0.2999999999999998,-0.09999999999999998,-21.0,0.010000000000000009,0.0
P7b8c6b66e0,2009,33.0,82.1,37.5,54.9,60.46,1.8,12.3,39.8,16.6,212.0,241.0,0.88,176.0,340.0,0.518,127.0,327.0,0.388,0.7,3.9,36.1,2.8,1.43198081,,,,,,,33.8182,0.5758,3.9091,5.4242,2.3333,0.2121,28.6364,21.6290212183436,75,0.49025487256371814,16.453242402488634,21.046757597511366,49.917944484326384,10.542055515673617,9.009284517827231,30.790715482172764,6.831873653984207,-5.031873653984207,12.919023689877958,-0.6190236898779578,1.7867193108399138,2.113280689160086,2.0164393395549176,-1.3164393395549177,7,0,0,2,1.2105263157894737,2.261363636363636,1.8305,4.830265199017885,5.800000000000001,-1.5,-3.039999999999999,20.999999999999996,2.200000000000001,0.2999999999999998,-0.5,-34.0,-0.013000000000000012,0.0
P3391f209f3,2009,34.0,86.3,28.0,53.7,56.04,15.4,22.2,9.6,17.5,117.0,179.0,0.654,252.0,469.0,0.537,0.0,0.0,0.0,5.6,1.5,38.2,3.4,0.51547548,,,,,,,35.6765,4.2059,6.8235,1.4706,0.8824,1.7059,18.2647,21.6290212183436,82,0.0,18.198573500967115,9.801426499032885,56.035077369439065,0.004922630560933783,15.100991295938103,-5.500991295938103,4.332616054158607,11.067383945841392,10.273452611218566,11.926547388781433,1.9797147001934237,-0.47971470019342366,0.9404980657640231,4.659501934235976,5,2,1,2,1.6136363636363635,0.518918918918919,0.4831999999999999,3.3961937804821978,5.5,12.799999999999997,-6.609999999999999,3.5999999999999996,-1.6999999999999993,0.3999999999999999,-0.10000000000000053,0.0,-0.02100000000000002,0.0
Pad8e6fd6b0,2009,35.0,82.8,22.3,53.1,55.51,9.3,11.6,9.6,17.1,95.0,147.0,0.646,186.0,331.0,0.562,6.0,36.0,0.167,1.2,1.6,40.1,2.5,0.69861438,,,,,,,33.3714,2.4,3.3429,1.4571,0.8857,0.3714,13.8571,19.627652292950035,79,0.09809264305177112,19.36691440901463,2.933085590985371,53.329944857348366,2.180055142651632,13.038240230160635,-3.438240230160636,5.995181011747784,3.304818988252217,12.96427715176217,-1.3642771517621703,2.0320306880843924,-0.43203068808439227,2.910956605130665,-1.7109566051306648,5,1,1,1,0.7999999999999999,0.5303867403314917,0.12673,3.2281991288516183,,,,,,,,,,
P4417860ddd,2009,37.0,85.3,21.3,50.4,51.72,4.5,22.7,27.0,18.4,68.0,117.0,0.581,112.0,244.0,0.459,57.0,148.0,0.385,2.3,4.0,29.8,2.0,2.15118526,,,,,,,34.2162,1.3784,7.1892,5.0,2.3243,0.7838,12.5135,22.628336755646817,78,0.37755102040816324,19.58744275729091,1.7125572427090923,55.36684261267774,-3.6468426126777445,13.231188238129667,13.768811761870333,6.638226078573148,-2.1382260785731484,10.870956857073994,11.829043142926006,2.3414557724752947,1.6585442275247053,3.211328030850806,-0.911328030850806,6,2,1,2,2.1,1.3917525773195878,0.022359999999999998,2.771767766814551,0.6000000000000014,-4.299999999999997,2.1999999999999957,3.6000000000000014,-4.600000000000001,1.7999999999999998,0.0,4.0,0.010000000000000009,0.0
Pef77516e2b,2009,37.0,74.1,27.2,49.4,54.24,4.7,14.4,18.0,15.4,143.0,188.0,0.761,172.0,351.0,0.49,41.0,122.0,0.336,2.4,2.4,39.7,2.3,1.13749889,,,,,,,29.7297,1.2432,3.7027,2.4595,1.2432,0.7568,16.4865,21.6290212183436,77,0.25792811839323465,18.583028169014085,8.616971830985914,54.7650117370892,-0.5250117370892013,11.980539906103289,6.019460093896711,7.200258215962442,-2.5002582159624422,12.127910798122066,2.272089201877934,2.428896713615024,-0.028896713615023994,1.8114319248826296,0.5885680751173703,7,1,0,2,1.4545454545454546,1.0975609756097562,0.3052800000000001,3.988969478460388,3.3999999999999986,8.899999999999991,0.21000000000000085,6.1,-1.799999999999999,0.0,-0.7000000000000002,59.0,0.09199999999999997,0.0
P4c4f563b8c,2009,34.0,69.3,26.5,52.4,61.26,10.7,16.6,5.9,12.2,249.0,296.0,0.841,214.0,411.0,0.521,9.0,23.0,0.391,1.1,2.2,68.2,3.0,0.53969452,,,,,,,30.2647,3.0294,5.0882,1.0,1.2353,0.3529,20.7059,22.628336755646817,81,0.052995391705069124,18.773079600835462,7.726920399164538,54.50865165931771,6.751348340682291,15.498839637967048,-9.598839637967048,6.315688094685542,4.3843119053144575,12.277581805523324,4.322418194476677,2.2240194940821536,-0.024019494082153425,2.536922719888605,-1.4369227198886048,6,1,1,2,0.8250000000000001,0.446969696969697,0.7318999999999999,4.78842872873307,-0.10000000000000142,-12.100000000000009,-0.5,1.1000000000000005,-0.6000000000000014,-0.19999999999999973,0.0,16.0,0.03499999999999992,0.0
Pc430805a15,2009,37.0,85.4,24.6,49.2,51.67,9.1,18.7,18.2,22.0,90.0,139.0,0.647,171.0,347.0,0.493,31.0,95.0,0.326,4.1,1.7,31.4,2.2,1.0,,,,,,,34.2703,2.7568,5.9459,3.2162,1.027,1.3784,14.1892,21.6290212183436,81,0.2149321266968326,18.907618129218896,5.692381870781105,55.37801591128254,-3.708015911282537,15.039633558341366,3.160366441658633,5.691682738669237,3.4083172613307626,11.691634522661523,7.008365477338476,2.8145853423336544,-1.1145853423336545,2.8409594985535187,1.259040501446481,6,1,2,2,1.8124999999999998,0.7913043478260869,0.0768200000000001,3.1972426474282196,2.0,16.400000000000006,-1.4200000000000017,8.5,1.1000000000000014,-0.30000000000000004,-2.5,29.0,-0.007000000000000006,0.0
P7ef2b1cf05,2009,33.0,65.4,24.4,53.6,56.16,4.7,22.1,8.1,18.9,72.0,104.0,0.692,118.0,241.0,0.49,36.0,80.0,0.45,8.1,1.6,32.4,4.3,0.53622842,,,,,,,26.3636,1.0,5.6667,1.1212,0.7273,2.0,12.6061,20.62696783025325,83,0.24922118380062305,19.109341923607914,5.290658076392084,58.133120110446384,-1.9731201104463878,13.818407731247122,-5.718407731247122,5.417372296364473,-0.7173722963644726,11.531891394385642,10.56810860561436,2.171445006902899,-0.5714450069028989,1.806695812241141,6.293304187758858,6,1,1,2,1.830188679245283,0.40703517587939697,0.2710399999999998,3.2205405623090058,-2.6000000000000014,19.800000000000004,-3.260000000000005,-2.9000000000000004,-0.8000000000000007,-0.3999999999999999,-1.9000000000000004,17.0,-0.18900000000000006,0.0
Pab257f8a15,2009,35.0,67.6,20.5,50.4,53.15,6.0,11.8,23.8,23.4,45.0,62.0,0.726,85.0,161.0,0.528,27.0,88.0,0.307,2.1,3.5,24.9,3.2,1.71995891,,,,,,,27.1429,1.2571,2.5143,3.6857,1.5714,0.5143,8.4571,19.627652292950035,75,0.3534136546184739,19.71378353376503,0.7862164662349684,58.688686401480126,-5.538686401480128,12.523242368177614,11.276757631822386,6.406128584643849,-0.4061285846438487,12.951179463459761,-1.1511794634597603,2.3622109158186864,1.1377890841813136,1.6841119333950048,0.41588806660499533,6,2,1,1,1.3333333333333333,0.9754098360655739,0.015749999999999993,3.0079158113602524,,,,,,,,,,
P20418f8d52,2009,34.0,69.3,22.7,59.8,65.29,2.3,7.6,35.7,14.9,164.0,205.0,0.8,127.0,229.0,0.555,48.0,104.0,0.462,0.4,3.8,61.6,2.2,3.39388009,,,,,,,30.2647,0.6471,2.3235,6.5882,2.1471,0.1471,16.5294,21.6290212183436,71,0.3123123123123123,19.384219076351823,3.315780923648177,53.86052216291483,11.429477837085173,10.706219540496635,24.99378045950337,7.666627987932235,-5.366627987932235,13.725017405430494,-6.125017405430494,1.9666976096542124,1.8333023903457875,2.6495010443258296,-2.2495010443258296,6,1,0,2,1.3125,2.2452830188679247,0.4128300000000001,4.262300935031665,-0.1999999999999993,18.4,3.1400000000000077,2.4000000000000057,-5.200000000000001,0.3999999999999999,0.30000000000000004,21.0,-0.03499999999999992,0.0
P0086aec335,2009,31.0,79.9,26.2,54.6,61.47,1.7,8.6,20.2,21.0,179.0,219.0,0.817,135.0,269.0,0.502,45.0,102.0,0.441,2.0,3.1,59.0,2.7,1.05770834,,,,,,,31.9677,0.4839,2.8065,3.5484,1.871,0.6452,18.8387,20.62696783025325,74,0.2749326145552561,18.626362122293603,7.573637877706396,54.33451344277898,7.1354865572210215,9.61765405662622,10.58234594337378,7.308565310492506,-5.608565310492506,13.931096835593625,-5.331096835593625,2.042993100166548,1.057006899833452,2.961289555079705,-0.9612895550797051,5,2,1,2,1.3783783783783783,0.9181818181818181,0.7111399999999999,4.40659370536988,1.5999999999999979,9.100000000000009,7.100000000000001,2.3999999999999986,0.6999999999999993,-0.5,0.0,25.0,0.019999999999999907,0.0
Pe79f6d1bdb,2009,34.0,88.0,32.6,52.4,58.33,1.6,10.0,40.8,15.4,198.0,243.0,0.815,182.0,353.0,0.516,66.0,183.0,0.361,0.5,2.9,45.3,2.7,2.07920961,,,,,,,35.4706,0.4706,3.1176,6.1765,1.7059,0.1765,22.3529,22.628336755646817,74,0.3414179104477612,17.158300970873785,15.441699029126216,54.38609466019417,3.9439053398058306,8.639126213592233,32.16087378640776,6.338252427184467,-4.738252427184467,12.59890776699029,-2.5989077669902905,2.156092233009709,0.7439077669902909,2.8612621359223303,-2.3612621359223303,6,1,0,2,0.9189189189189189,2.4878048780487805,1.0495799999999997,4.48019210361396,3.900000000000002,1.2000000000000028,2.009999999999998,1.7999999999999972,-2.9000000000000004,0.6999999999999997,-0.19999999999999996,56.0,0.052999999999999936,0.0
P8afd917a6c,2009,35.0,78.5,23.7,56.8,62.4,1.9,7.9,28.4,20.2,113.0,126.0,0.897,134.0,240.0,0.558,41.0,104.0,0.394,0.5,3.1,36.6,1.9,1.90807422,,,,,,,31.5143,0.4571,1.9429,4.7429,1.6286,0.1429,14.4,22.628336755646817,73,0.3023255813953488,19.097485172004745,4.602514827995254,57.10920047449584,5.2907995255041556,11.374922894424673,17.025077105575328,7.180213523131672,-5.280213523131673,13.707283511269278,-5.8072835112692776,2.4072835112692768,0.6927164887307233,1.971340450771056,-1.471340450771056,6,1,1,2,1.2413793103448276,1.3396226415094339,0.4587999999999999,4.345235816553356,3.099999999999998,3.5,1.3399999999999963,7.399999999999999,1.0,-0.19999999999999973,0.2,3.0,0.025000000000000022,0.0
Pcb72b419f2,2009,33.0,50.3,23.2,63.8,62.88,11.6,17.1,3.3,20.9,52.0,93.0,0.559,120.0,187.0,0.642,0.0,1.0,0.0,6.8,1.5,49.5,4.1,0.17644775,,,,,,,20.3333,1.6667,3.0,0.2727,0.4848,1.1212,8.8485,19.627652292950035,84,0.005319148936170213,19.42805339265851,3.7719466073414907,57.09012680756396,5.7898731924360405,15.312235817575083,-12.012235817575082,4.191946607341491,7.408053392658509,11.791323692992215,5.3086763070077865,1.9139265850945497,-0.4139265850945497,2.839265850945495,3.9607341490545047,6,1,3,1,1.627450980392157,0.1506849315068493,0.41216,2.5397017832889324,,,,,,,,,,
P38fd19ed26,2009,35.0,83.6,21.5,60.1,62.12,13.4,19.0,8.2,17.4,120.0,182.0,0.659,190.0,316.0,0.601,0.0,0.0,0.0,9.5,1.8,57.6,3.5,0.61110299,,,,,,,33.6857,3.5143,5.5143,1.2571,0.9714,2.8571,14.2857,21.6290212183436,81,0.0,19.521931299543603,1.9780687004563973,51.998356954119636,10.121643045880361,13.325990871967331,-5.125990871967332,5.1654816238289705,8.23451837617103,11.48085515253423,7.519144847465769,1.9926975738650012,-0.1926975738650012,1.2474657698774925,8.252534230122507,5,2,1,2,2.511111111111111,0.44565217391304346,0.18179999999999996,3.433051374722497,1.6000000000000014,4.299999999999997,3.1799999999999997,-0.20000000000000107,-5.900000000000002,0.5,1.0999999999999996,0.0,0.06500000000000006,0.0
P117b8ca478,2009,38.0,70.0,25.1,57.6,59.15,9.3,18.6,15.2,11.5,121.0,191.0,0.634,230.0,397.0,0.579,16.0,44.0,0.364,2.4,3.1,43.3,3.2,1.46427362,,,,,,,28.0,2.4211,4.7632,2.1579,1.5526,0.6579,16.5526,23.627652292950035,80,0.09977324263038549,18.933573755234995,6.166426244765006,54.081984644020466,5.068015355979533,15.469892973476036,-0.26989297347603625,5.674616100511866,3.625383899488135,11.263052582596556,7.3369474174034455,2.7655886458818055,0.33441135411819456,1.7642857142857145,0.6357142857142855,7,2,1,2,1.3095238095238095,1.216,0.46665000000000006,3.3332520658656137,0.40000000000000213,7.5,3.0,4.899999999999999,-1.8000000000000007,0.6000000000000001,-0.30000000000000027,27.0,0.018000000000000016,0.0
