pid,draft_year,was_drafted,ctx_base_ast_pct,ctx_base_ast_pg,ctx_base_ast_tov,ctx_base_blk_pct,ctx_base_blk_pg,ctx_base_drb,ctx_base_dreb_pg,ctx_base_dunk_attempts,ctx_base_dunk_made,ctx_base_efg,ctx_base_fg2_pct,ctx_base_fg2a,ctx_base_fg2m,ctx_base_fg3_pct,ctx_base_fg3a,ctx_base_fg3m,ctx_base_fouls40,ctx_base_ft_pct,ctx_base_ftr,ctx_base_gp,ctx_base_mid_attempts,ctx_base_minutes_share,ctx_base_mpg,ctx_base_orb,ctx_base_oreb_pg,ctx_base_pts_pg,ctx_base_rim_attempts,ctx_base_rim_made,ctx_base_stl_pct,ctx_base_stl_pg,ctx_base_three_share,ctx_base_tov_pct,ctx_base_ts,ctx_base_usage,ctx_skill_creation_control,ctx_skill_defense_discipline,ctx_skill_ft_volume,ctx_skill_usage_efficiency,slot_037,slot_038,slot_039,slot_040,slot_041,slot_042,cgd_ast_pg,cgd_blk_pg,cgd_drb_pg,cgd_ft_a_pg,cgd_ft_m_pg,cgd_observed_gp,cgd_orb_pg,cgd_pf_pg,cgd_points_pg,cgd_stl_pg,cgd_three_a_pg,cgd_three_m_pg,cgd_tov_pg,cgd_two_a_pg,cgd_two_m_pg,f50_assist_usage_efficiency,f50_balanced_stocks,f50_career_slope_ast_tov,f50_career_slope_drb,f50_career_slope_ftp,f50_career_slope_ftr,f50_career_slope_minutes,f50_career_slope_orb,f50_career_slope_three_p,f50_career_slope_ts,f50_career_slope_two_p,f50_foul_adjusted_rebounds,f50_minutes_concentration,f50_nondunk_rim_pct,f50_peer_creation_density,f50_peer_defense_density,f50_peer_rank_ast,f50_peer_rank_blk,f50_peer_rank_drb,f50_peer_rank_orb,f50_peer_rank_stl,f50_peer_rank_tov,f50_peer_rank_ts,f50_peer_rank_usage,f50_peer_rim_diet,f50_peer_sd_ast,f50_peer_sd_blk,f50_peer_sd_drb,f50_peer_sd_orb,f50_peer_sd_stl,f50_peer_sd_tov,f50_peer_sd_ts,f50_peer_sd_usage,f50_peer_three_diet,f50_perimeter_ft_agreement,f50_posterior_dunk,f50_posterior_ft,f50_posterior_mid,f50_posterior_three,f50_posterior_two,f50_rim_ft_pressure,f50_team_share_dunk_a,f50_team_share_fta,f50_team_share_ftm,f50_team_share_rim_a,f50_team_share_three_a,f50_team_share_three_m,f50_usage_concentration,tctx_assists_per_made_fg,tctx_blocks_per_opponent_fga,tctx_defensive_rebound_share,tctx_efg,tctx_efg_margin,tctx_ft_attempts_per_fga,tctx_margin_pg,tctx_offensive_rebound_share,tctx_opponent_assists_per_made_fg,tctx_opponent_efg,tctx_opponent_ft_attempts_per_fga,tctx_opponent_points_pg,tctx_opponent_shot_attempts_pg,tctx_opponent_three_attempt_share,tctx_opponent_turnovers_per_fga,tctx_points_pg,tctx_shot_attempts_pg,tctx_steals_per_opponent_turnover,tctx_three_attempt_share,tctx_turnovers_per_fga,vcmb_bench_press_reps,vcmb_bmi_kg_m2,vcmb_body_fat_pct,vcmb_hand_length_in,vcmb_hand_width_in,vcmb_height_with_shoes_in,vcmb_height_without_shoes_in,vcmb_lane_agility_s,vcmb_max_vertical_in,vcmb_modified_lane_agility_s,vcmb_off_dribble_15ft_attempted,vcmb_off_dribble_15ft_made,vcmb_off_dribble_15ft_pct,vcmb_off_dribble_college3_attempted,vcmb_off_dribble_college3_made,vcmb_off_dribble_college3_pct,vcmb_on_move_15ft_attempted,vcmb_on_move_15ft_made,vcmb_on_move_15ft_pct,vcmb_on_move_college3_attempted,vcmb_on_move_college3_made,vcmb_on_move_college3_pct,vcmb_spot_15ft_attempted,vcmb_spot_15ft_made,vcmb_spot_15ft_pct,vcmb_spot_college3_attempted,vcmb_spot_college3_made,vcmb_spot_college3_pct,vcmb_spot_nba3_attempted,vcmb_spot_nba3_made,vcmb_spot_nba3_pct,vcmb_standing_reach_in,vcmb_standing_vertical_in,vcmb_three_quarter_sprint_s,vcmb_weight_lb,vcmb_wingspan_in,vcmb_wingspan_minus_height_in,vmb_age_reported_years,vmb_college_class_year,vmb_listed_bmi,vmb_listed_height_in,vmb_listed_weight_lb,vmb_position_c,vmb_position_pf,vmb_position_pg,vmb_position_sf,vmb_position_sg
Pf849910cdc,2012,1,13.1,1.8462000000000001,0.69231637000000001,2.8999999999999999,0.87180000000000002,30.699999999999999,8.9743999999999993,83,70,51.200000000000003,0.505,503,254,0.5,14,7,3.5,0.68200000000000005,46.200000000000003,39,229,79.200000000000003,31.794899999999998,11.1,2.8974000000000002,17.743600000000001,262,169,2,1.0769,0.027079303675048301,16.800000000000001,54.869999999999997,29.399999999999999,0.73595505617977519,1.088888888888889,3.7377957457192381,0.45777999999999969,2,2,0,2,2.3000000000000869,0.6404109589041096,1.8461538461538463,0.87179487179487181,8.9743589743589745,6.1282051282051286,4.1794871794871797,39,2.8974358974358974,2.7435897435897436,17.743589743589745,1.0769230769230769,0.35897435897435898,0.17948717948717949,2.6666666666666665,12.897435897435898,6.5128205128205128,0.35852631578947369,2.3673469387755102,0.17310321500000711,3.849999999999969,0.14350000000000529,-8.5000000000003446,31.500000000001531,-3.050000000000276,0.2500000000000166,3.9699999999998208,0.0099999999999963,9.2888888888888879,0.1338360202384638,0.55307262569832405,0.76157134701692542,5.2185792349726778,0.66666666666666663,0.66666666666666663,1,0.91666666666666663,0.375,0.33333333333333331,0.66666666666666663,1,0.36358790763388088,9.1634573428922419,5.2471052888200251,4.0660467048725204,4.2337834347805385,0.55124938025191983,5.4589917615470549,5.6203657014709378,5.2759758997230222,0.36518869129656628,0.018505933399550398,0.84946236559139787,0.68339768339768336,0.35521235521235522,0.375,0.50460405156537758,0.59013758518709014,,0.27694090382387021,0.27303182579564489,,0.0217729393468118,0.031531531531531501,0.1599983024357397,,,,,,,,,,,,,,,,,,,,,15,26.994953484794014,5,9.75,10.5,80.75,79.75,11.960000000000001,35.5,,,,,,,,,,,,,,,,,,,,,,,106,28.5,3.1699999999999999,244.19999999999999,87.25,7.5,21,3,26.146772966309232,81,244,0,1,0,0,0
Pf9e0178b31,2012,1,28,4.0999999999999996,1.78260869,0.69999999999999996,0.23330000000000001,14.1,4.2667000000000002,17,13,54.5,0.504,256,129,0.39600000000000002,217,86,2.2999999999999998,0.88500000000000001,51.399999999999999,30,87,87.200000000000003,35.299999999999997,1.8999999999999999,0.5333,24.366700000000002,169,98,2.5,1.5,0.45877378435517968,12,62.109999999999999,32.299999999999997,2.1538461538461537,0.96969696969696983,4.8649938793844836,1.4895299999999994,6,6,0,2,3.5299999999993568,0.58291457286432158,4.0999999999999996,0.23333333333333334,4.2666666666666666,8.0999999999999996,7.166666666666667,30,0.53333333333333333,2.0333333333333332,24.366666666666667,1.5,7.2333333333333334,2.8666666666666667,2.2999999999999998,8.5333333333333332,4.2999999999999998,0.73993993993994001,1.09375,0.11808521499995631,0.089999999999875499,0.011399999999995299,9.0699999999988155,-2.3600000000009844,0.29999999999994231,-0.0017000000000015,1.4789999999995684,0.0076999999999964996,4.8484848484848486,0.1205364315689158,0.55921052631578949,0.5453498072719194,2.8684503631961262,1,0.29999999999999999,0.69999999999999996,0.20000000000000001,0.90000000000000002,0,0.90000000000000002,1,0.28859484528720658,4.3996873047791194,1.3995923133955948,4.6448151774976676,3.8127515697835577,0.43643068097479187,3.9227268258251642,5.9605285921238975,3.8243784597106809,0.35373637989705969,0.39946462592143023,0.81481481481481477,0.87072243346007605,0.36752136752136749,0.38576779026217228,0.5033783783783784,0.47578976410539392,0.4358974358974359,0.3906752411575562,0.42490118577075098,0.3434959349593496,0.32582582582582581,0.34399999999999997,0.15541812095733179,0.50865512649800271,0.043478260869565216,0.71264367816091956,0.52329749103942658,0.023591263072329061,0.3715651135005974,5.166666666666667,0.25948717948717948,0.50943396226415094,0.49970622796709752,0.33666274970622795,70.099999999999994,56.733333333333334,0.34312573443008226,0.21680376028202114,75.266666666666666,55.799999999999997,0.44715447154471544,0.39784946236559138,0.18996415770609318,13,24.404855916966078,5.9000000000000004,8.75,9.75,74.75,73.75,11.15,39.5,,,,,,,,,,,,,,,,,,,,,,,95.5,34.5,3.3399999999999999,188.80000000000001,79.75,6,21,3,23.623137875875756,75,189,0,0,1,0,0
Pc3d030ae81,2012,1,9.1999999999999993,1.3999999999999999,0.69999999000000002,3,0.94289999999999996,17.600000000000001,5.0571000000000002,28,22,53.399999999999999,0.51800000000000002,276,143,0.371,194,72,3.6000000000000001,0.76600000000000001,20,35,189,77.200000000000003,31.085699999999999,4.7000000000000002,1.3714,16.399999999999999,87,60,2.2999999999999998,1.2571000000000001,0.4127659574468085,15.5,55.770000000000003,23.300000000000001,0.5575757575757575,1.1521739130434785,3.4882696989660142,0.19041000000000011,13,13,0,2,3.9000000000039137,0.66666666666666663,1.3999999999999999,0.94285714285714284,5.0571428571428569,2.6857142857142855,2.0571428571428569,35,1.3714285714285714,2.8285714285714287,16.399999999999999,1.2571428571428571,5.5428571428571427,2.0571428571428569,2,7.8857142857142861,4.0857142857142854,0.319917695473251,2.6037735849056598,-0.67498229000067622,5.3000000000053156,0.0080000000000080007,5.7000000000057138,35.100000000035202,-0.60000000000060016,0.019000000000019099,0.2100000000002144,-0.034000000000034003,4.8478260869565224,0.1273394191387677,0.64406779661016944,0.63338179588440213,3.5259635847718136,0.75,0.75,0.75,0.29166666666666669,0.83333333333333337,0.25,0.75,0.83333333333333337,0.32886113427990388,9.7362887393297513,1.7280185184327512,4.8416163826183496,4.2737462097041865,0.95608923185419881,5.4988737931805218,4.9223202809543878,6.5065149609436377,0.25442241973769381,0.31138484509145198,0.81578947368421051,0.75438596491228072,0.43378995433789952,0.3647540983606557,0.51582278481012656,0.25101689612015021,0.28865979381443291,0.1177944862155388,0.14486921529175051,0.1332312404287902,0.30647709320695099,0.33179723502304148,0.15069091735080101,0.4917184265010352,0.067705796395518755,0.68505747126436778,0.49814557255447378,0.026884004118039317,0.36949466852109414,5.5142857142857142,0.38607115821347465,0.5080831408775982,0.47126156843643446,0.38431563565513882,70.085714285714289,58.657142857142858,0.3019970774476376,0.23477837311251826,75.599999999999994,61.628571428571426,0.48340248962655602,0.29346314325452016,0.21325915623551228,2,22.719178066577701,3.2000000000000002,8.75,10.25,79,78,11.779999999999999,37.5,,,,,,,,,,,,,,,,,,,,,,,100.5,31,3.2799999999999998,196.59999999999999,79.25,1.25,21,2,22.192710653567445,79,197,0,0,0,1,1
P4e4e438f6e,2012,1,3.3999999999999999,0.44119999999999998,0.28847914000000002,9.9000000000000004,2.7059000000000002,15.5,4.2058999999999997,89,80,53.799999999999997,0.54100000000000004,290,157,0,2,0,3.1000000000000001,0.29499999999999998,30.100000000000001,34,105,70.299999999999997,28.441199999999998,14.199999999999999,3.3529,10,185,130,1.8,0.82350000000000001,0.0068493150684931,16,50.93,20.800000000000001,0.1999999999999999,2.8536585365853662,1.3241477290709811,0.0074400000000000004,8,7,2,2,,0.68837209302325586,0.44117647058823528,2.7058823529411766,4.2058823529411766,2.5882352941176472,0.76470588235294112,34,3.3529411764705883,2.2058823529411766,10,0.82352941176470584,0.058823529411764705,0,1.5294117647058822,8.5294117647058822,4.617647058823529,0.13100917431192649,3.046153846153846,,,,,,,,,,7.2439024390243905,0.12785711999999991,0.52083333333333337,0.720470543191988,4.2725157086339305,0.5,0.9285714285714286,0.9285714285714286,0.8571428571428571,0.7142857142857143,0.3571428571428571,0.6428571428571429,0.7142857142857143,0.31644423207668071,11.307988667381794,1.9080845132561848,2.6528604232862758,3.2556307283905639,0.87679529018222002,2.9041615592277026,5.1404581311121786,3.5805983791629457,0.32535195299145758,0.0025367833587011,0.89898989898989901,0.37037037037037029,0.28888888888888881,0.32692307692307693,0.53636363636363638,0.67646347363328485,,0.13394216133942161,0.0597701149425287,,0.0035906642728903999,0,0.1437920424109331,0.53263403263403264,0.11455260570304818,0.65247148288973389,0.50026315789473685,0.054097966154323884,0.34578947368421054,4.2058823529411766,0.36307961504811898,0.5197452229299363,0.44616519174041297,0.2527040314650934,64.5,59.823529411764703,0.3505408062930187,0.18289085545722714,68.705882352941174,55.882352941176471,0.53494623655913975,0.29315789473684212,0.22,10,29.309195430608323,7.5,9.5,9.5,83.75,81.75,10.83,33.5,,,,,,,,,,,,,,,,,,,,,,,109.5,31.5,3.3900000000000001,278.60000000000002,90.25,8.5,18,1,27.799945113283083,84,279,1,0,0,0,0
Pb5ebcb5d6c,2012,1,7.2000000000000002,1.1315999999999999,0.58108249000000001,1.1000000000000001,0.34210000000000002,11,3.2631999999999999,34,34,48.700000000000003,0.46899999999999997,384,180,0.35799999999999998,137,49,2.3999999999999999,0.72299999999999998,37.399999999999999,38,293,72.900000000000006,29.236799999999999,6.9000000000000004,1.9474,17.052600000000002,90,66,2,1.0789,0.26295585412667949,14,52.799999999999997,26,0.47999999999999998,0.91176470588235303,3.8160768986236642,0.16799999999999979,4.5,4,1,2,1.300000000001309,0.69999999999999996,1.131578947368421,0.34210526315789475,3.263157894736842,5.1315789473684212,3.7105263157894739,38,1.9473684210526316,1.7894736842105263,17.05263157894737,1.0789473684210527,3.6052631578947367,1.2894736842105263,1.9473684210526316,10.105263157894736,4.7368421052631575,0.22933333333333331,1.4193548387096775,-0.1550293400001552,-1.8000000000018022,-0.027000000000026898,12.50000000001253,-0.30000000000028482,-0.30000000000029958,0.014000000000014,0.63000000000063139,-0.0050000000000048998,5.2647058823529411,0.1150308369255256,0.5714285714285714,0.77301033951088804,4.9348467119120052,0.39285714285714279,0.5,0.5,0.5714285714285714,0.7142857142857143,0.42857142857142849,0.7142857142857143,0.9285714285714286,0.231465719532606,14.716331738822531,3.2924567352864065,6.6133542811521098,4.8139828770620543,0.62924921053417504,6.3965264459433344,6.9090128642696635,4.064134546026982,0.2423153539641188,0.18957282506807119,0.97727272727272718,0.72093023255813948,0.38699690402476777,0.3529411764705882,0.47169811320754718,0.28971654581410677,0.1942857142857142,0.21149674620390449,0.22416534181240061,0.1657458563535911,0.23661485319516401,0.2525773195876288,0.1292597336504126,0.58112874779541446,0.090909090909090912,0.72527472527472525,0.49777598059037609,0.047549736246484675,0.37282652648604936,14.263157894736842,0.39904826648538411,0.46499477533960293,0.45022624434389141,0.21760592348827643,67.078947368421055,63.973684210526315,0.35458658988070751,0.20855614973262032,81.34210526315789,65.078947368421055,0.51084812623274167,0.2341285887585928,0.18358269308532146,15,25.662433943566821,9.5999999999999996,9,8.5,80,79,10.93,39.5,,,,,,,,,,,,,,,,,,,,,,,101.5,38,3.1600000000000001,227.80000000000001,83.25,4.25,20,2,25.046853774645047,80,228,0,0,0,1,0
P3f927eeca6,2012,1,9.9000000000000004,1.3438000000000001,0.63237644999999998,6.9000000000000004,1.875,23.5,5.9062000000000001,56,51,58.600000000000001,0.60399999999999998,280,169,0.090999999999999998,11,1,3.7000000000000002,0.73199999999999998,43.600000000000001,32,136,78.599999999999994,31.8125,9.0999999999999996,2.2812000000000001,13.5625,144,109,0.90000000000000002,0.46879999999999999,0.037800687285223303,18.699999999999999,61.770000000000003,22,0.50253807106598991,1.6595744680851066,3.5516861531891601,0.2354,12.5,11,3,2,4.5000000000045146,0.72988505747126442,1.34375,1.875,5.90625,3.96875,2.90625,32,2.28125,2.9375,13.5625,0.46875,0.34375,0.03125,2.125,8.75,5.28125,0.34994347826086958,1.5923076923076924,0.44009316000044119,10.700000000010723,0.026000000000025999,14.300000000014338,58.700000000058822,4.5000000000045102,0.091000000000091202,10.310000000010341,0.1130000000001133,6.9361702127659575,0.12254705391968571,0.65909090909090906,0.69629498510282817,3.2097555186328033,0.46153846153846151,0.92307692307692324,0.84615384615384615,0.84615384615384615,0.19230769230769229,0.46153846153846151,1,0.92307692307692324,0.20885132469960621,5.4525726912198085,1.8573742591375708,3.6298701697897702,2.8523390663653458,0.63183849905440048,6.6775620086995682,6.0286607364274669,4.5050317807352149,0.39412624126982931,0.027514785983121699,0.90909090909090917,0.72789115646258506,0.4337349397590361,0.29508196721311469,0.59062499999999996,0.57622232472324719,,0.24007561436672961,0.24603174603174599,,0.0180032733224222,0.0053763440860214997,0.1402372560511341,0.5215123859191656,0.079613992762364291,0.70869990224828938,0.4939689833429064,0.0018097553573816483,0.30384836300976448,1.34375,0.31280547409579668,0.53230337078651691,0.49215922798552475,0.36248492159227985,64.21875,51.8125,0.33051869722557298,0.25633293124246082,65.5625,54.40625,0.38117647058823528,0.35094773118897188,0.2469844916714532,19,25.039238101152076,5.7000000000000002,9.25,11,85.25,83.75,11.34,32.5,,,,,,,,,,,,,,,,,,,,,,,108,30,3.4100000000000001,249.80000000000001,87,3.25,20,2,24.32766711554185,85,250,1,0,0,0,0
P4d2e34ba12,2012,1,10.1,1.7059,0.85294998,1.7,0.61760000000000004,11.1,3.9411999999999998,24,23,55.600000000000001,0.60099999999999998,243,146,0.33600000000000002,211,71,1.8,0.81000000000000005,26.699999999999999,34,158,92.099999999999994,37.235300000000002,3,0.94120000000000004,17.735299999999999,85,67,2.1000000000000001,1.2353000000000001,0.46475770925110133,15,58.950000000000003,22.199999999999999,0.63124999999999998,1.3571428571428572,3.8912570462339375,0.19689999999999999,12,10,4,2,2.9000000000029096,0.73913043478260865,1.7058823529411764,0.61764705882352944,3.9411764705882355,3.5588235294117645,2.8823529411764706,34,0.94117647058823528,1.6764705882352942,17.735294117647058,1.2352941176470589,6.2058823529411766,2.0882352941176472,2,7.1470588235294121,4.2941176470588234,0.37004310344827579,1.8789473684210527,-0.41630801000041712,-1.1000000000011012,0.013000000000012999,10.900000000010923,23.800000000023857,-2.0000000000020042,-0.032000000000032003,2.1100000000021248,0.055000000000055102,5.0357142857142856,0.12785711999999991,0.72131147540983609,0.65091460507378585,5.6593037509193431,0.7857142857142857,0.5,0.5714285714285714,0.3571428571428571,0.8571428571428571,0.2857142857142857,1,0.9285714285714286,0.40043950535211881,12.302099104296431,3.3269128806284067,3.1417039211037916,4.4506257901533512,0.88532529555586881,2.5870176249232029,4.007489710735582,3.4839332082258503,0.2388130053189014,0.36916924422782521,0.94117647058823517,0.79432624113475181,0.48404255319148931,0.33716475095785442,0.58657243816254412,0.27253371185237751,,0.18417047184170471,0.22528735632183899,,0.37881508078994608,0.38378378378378381,0.1437920424109331,0.53263403263403264,0.11455260570304818,0.65247148288973389,0.50026315789473685,0.054097966154323884,0.34578947368421054,4.2058823529411766,0.36307961504811898,0.5197452229299363,0.44616519174041297,0.2527040314650934,64.5,59.823529411764703,0.3505408062930187,0.18289085545722714,68.705882352941174,55.882352941176471,0.53494623655913975,0.29315789473684212,0.22,5,21.812685019275854,4.5,8.75,9.25,77.25,76,10.98,38,,,,,,,,,,,,,,,,,,,,,,,102,31.5,3.25,179.19999999999999,83,7,20,2,21.226084458662427,77,179,0,0,0,0,1
Pca1e2194fa,2012,1,45.100000000000001,9.75,3.47519256,0.5,0.16669999999999999,7.2999999999999998,2.4443999999999999,0,0,52.899999999999999,0.52700000000000002,146,77,0.35399999999999998,79,28,1.8999999999999999,0.69599999999999995,35.100000000000001,36,93,77.900000000000006,33,0.5,0.16669999999999999,8.1388999999999996,53,35,2,1.1943999999999999,0.3511111111111111,27.199999999999999,55.799999999999997,17.100000000000001,1.5992907801418439,0.86206896551724144,3.0498905377330212,-0.16819999999999979,19,18,2,2,-1.400000000001401,0.63855421686746983,9.75,0.16666666666666666,2.4444444444444446,2.1944444444444446,1.5277777777777777,36,0.16666666666666666,1.5555555555555556,8.1388888888888893,1.1944444444444444,2.1944444444444446,0.77777777777777779,2.8055555555555554,4.0555555555555554,2.1388888888888888,1.8139668508287292,0.80000000000000004,0.97521274000097802,-0.40000000000039959,0.0060000000000059997,-11.100000000011116,16.500000000016559,-0.2000000000002003,-0.023000000000022999,3.970000000003981,0.0930000000000933,2.6896551724137931,0.1150308369255256,0.660377358490566,0.57000844494424052,5.0672507695950744,1,0.2857142857142857,0.2857142857142857,0.1071428571428571,0.7142857142857143,0.8571428571428571,0.8571428571428571,0.5,0.2205745071978148,3.8084228337453454,3.2240513762396752,6.0402335371266132,3.7450770244016818,0.6327100849095566,4.3994508745608831,6.810238396676854,4.7810282247629701,0.22580932265959591,0.24471380471380469,0.90000000000000002,0.69696969696969702,0.43902439024390238,0.34883720930232559,0.521505376344086,0.33785032337542342,0,0.085683297180043305,0.087440381558028593,0.097605893186003601,0.13644214162348869,0.1443298969072164,0.1292597336504126,0.58112874779541446,0.090909090909090912,0.72527472527472525,0.49777598059037609,0.047549736246484675,0.37282652648604936,14.263157894736842,0.39904826648538411,0.46499477533960293,0.45022624434389141,0.21760592348827643,67.078947368421055,63.973684210526315,0.35458658988070751,0.20855614973262032,81.34210526315789,65.078947368421055,0.51084812623274167,0.2341285887585928,0.18358269308532146,,24.633547903517044,7.7999999999999998,8.5,9,76.25,75.25,12.029999999999999,37,,,,,,,,,,,,,,,,,,,,,,,96,31,3.23,198.40000000000001,77.5,2.25,20,2,24.101069385137389,76,198,0,0,1,0,0
P400aecdd2c,2012,1,8,1.2571000000000001,0.97775533000000003,9.5999999999999996,2.8856999999999999,25.100000000000001,7.4000000000000004,57,55,50,0.5,410,205,0,0,0,2.2000000000000002,0.51100000000000001,32.899999999999999,35,295,66.799999999999997,29.1143,9.0999999999999996,2.5428999999999999,13.685700000000001,115,83,1.1000000000000001,0.57140000000000002,0,11,50.509999999999998,21.899999999999999,0.66666666666666663,3.34375,2.5103666466111227,0.0096899999999999001,10,9,2,2,0.69999999999993501,0.69655172413793098,1.2571428571428571,2.8857142857142857,7.4000000000000004,3.8571428571428572,1.9714285714285715,35,2.5428571428571427,1.5714285714285714,13.685714285714285,0.5714285714285714,0,0,1.2857142857142858,11.714285714285714,5.8571428571428568,0.3109170305676856,1.9738317757009347,0.1111026200000207,3.6499999999999631,0.036500000000000803,-3.7000000000001969,13.699999999999902,-0.80000000000012828,-0.1110000000000053,0.68000000000000094,-0.0075000000000001003,10.6875,0.1150308369255256,0.48275862068965519,0.74011533165590471,3.7376326718966313,0.5,1,0.9285714285714286,0.7142857142857143,0.071428571428571397,0.071428571428571397,0.6428571428571429,0.7142857142857143,0.21403277988362091,14.70155216188085,1.7474131602180709,4.7242215773508249,4.7032195484177777,0.5398245003484291,5.9915567738992968,6.7897775373640226,4.8016198787664184,0.28313528499008511,0,0.9552238805970148,0.53548387096774197,0.41230769230769232,0.34000000000000002,0.5,0.3715381337878142,0.32571428571428568,0.1464208242950108,0.1096979332273449,0.21178637200736641,0,0,0.1292597336504126,0.58112874779541446,0.090909090909090912,0.72527472527472525,0.49777598059037609,0.047549736246484675,0.37282652648604936,14.263157894736842,0.39904826648538411,0.46499477533960293,0.45022624434389141,0.21760592348827643,67.078947368421055,63.973684210526315,0.35458658988070751,0.20855614973262032,81.34210526315789,65.078947368421055,0.51084812623274167,0.2341285887585928,0.18358269308532146,5,23.146323609519648,8.5999999999999996,9.25,10,82.5,81,,30,,,,,,,,,,,,,,,,,,,,,,,112,25.5,,216,89,8,21,3,22.585221475618447,82,216,0,1,0,0,0
P089ae8ca96,2012,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,23.127574186778702,5.2999999999999998,9.25,10.25,80.75,79.25,10.869999999999999,37,,,,,,,,,,,,,,,,,,,,,,,102.5,32.5,3.25,206.59999999999999,84,4.75,,,,,,,,,,
P47044d9385,2012,1,34.5,5,1.30770239,3,0.94120000000000004,24.600000000000001,6.7941000000000003,47,46,54,0.54100000000000004,316,171,0.33300000000000002,12,4,3.2999999999999998,0.498,62.5,34,140,78.799999999999997,31.529399999999999,9.4000000000000004,2.5,13.411799999999999,176,129,2.2000000000000002,1.1765000000000001,0.0365853658536585,24.699999999999999,53.600000000000001,29.100000000000001,1.3424124513618678,1.2093023255813955,2.653282332057211,0.32760000000000011,21.5,21,1,2,,0.71359223300970875,5,0.94117647058823528,6.7941176470588234,6.0294117647058822,3,34,2.5,2.6176470588235294,13.411764705882353,1.1764705882352942,0.35294117647058826,0.11764705882352941,3.8235294117647061,9.2941176470588243,5.0294117647058822,0.86307308970099661,2.5384615384615388,,,,,,,,,,7.9069767441860472,0.12988999080072061,0.64341085271317833,0.63806271377895651,2.7253383994300644,0.90909090909090917,0.72727272727272729,1,0.72727272727272729,0.63636363636363635,0.72727272727272729,0.36363636363636359,0.90909090909090917,0.21241061067567679,5.1763243990739536,1.4883485972527306,4.2253399691806468,4.1287966875764459,0.5382735278979317,5.1124919454825175,5.3882922168266765,3.6205710744134008,0.50097614119324663,0.018861788617886101,0.96491228070175439,0.51555555555555554,0.31764705882352939,0.33870967741935482,0.5365168539325843,0.63653754184600664,,0.280437756497948,0.20278330019880711,,0.015267175572519,0.0136518771331058,0.1430821411754222,0.5714285714285714,0.048558421851289835,0.7348993288590604,0.52621822033898302,0.040381093378942579,0.3871822033898305,6,0.3234524847428073,0.51851851851851849,0.48583712696004044,0.26454223571067276,67.235294117647058,58.147058823529413,0.31866464339908951,0.19979767324228628,73.235294117647058,55.529411764705884,0.4962025316455696,0.4163135593220339,0.22192796610169491,,29.357463940709017,10.6,9.5,11.5,80,79,,,,,,,,,,,,,,,,,,,,,,,,,104.5,,,260.60000000000002,84,5,21,2,28.672056294659466,80,261,0,1,0,0,0
Pbc5d4fc393,2012,1,6.2999999999999998,0.94740000000000002,0.49315493999999999,5.2999999999999998,1.5263,20.199999999999999,5.7632000000000003,34,32,55.299999999999997,0.55300000000000005,398,220,0,0,0,3.7999999999999998,0.80800000000000005,56.299999999999997,38,267,70.200000000000003,28.157900000000001,14.1,3.8420999999999998,16.342099999999999,131,89,1.7,0.89470000000000005,0,15.300000000000001,61.560000000000002,24.399999999999999,0.38650306748466251,1.4583333333333337,4.3762091249811714,0.50863999999999987,12,12,0,2,1.3899999999998225,0.6645962732919255,0.94736842105263153,1.5263157894736843,5.7631578947368425,5.8947368421052628,4.7631578947368425,38,3.8421052631578947,2.6842105263157894,16.342105263157894,0.89473684210526316,0,0,1.9210526315789473,10.473684210526315,5.7894736842105265,0.21008267716535431,2.5742857142857143,0.060845380999972297,1.1799999999994799,0.016999999999991199,4.4699999999981586,22.549999999995141,1.1199999999996657,0,2.9009999999992853,0.026399999999995601,7.145833333333333,0.1150308369255256,0.58762886597938147,0.78643442496646321,4.2866279069767446,0.2857142857142857,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.5357142857142857,0.5714285714285714,1,0.8571428571428571,0.20556363259688659,14.600149214492694,3.1891192125007457,6.1231949539013524,3.6941925393944888,0.62647163422702257,6.4643301109756797,5.7427205701350497,4.474152908697425,0.28537402910396031,0,0.93181818181818177,0.79918032786885251,0.4814814814814814,0.34000000000000002,0.54794520547945202,0.46230062832286128,0.1942857142857142,0.24295010845986981,0.28775834658187599,0.2412523020257826,0,0,0.1292597336504126,0.58112874779541446,0.090909090909090912,0.72527472527472525,0.49777598059037609,0.047549736246484675,0.37282652648604936,14.263157894736842,0.39904826648538411,0.46499477533960293,0.45022624434389141,0.21760592348827643,67.078947368421055,63.973684210526315,0.35458658988070751,0.20855614973262032,81.34210526315789,65.078947368421055,0.51084812623274167,0.2341285887585928,0.18358269308532146,16,25.097445409766959,6.4000000000000004,9,9.75,84.5,83.25,11.130000000000001,34,,,,,,,,,,,,,,,,,,,,,,,104.5,30,3.3999999999999999,247.40000000000001,84,0.75,22,4,24.611420942583948,84,247,1,0,0,0,0
