pid,fiba_id,tid,comp_id,event_id,level,age_group,scope,division,year,date_start,date_end,games,minutes,age_at_tournament,team_finish,field_n_roster,field_n_qual,field_age_mean,field_age_sd,pts40,field_pts_mean,field_pts_sd,reb40,field_reb_mean,field_reb_sd,oreb40,field_oreb_mean,field_oreb_sd,dreb40,field_dreb_mean,field_dreb_sd,ast40,field_ast_mean,field_ast_sd,stl40,field_stl_mean,field_stl_sd,blk40,field_blk_mean,field_blk_sd,tov40,field_tov_mean,field_tov_sd,pir40,field_pir_mean,field_pir_sd,usage40,field_usage_mean,field_usage_sd,ts,field_ts_mean,field_ts_sd,efg,field_efg_mean,field_efg_sd,tpar,field_tpar_mean,field_tpar_sd,ftr,field_ftr_mean,field_ftr_sd,ftpct,field_ftpct_mean,field_ftpct_sd
Pda7ff44e77,146596,276_3299,276,3299,4,19,world,A,2007,2007-07-12,2007-07-22,9,282,18.574,3,192,177,18.6498,0.861009,14.8936,15.0242,6.32287,7.23404,7.34207,3.43761,2.55319,2.58309,1.78912,4.68085,4.75898,2.24568,5.53191,2.48739,1.87525,3.26241,2.09591,1.22429,0.283688,0.576986,0.923846,4.68085,3.59835,1.49835,20.2837,14.939,7.42931,17.0496,18.3344,5.1284,0.602064,0.501247,0.112236,0.560811,0.471644,0.119445,0.364865,0.331902,0.236569,0.405405,0.386782,0.254493,0.733333,0.621503,0.199964
Pdb1689c286,182082,249_3924,249,3924,3,17,world,A,2010,2010-07-02,2010-07-11,8,133,15.3542,3,144,123,17.0365,0.420802,19.5489,14.634,6.05534,7.81955,7.23158,3.56787,3.90977,2.36571,1.70469,3.90977,4.86587,2.26597,0.902256,2.8592,2.15155,0.601504,1.87293,1.1407,2.10526,0.761711,1.11447,2.70677,3.58026,1.49053,17.1429,14.7809,8.47015,21.8226,18.1558,4.72464,0.511328,0.491637,0.10797,0.471698,0.45895,0.11802,0.0754717,0.327866,0.235277,0.45283,0.373086,0.229118,0.625,0.600608,0.200517
Pdb1689c286,182082,256_5945,256,5945,3,18,continental,A,2012,2012-06-16,2012-06-20,5,156,17.3118,3,96,80,17.8897,0.472012,19.4872,14.2097,6.14818,9.74359,7.7057,3.36499,3.07692,2.6725,1.7711,6.66667,5.0332,2.3477,2.5641,2.47597,2.11325,1.28205,1.65812,1.22673,1.53846,0.702188,0.969721,3.58974,3.18262,1.66406,19.7436,13.6619,8.50932,22.5641,18.4581,5.47669,0.513514,0.462358,0.129545,0.460317,0.429614,0.138616,0.365079,0.263251,0.200682,0.396825,0.403774,0.24661,0.72,0.570351,0.204803
Pdb7c6b10a9,143561,276_2701,276,2701,4,19,world,A,2003,2003-07-10,2003-07-20,8,137,19.4145,5,191,169,18.5308,0.778566,15.4745,14.7546,5.86231,7.0073,7.66681,4.08489,1.16788,2.82725,2.17764,5.83942,4.83956,2.42976,2.62774,2.51525,1.77315,1.75182,1.78176,0.971028,0.875912,0.745574,1.06344,3.79562,3.60365,1.61538,12.8467,14.9771,7.76918,20.7416,18.2155,4.73759,0.456582,0.499082,0.103392,0.431373,0.466482,0.108614,0.392157,0.286063,0.223708,0.313725,0.381572,0.266311,0.5625,0.6359,0.189796
Pdda77ad869,189124,249_5078,249,5078,3,17,world,A,2012,2012-06-29,2012-07-08,8,124,17.1064,1,142,127,17.0012,0.435933,18.0645,14.1972,5.55481,11.9355,7.45001,3.12231,5.48387,2.5366,1.74237,6.45161,4.91341,1.92891,0.967742,2.59121,2.03869,0.967742,1.89863,1.07827,2.25806,0.788481,1.13416,4.51613,3.46465,1.79913,20.6452,14.4239,7.24874,20.9419,18.219,4.61878,0.549882,0.473827,0.0968412,0.534884,0.443589,0.101275,0,0.293986,0.229186,0.418605,0.271897,0.197866,0.555556,0.661614,0.195417
Pde25a111c0,173444,263_5831,263,5831,3,18,continental,A,2010,2010-07-22,2010-08-01,9,261,17.0982,14,192,171,17.9212,0.515214,22.069,13.1391,4.8065,15.7854,7.0875,2.90695,6.59004,2.21226,1.52036,9.1954,4.87524,1.91491,1.0728,2.66002,1.92041,2.29885,1.70641,0.879599,5.97701,0.617153,0.878023,2.91188,3.17333,1.3572,31.4176,13.4495,5.87418,24.9011,16.8985,4.25598,0.501812,0.477146,0.110791,0.48,0.443458,0.118272,0.048,0.347536,0.231447,0.336,0.312866,0.195141,0.571429,0.664571,0.176763
Pde7308c87b,226601,249_6362,249,6362,3,17,world,A,2018,2018-06-30,2018-07-08,7,188.833,17.0489,2,192,164,16.8707,0.549015,16.5225,13.6297,6.29877,9.10856,7.82266,3.91205,1.27096,2.57156,1.90715,7.8376,5.2511,2.60945,6.14298,2.92738,1.79192,1.69462,2.03945,1.2786,0.847308,0.8843,1.12185,5.08385,3.58085,1.74045,19.2763,14.2974,8.36935,21.7419,18.3289,5.60027,0.495931,0.451383,0.118515,0.415385,0.422609,0.127554,0.338462,0.299801,0.212952,0.476923,0.310662,0.212748,0.774194,0.624098,0.182167
Pdec9ef7c46,298583,249_208300,249,208300,3,17,world,A,2022,2022-07-02,2022-07-10,6,108.933,17.4815,3,192,168,16.9275,0.502627,16.5239,13.9661,5.91865,9.54712,8.00354,3.81847,3.30477,2.52822,1.91795,6.24235,5.47531,2.5642,4.40636,3.08275,2.02068,5.14076,1.94293,1.17006,0.367197,0.924849,1.14976,3.30477,3.15323,1.4463,23.8678,15.5163,8.33031,18.4186,17.916,5.19339,0.546647,0.466701,0.114119,0.542857,0.443918,0.121251,0.228571,0.333533,0.208066,0.4,0.246808,0.165743,0.5,0.600939,0.210643
Pdec9ef7c46,298583,276_208303,276,208303,4,19,world,A,2023,2023-06-24,2023-07-02,7,170.567,18.459,2,192,171,18.7755,0.613254,11.9601,14.5229,5.57383,8.91147,7.31327,3.5997,3.51769,2.26354,1.97353,5.39379,5.04973,2.36409,4.45574,3.39522,2.10822,1.8761,1.87556,1.05134,0.703537,0.776271,1.07652,3.28317,3.03164,1.41202,16.8849,15.7805,7.34509,15.6654,17.7644,4.99257,0.482955,0.488426,0.11044,0.431818,0.45281,0.117257,0.181818,0.375743,0.229382,0.454545,0.333211,0.259769,0.65,0.671531,0.195633
Pdf653f9244,369233,249_208542,249,208542,3,17,world,A,2024,2024-06-29,2024-07-07,7,79.85,17.4076,1,192,182,17.0058,0.451997,31.0582,15.2014,6.64423,19.0357,7.39047,3.67308,7.01315,2.31837,1.81084,12.0225,5.0721,2.38354,4.00751,3.81367,2.53975,3.50657,2.09421,1.50172,2.00376,0.856957,0.969581,5.51033,3.3858,1.77576,40.0751,16.9346,9.45878,31.2185,18.393,5.40308,0.604053,0.498274,0.10953,0.564103,0.468337,0.116616,0.205128,0.355655,0.217254,0.717949,0.329716,0.281822,0.642857,0.653021,0.210084
Pe083952d4c,303120,249_208300,249,208300,3,17,world,A,2022,2022-07-02,2022-07-10,7,142.05,16.986,1,192,168,16.9275,0.502627,21.9641,13.9661,5.91865,12.9532,8.00354,3.81847,4.22386,2.52822,1.91795,8.72932,5.47531,2.5642,4.78705,3.08275,2.02068,1.40795,1.94293,1.17006,1.12636,0.924849,1.14976,3.0975,3.15323,1.4463,29.8486,15.5163,8.33031,20.9729,17.916,5.19339,0.614367,0.466701,0.114119,0.607143,0.443918,0.121251,0.339286,0.333533,0.208066,0.303571,0.246808,0.165743,0.588235,0.600939,0.210643
Pe0ad9b9ce5,224980,276_10628,276,10628,4,19,world,A,2017,2017-07-01,2017-07-09,7,180.217,18.7766,5,192,173,18.7182,0.66399,15.9808,13.572,5.43385,6.21474,7.69236,3.66261,1.9976,2.52264,1.93466,4.21715,5.16972,2.34584,3.10737,3.5206,2.17842,2.66346,1.62705,0.99426,2.21955,0.496983,0.747174,3.55128,3.19164,1.50518,19.754,14.0574,7.39114,16.8686,17.9216,4.88312,0.6,0.455339,0.108314,0.581633,0.425426,0.112649,0.102041,0.338891,0.227597,0.510204,0.343196,0.196751,0.6,0.596167,0.211854
Pe0b660d280,235751,249_6362,249,6362,3,17,world,A,2018,2018-06-30,2018-07-08,7,126.367,17.1064,1,192,164,16.8707,0.549015,24.6901,13.6297,6.29877,18.6758,7.82266,3.91205,10.4458,2.57156,1.90715,8.23002,5.2511,2.60945,2.53231,2.92738,1.79192,3.48193,2.03945,1.2786,1.26616,0.8843,1.12185,2.84885,3.58085,1.74045,39.8839,14.2974,8.36935,20.9549,18.3289,5.60027,0.681818,0.451383,0.118515,0.659091,0.422609,0.127554,0,0.299801,0.212952,0.681818,0.310662,0.212748,0.666667,0.624098,0.182167
Pe0da967ad1,170007,256_3935,256,3935,3,18,continental,A,2010,2010-06-26,2010-06-30,4,88,17.1092,4,96,77,17.8311,0.642168,10,14.92,6.47935,5,7.40885,3.62563,2.27273,2.61003,2.12449,2.72727,4.79882,2.16489,4.54545,2.58206,2.14585,0.909091,1.62998,1.0838,2.27273,0.884029,1.47478,2.72727,3.20333,1.67174,12.7273,15.0256,9.28155,13.9818,18.3041,5.14914,0.444265,0.490412,0.12998,0.413043,0.454684,0.13257,0.434783,0.275486,0.216548,0.173913,0.35016,0.263199,0.75,0.649623,0.198629
Pe0da967ad1,170007,249_3924,249,3924,3,17,world,A,2010,2010-07-02,2010-07-11,7,205,17.1256,9,144,123,17.0365,0.420802,18.1463,14.634,6.05534,8.78049,7.23158,3.56787,1.56098,2.36571,1.70469,7.21951,4.86587,2.26597,3.90244,2.8592,2.15155,3.70732,1.87293,1.1407,1.7561,0.761711,1.11447,2.92683,3.58026,1.49053,22.2439,14.7809,8.47015,21.2683,18.1558,4.72464,0.494681,0.491637,0.10797,0.463855,0.45895,0.11802,0.277108,0.327866,0.235277,0.301205,0.373086,0.229118,0.64,0.600608,0.200517
Pe0da967ad1,170007,276_4346,276,4346,4,19,world,A,2011,2011-06-30,2011-07-10,9,179,18.1195,4,192,170,18.651,0.680358,18.9944,13.9628,5.5381,8.49162,6.96907,3.32639,0.893855,2.2765,1.60615,7.59777,4.69256,2.26884,1.78771,2.54793,1.8548,2.01117,1.36418,0.869805,1.34078,0.642267,0.93216,4.46927,2.87201,1.41472,18.324,14.0555,7.05949,21.5598,17.0082,4.58642,0.555701,0.486074,0.11285,0.514493,0.453588,0.118095,0.521739,0.291718,0.211296,0.246377,0.314934,0.203526,0.823529,0.647068,0.216658
Pe1411c667e,237086,249_6362,249,6362,3,17,world,A,2018,2018-06-30,2018-07-08,4,72.0667,16.3782,12,192,164,16.8707,0.549015,13.321,13.6297,6.29877,15.5412,7.82266,3.91205,5.55042,2.57156,1.90715,9.99075,5.2511,2.60945,1.66512,2.92738,1.79192,0.555042,2.03945,1.2786,2.22017,0.8843,1.12185,3.88529,3.58085,1.74045,19.9815,14.2974,8.36935,19.6041,18.3289,5.60027,0.423729,0.451383,0.118515,0.388889,0.422609,0.127554,0.111111,0.299801,0.212952,0.111111,0.310662,0.212748,1,0.624098,0.182167
Pe2eac4ddf4,216835,276_6290,276,6290,4,19,world,A,2015,2015-06-27,2015-07-05,7,111.183,18.6506,1,191,180,18.5789,0.756787,11.5125,13.755,5.55959,12.5918,7.3828,3.65745,6.47579,2.49694,1.90522,6.11602,4.88586,2.44791,1.43906,3.28532,2.18966,3.59766,1.90259,1.12162,4.31719,0.672111,0.938022,2.51836,3.43624,1.60082,26.9825,14.5182,7.46481,11.2967,17.8545,4.65107,0.655738,0.470651,0.115139,0.65,0.436661,0.120193,0.05,0.306253,0.220425,0.5,0.333827,0.227034,0.6,0.639017,0.184202
Pe364fefd34,132242,263_272,263,272,3,18,continental,A,2002,2001-08-01,2001-08-12,3,110,19.0093,0,258,182,17.057,0.567186,22.1818,15.0953,7.01015,10.9091,6.83681,3.52702,1.45455,2.33842,1.90302,9.45455,4.49839,2.26125,1.45455,2.28334,2.00222,4.72727,2.72253,1.79579,2.54545,0.389268,0.842229,4.72727,3.63476,1.71898,21.8182,14.683,8.48801,25.9055,18.6087,5.14966,0.523695,0.492944,0.13254,0.540816,0.45252,0.141754,0.693878,0.259706,0.20494,0.428571,0.378731,0.258364,0.380952,0.647729,0.234232
Pe56ae9c7aa,203174,249_5075,249,5075,3,17,world,A,2014,2014-08-08,2014-08-16,7,136.717,17.4897,1,192,173,17.0364,0.489002,21.6506,13.6034,6.14842,16.0917,7.6474,3.67246,6.72925,2.55281,1.94621,9.36243,5.0946,2.20776,5.85152,2.14955,1.47007,2.63318,1.80889,1.11705,1.75546,0.718134,1.07747,4.68121,3.23583,1.51772,32.1833,13.5763,8.92179,25.302,17.7478,5.19007,0.524972,0.460191,0.126088,0.507937,0.428331,0.130989,0.111111,0.299498,0.224593,0.269841,0.302479,0.220999,0.588235,0.637699,0.213798
Pe56ae9c7aa,203174,276_6290,276,6290,4,19,world,A,2015,2015-06-27,2015-07-05,7,166.083,18.3741,1,191,180,18.5789,0.756787,20.4717,13.755,5.55959,11.8013,7.3828,3.65745,4.57602,2.49694,1.90522,7.22529,4.88586,2.44791,3.3718,3.28532,2.18966,3.3718,1.90259,1.12162,1.44506,0.672111,0.938022,4.33517,3.43624,1.60082,26.011,14.5182,7.46481,22.8608,17.8545,4.65107,0.552522,0.470651,0.115139,0.536232,0.436661,0.120193,0.173913,0.306253,0.220425,0.26087,0.333827,0.227034,0.611111,0.639017,0.184202
Pe661d7acde,211703,256_6329,256,6329,3,18,continental,A,2016,2016-07-19,2016-07-23,5,140.533,17.257,7,94,77,17.8617,0.574362,17.0778,14.0057,5.76617,10.2467,8.21707,3.78513,4.26945,2.56444,1.7462,5.97723,5.65263,2.61089,1.42315,3.11392,2.20868,1.42315,1.77441,1.19438,5.12334,0.793203,0.99331,1.99241,3.21626,1.61855,17.6471,14.6071,8.18991,24.2163,18.7001,5.4949,0.384221,0.446887,0.113778,0.273438,0.406604,0.127223,0.140625,0.324753,0.239791,0.5,0.326277,0.210162,0.78125,0.668448,0.188214
Pe79de9d05b,298550,249_208300,249,208300,3,17,world,A,2022,2022-07-02,2022-07-10,5,71.5167,16.9312,3,192,168,16.9275,0.502627,13.4234,13.9661,5.91865,3.91517,8.00354,3.81847,1.67793,2.52822,1.91795,2.23724,5.47531,2.5642,6.15241,3.08275,2.02068,1.67793,1.94293,1.17006,0,0.924849,1.14976,4.47448,3.15323,1.4463,12.3048,15.5163,8.33031,17.5623,17.916,5.19339,0.512821,0.466701,0.114119,0.447368,0.443918,0.121251,0.315789,0.333533,0.208066,0.526316,0.246808,0.165743,0.7,0.600939,0.210643
Pea7725adea,188739,256_5945,256,5945,3,18,continental,A,2012,2012-06-16,2012-06-20,5,130,17.8128,3,96,80,17.8897,0.472012,14.1538,14.2097,6.14818,5.53846,7.7057,3.36499,1.84615,2.6725,1.7711,3.69231,5.0332,2.3477,5.53846,2.47597,2.11325,1.53846,1.65812,1.22673,0.307692,0.702188,0.969721,4.30769,3.18262,1.66406,12.9231,13.6619,8.50932,20.32,18.4581,5.47669,0.441968,0.462358,0.129545,0.366667,0.429614,0.138616,0.266667,0.263251,0.200682,0.355556,0.403774,0.24661,0.8125,0.570351,0.204803
Pea7725adea,188739,276_7488,276,7488,4,19,world,A,2013,2013-06-27,2013-07-07,9,278.867,18.8423,6,190,163,18.6149,0.696247,26.9663,13.7502,5.42509,5.16376,7.333,3.37317,1.1475,2.38567,1.71678,4.01626,4.94733,2.1867,3.58594,2.21367,1.7035,1.43438,1.54796,0.991925,0.143438,0.727447,1.05025,3.44251,3.00673,1.31394,19.5075,13.6671,7.8175,29.4678,17.2721,4.36533,0.518078,0.477564,0.117473,0.477987,0.446105,0.124661,0.113208,0.299706,0.235645,0.320755,0.319875,0.182303,0.705882,0.62505,0.182817
Peaf1686cc0,210274,256_5956,256,5956,3,18,continental,A,2014,2014-06-20,2014-06-24,5,77,18.2399,1,96,81,17.6658,0.737825,18.7013,14.8401,7.17248,12.4675,7.60001,3.65566,4.67532,2.58774,1.97745,7.79221,5.01227,2.34035,0.519481,2.48714,2.15138,0,1.62935,1.06747,9.35065,0.800831,1.28071,2.07792,3.36171,1.54118,34.2857,14.54,9.22335,14.6909,18.4608,5.62483,0.741351,0.48297,0.128417,0.710526,0.447499,0.128871,0.0526316,0.302194,0.236163,0.631579,0.3827,0.227143,0.75,0.61851,0.207815
Pebbd613418,173478,276_3348,276,3348,4,19,world,A,2009,2009-07-02,2009-07-12,9,205,18.8149,4,191,165,18.7609,0.690657,17.7561,14.3984,5.52288,5.26829,7.57587,3.44111,1.17073,2.66725,1.77968,4.09756,4.90862,2.14002,3.70732,2.40801,1.76626,1.95122,1.70492,0.965813,0.195122,0.872247,1.01133,4.29268,3.13329,1.42996,16.9756,15.1012,7.07592,18.6771,17.5241,4.72826,0.6172,0.495334,0.114029,0.602941,0.463656,0.116858,0.558824,0.308724,0.227753,0.191176,0.312474,0.190442,0.692308,0.642985,0.213702
Peda84f3898,146646,263_3163,263,3163,3,18,continental,A,2005,2005-07-13,2005-07-24,8,193,16.9285,3,191,165,17.9,0.519728,17.6166,14.0589,5.34016,8.0829,7.16592,3.44355,3.52332,2.37732,1.73515,4.55959,4.78859,2.17947,1.86528,2.29674,1.53676,2.6943,1.77088,0.975643,1.24352,0.485301,0.754804,2.6943,3.24538,1.49478,17.8238,14.194,6.5678,20.8083,17.0641,4.769,0.48627,0.503583,0.109458,0.388889,0.469928,0.1244,0.430556,0.301113,0.218055,0.486111,0.391309,0.268723,0.828571,0.6348,0.196629
Pedbe6303e0,251990,249_6362,249,6362,3,17,world,A,2018,2018-06-30,2018-07-08,5,66.4,16.1865,3,192,164,16.8707,0.549015,12.0482,13.6297,6.29877,9.03614,7.82266,3.91205,3.61446,2.57156,1.90715,5.42169,5.2511,2.60945,1.20482,2.92738,1.79192,1.80723,2.03945,1.2786,4.21687,0.8843,1.12185,2.40964,3.58085,1.74045,12.6506,14.2974,8.36935,17.9518,18.3289,5.60027,0.387597,0.451383,0.118515,0.294118,0.422609,0.127554,0.0588235,0.299801,0.212952,1.17647,0.310662,0.212748,0.5,0.624098,0.182167
Pedbe6303e0,251990,276_208299,276,208299,4,19,world,A,2021,2021-07-03,2021-07-11,6,142.467,19.1955,14,192,174,18.7341,0.680857,26.1114,14.2694,5.44901,12.073,7.50804,3.46178,4.21151,2.4377,1.71746,7.86149,5.07034,2.26855,1.6846,3.52297,2.42781,2.80767,1.75459,1.14154,1.6846,0.807696,1.25902,3.64998,3.09985,1.702,26.6729,15.501,7.77007,27.5152,17.9679,4.68488,0.547059,0.474649,0.110084,0.540541,0.443733,0.117723,0.310811,0.362644,0.218583,0.337838,0.286997,0.170106,0.52,0.673577,0.213074
Pefaae49c8b,160364,263_5369,263,5369,3,18,continental,A,2009,2009-07-23,2009-08-02,9,198,16.7313,2,192,172,17.929,0.515203,22.6263,13.4523,4.84686,4.0404,7.0493,3.39971,1.0101,2.30482,1.73801,3.0303,4.74449,2.1617,2.82828,2.29862,1.67821,2.82828,1.76376,0.881262,0.20202,0.630648,0.946697,3.23232,3.12517,1.39684,19.596,13.2734,6.32229,21.5354,17.0452,4.02754,0.618102,0.479516,0.106437,0.582192,0.449276,0.117717,0.369863,0.347624,0.215776,0.547945,0.333155,0.243838,0.675,0.618493,0.19843
Pefc5241948,211501,276_10628,276,10628,4,19,world,A,2017,2017-07-01,2017-07-09,7,140.883,17.6458,5,192,173,18.7182,0.66399,13.0605,13.572,5.43385,6.81415,7.69236,3.66261,0.851769,2.52264,1.93466,5.96238,5.16972,2.34584,6.53023,3.5206,2.17842,3.12315,1.62705,0.99426,0.283923,0.496983,0.747174,5.96238,3.19164,1.50518,12.7765,14.0574,7.39114,22.6343,17.9216,4.88312,0.391689,0.455339,0.108314,0.349057,0.425426,0.112649,0.226415,0.338891,0.227597,0.245283,0.343196,0.196751,0.692308,0.596167,0.211854
Pefe5f00afd,173475,276_3348,276,3348,4,19,world,A,2009,2009-07-02,2009-07-12,9,202,18.8587,4,191,165,18.7609,0.690657,12.4752,14.3984,5.52288,12.6733,7.57587,3.44111,4.9505,2.66725,1.77968,7.72277,4.90862,2.14002,2.17822,2.40801,1.76626,1.58416,1.70492,0.965813,1.58416,0.872247,1.01133,2.37624,3.13329,1.42996,19.604,15.1012,7.07592,15.9525,17.5241,4.72826,0.459452,0.495334,0.114029,0.37069,0.463656,0.116858,0.37931,0.308724,0.227753,0.413793,0.312474,0.190442,0.833333,0.642985,0.213702
Pf02a0c42ed,320630,249_208300,249,208300,3,17,world,A,2022,2022-07-02,2022-07-10,7,140.617,15.4473,1,192,168,16.9275,0.502627,19.0589,13.9661,5.91865,8.53384,8.00354,3.81847,3.698,2.52822,1.91795,4.83584,5.47531,2.5642,2.84461,3.08275,2.02068,1.70677,1.94293,1.17006,1.99123,0.924849,1.14976,3.698,3.15323,1.4463,19.3434,15.5163,8.33031,22.097,17.916,5.19339,0.517934,0.466701,0.114119,0.518182,0.443918,0.121251,0.0909091,0.333533,0.208066,0.4,0.246808,0.165743,0.454545,0.600939,0.210643
Pf02a0c42ed,320630,249_208542,249,208542,3,17,world,A,2024,2024-06-29,2024-07-07,7,145.65,17.4405,1,192,182,17.0058,0.451997,34.3289,15.2014,6.64423,10.7106,7.39047,3.67308,5.21799,2.31837,1.81084,5.49262,5.0721,2.38354,4.11946,3.81367,2.53975,3.5702,2.09421,1.50172,1.37315,0.856957,0.969581,2.47168,3.3858,1.77576,40.3708,16.9346,9.45878,29.2976,18.393,5.40308,0.639844,0.498274,0.10953,0.630682,0.468337,0.116616,0.0568182,0.355655,0.217254,0.25,0.329716,0.281822,0.636364,0.653021,0.210084
Pf0384da7bc,142717,263_3163,263,3163,3,18,continental,A,2005,2005-07-13,2005-07-24,8,238,16.8682,14,191,165,17.9,0.519728,21.1765,14.0589,5.34016,10.2521,7.16592,3.44355,3.19328,2.37732,1.73515,7.05882,4.78859,2.17947,1.17647,2.29674,1.53676,0.672269,1.77088,0.975643,1.17647,0.485301,0.754804,3.86555,3.24538,1.49478,22.521,14.194,6.5678,20.921,17.0641,4.769,0.620812,0.503583,0.109458,0.578313,0.469928,0.1244,0.156627,0.301113,0.218055,0.506024,0.391309,0.268723,0.714286,0.6348,0.196629
Pf0384da7bc,142717,263_4068,263,4068,3,18,continental,A,2006,2006-07-18,2006-07-27,8,265,17.8813,13,192,161,17.9132,0.463248,18.2642,14.1964,5.48784,16.7547,7.01645,3.36385,4.67925,2.36669,1.82035,12.0755,4.64975,2.02662,1.35849,2.29341,1.38476,1.35849,1.73085,0.927802,2.26415,0.611494,0.863663,3.92453,3.22115,1.34554,27.3208,14.0597,6.31908,20.5404,17.3038,5.04807,0.5496,0.497884,0.0869021,0.505208,0.46465,0.104206,0.229167,0.303888,0.207608,0.333333,0.383594,0.304429,0.75,0.629446,0.183775
Pf0bc046ece,196177,256_5945,256,5945,3,18,continental,A,2012,2012-06-16,2012-06-20,5,133,18.1332,3,96,80,17.8897,0.472012,22.2556,14.2097,6.14818,6.31579,7.7057,3.36499,2.10526,2.6725,1.7711,4.21053,5.0332,2.3477,1.80451,2.47597,2.11325,2.10526,1.65812,1.22673,0,0.702188,0.969721,1.20301,3.18262,1.66406,15.6391,13.6619,8.50932,25.0105,18.4581,5.47669,0.467408,0.462358,0.129545,0.458904,0.429614,0.138616,0.452055,0.263251,0.200682,0.191781,0.403774,0.24661,0.5,0.570351,0.204803
Pf0bc046ece,196177,276_7488,276,7488,4,19,world,A,2013,2013-06-27,2013-07-07,9,256.167,19.1626,6,190,163,18.6149,0.696247,17.1763,13.7502,5.42509,4.8406,7.333,3.37317,1.24919,2.38567,1.71678,3.59141,4.94733,2.1867,2.81067,2.21367,1.7035,1.40534,1.54796,0.991925,0.156148,0.727447,1.05025,3.27912,3.00673,1.31394,7.65127,13.6671,7.8175,23.8657,17.2721,4.36533,0.417172,0.477564,0.117473,0.413793,0.446105,0.124661,0.534483,0.299706,0.235645,0.310345,0.319875,0.182303,0.388889,0.62505,0.182817
Pf10c6bc653,218705,249_9678,249,9678,3,17,world,A,2016,2016-06-23,2016-07-03,7,95.95,17.3392,6,191,171,16.8941,0.517517,12.9234,13.9298,6.67868,11.6727,8.20946,4.09228,3.75195,2.77559,2.1245,7.92079,5.43387,2.64062,0,2.6531,1.83642,0.833768,1.85697,1.24533,4.16884,0.669885,0.963228,2.91819,3.64504,1.46955,17.926,13.7052,8.47552,16.8921,18.8523,5.48244,0.462411,0.446186,0.125912,0.466667,0.416886,0.129648,0,0.303263,0.224477,0.266667,0.349537,0.221993,0.375,0.59047,0.214261
Pf1dc83702a,213917,276_6290,276,6290,4,19,world,A,2015,2015-06-27,2015-07-05,7,142.45,18.9983,7,191,180,18.5789,0.756787,21.9024,13.755,5.55959,11.232,7.3828,3.65745,4.212,2.49694,1.90522,7.02001,4.88586,2.44791,3.3696,3.28532,2.18966,1.9656,1.90259,1.12162,1.1232,0.672111,0.938022,5.05441,3.43624,1.60082,23.5872,14.5182,7.46481,26.2492,17.8545,4.65107,0.516693,0.470651,0.115139,0.470588,0.436661,0.120193,0.132353,0.306253,0.220425,0.25,0.333827,0.227034,0.823529,0.639017,0.184202
Pf21d262b1c,189329,249_5078,249,5078,3,17,world,A,2012,2012-06-29,2012-07-08,4,37,16.7697,1,142,127,17.0012,0.435933,21.6216,14.1972,5.55481,18.3784,7.45001,3.12231,8.64865,2.5366,1.74237,9.72973,4.91341,1.92891,0,2.59121,2.03869,1.08108,1.89863,1.07827,2.16216,0.788481,1.13416,1.08108,3.46465,1.79913,37.8378,14.4239,7.24874,15.9568,18.219,4.61878,0.726744,0.473827,0.0968412,0.666667,0.443589,0.101275,0.0833333,0.293986,0.229186,0.333333,0.271897,0.197866,1,0.661614,0.195417
Pf2b31fcc76,211765,249_9678,249,9678,3,17,world,A,2016,2016-06-23,2016-07-03,7,116.85,17.1311,6,191,171,16.8941,0.517517,24.3047,13.9298,6.67868,9.92726,8.20946,4.09228,3.76551,2.77559,2.1245,6.16175,5.43387,2.64062,2.39623,2.6531,1.83642,1.7116,1.85697,1.24533,3.08087,0.669885,0.963228,3.76551,3.64504,1.46955,28.4125,13.7052,8.47552,22.9902,18.8523,5.48244,0.632123,0.446186,0.125912,0.61,0.416886,0.129648,0.48,0.303263,0.224477,0.28,0.349537,0.221993,0.714286,0.59047,0.214261
Pf372901c0b,299418,276_208303,276,208303,4,19,world,A,2023,2023-06-24,2023-07-02,7,193.567,18.8149,2,192,171,18.7755,0.613254,22.3179,14.5229,5.57383,15.7052,7.31327,3.5997,3.513,2.26354,1.97353,12.1922,5.04973,2.36409,3.9263,3.39522,2.10822,2.47977,1.87556,1.05134,1.44653,0.776271,1.07652,2.47977,3.03164,1.41202,36.3699,15.7805,7.34509,19.2843,17.7644,4.99257,0.664043,0.488426,0.11044,0.652174,0.45281,0.117257,0.0144928,0.375743,0.229382,0.405797,0.333211,0.259769,0.642857,0.671531,0.195633
Pf3b62cae3c,344867,276_208303,276,208303,4,19,world,A,2023,2023-06-24,2023-07-02,7,131.917,17.3118,4,192,171,18.7755,0.613254,19.7094,14.5229,5.57383,9.7031,7.31327,3.5997,2.12255,2.26354,1.97353,7.58054,5.04973,2.36409,6.36766,3.39522,2.10822,2.729,1.87556,1.05134,0.909665,0.776271,1.07652,0.909665,3.03164,1.41202,27.29,15.7805,7.34509,19.673,17.7644,4.99257,0.52521,0.488426,0.11044,0.45,0.45281,0.117257,0.4,0.375743,0.229382,0.54,0.333211,0.259769,0.740741,0.671531,0.195633
