pid,tc_season_final,tc_match_rule,tc_match_tv_agrees,tc_age_bucket,tc_age_at_season,tc_age_imputed,tc_age_cohort_n,tc_pct_age_bpm,tc_pct_age_obpm,tc_pct_age_dbpm,tc_pct_age_usg,tc_pct_age_ts,tc_pct_age_ast,tc_pct_age_stl,tc_pct_age_blk,tc_pct_age_orb,tc_pct_age_drb,tc_pct_age_porpag,tc_resid_age_bpm,tc_z_age_bpm,tc_resid_age_obpm,tc_z_age_obpm,tc_resid_age_dbpm,tc_z_age_dbpm,tc_resid_age_usg,tc_z_age_usg,tc_resid_age_ts,tc_z_age_ts,tc_resid_age_ast,tc_z_age_ast,tc_resid_age_stl,tc_z_age_stl,tc_resid_age_blk,tc_z_age_blk,tc_resid_age_orb,tc_z_age_orb,tc_resid_age_drb,tc_z_age_drb,tc_resid_age_porpag,tc_z_age_porpag,tc_tm_bpm_mw,tc_tm_usg_mw,tc_tm_bpm_max,tc_tm_top2_bpm_mean,tc_tm_recrank_best,tc_tm_n_top100_recruits,tc_bpm_share,tc_usg_share,tc_pts_share,tc_ast_share,tc_porpag_share,tc_team_talent_hhi,tc_team_bpm_sum,tc_team_adjoe_mean,tc_team_adrtg_mean,tc_team_n_players,tc_conf_strength_prior,tc_conf_strength_same,tc_team_games,tc_team_wins,tc_team_losses,tc_team_win_pct,tc_team_barthag,tc_team_barthag_rank,tc_team_opp_barthag_mean,tc_team_neutral_share,tc_ncaa_games,tc_ncaa_wins,tc_final_four,tc_champion,tc_conf_tourn_games,tc_conf_tourn_wins,tc_ncaa_made,tc_ncaa_wins_expected,tc_ncaa_wins_resid,tc_gp_share_final,tc_gp_share_career,tc_gp_share_min,tc_n_seasons,tc_seasons_span,tc_missing_season,tc_missing_season_same_school,tc_team_games_final,tc_slope_bpm,tc_slope_usg,tc_slope_ts,tc_slope_ast,tc_slope_stl,tc_slope_blk,tc_slope_minper,tc_bpm_accel,tc_first_bpm,tc_first_age,tc_first_min_per,tc_first_usg,tc_bpm_first_to_last,tc_freshman_bpm_age_z,tc_ft_shrunk,tc_ft_shrunk_n,tc_3p_shrunk,tc_3p_shrunk_n,tc_ft_minus_3p,tc_dunks_per40,tc_dunk_att_per40,tc_dunk_pct,tc_tpa_per100,tc_rim_att_per40,tc_pts_per40,tc_pts40_resid_usg_ts,tc_ts_resid_usg
P011de6a94b,2026,3,1,19,19.4689,0,236,0.997881,0.997881,0.976695,0.722458,0.879237,0.548729,0.997881,0.925847,0.980932,0.944915,0.963983,14.3254,3.91434,8.88756,3.52449,5.43792,2.43132,2.70627,0.587776,8.95187,1.59416,0.170366,0.0224198,2.99514,3.73739,3.2475,1.51715,9.00137,2.51065,7.48508,1.55112,2.86769,2.1642,3.64867,19.2312,8.15303,7.80979,127,0,0.330094,0.128661,0.141873,0.107352,0.18625,0.19717,24.2372,122.947,103.85,11,11.6968,10.8451,34,25,9,0.735294,0.884568,36,0.6283,0.264706,1,0,0,0,3,2,1,0.778465,-0.778465,1,1,1,1,1,0,0,34,,,,,,,,,14.2222,19.4689,57,22.4,0,3.91434,0.739444,112,0.346115,91,0.393329,1.0936,1.19775,0.913,6.71212,6.24912,20.8423,1.77354,6.08101
P01a00a5983,2012,2,1,23,23.05,0,158,0.914557,0.857595,0.825949,0.832278,0.471519,0.876582,0.683544,0.240506,0.427215,0.693038,0.927215,4.54523,1.21448,1.97625,0.743959,2.56899,1.14893,3.80855,0.849915,-1.5503,-0.276692,11.6466,1.49494,0.257786,0.311109,-1.49087,-0.679233,-1.82685,-0.498669,2.34028,0.492512,1.24118,0.905595,3.38822,19.0505,5.94037,5.7967,66,2,0.210428,0.190993,0.177346,0.251852,0.165681,0.194776,20.3552,109.572,92.2786,15,15.6032,12.5768,34,24,10,0.705882,0.887172,25,0.603514,0.147059,1,0,0,0,2,1,1,1.03728,-1.03728,0.970588,0.955556,0.857143,4,4,0,0,34,0.955746,2.32573,0.673764,2.6362,-0.080792,0.0462451,11.7189,0.54141,2.87733,20.052,46.1,18.3,2.6079,0.704328,0.737346,438,0.340474,250,0.396872,0.0753296,0.0753296,1,4.31402,3.72882,16.1582,-0.551696,-1.03205
P01dc454b71,2026,3,1,23,23.4086,0,280,0.969643,0.9875,0.819643,0.835714,0.733929,0.7875,0.0339286,0.4375,0.966071,0.982143,0.983929,7.06106,1.92939,5.05588,2.00498,2.00518,0.896526,4.43442,0.963112,4.66433,0.830629,3.84421,0.505888,-1.0636,-1.32718,-0.881837,-0.411973,7.96467,2.2215,9.92029,2.05576,2.80813,2.11925,7.74607,18.9672,13.4092,11.0103,75,2,0.136458,0.167735,0.164573,0.123035,0.159096,0.143351,39.206,132.856,99.6068,13,22.7693,24.4811,39,30,9,0.769231,0.961029,8,0.779336,0.282051,4,3,0,0,4,4,1,2.0347,0.965305,0.948718,0.986577,0.948718,4,4,0,0,39,1.419,1.74459,1.73873,2.03966,-0.162649,-0.241866,12.1546,-1.41136,3.79154,20.4079,28.3,22.7,4.2482,0.955059,0.624783,464,0.258601,64,0.366182,0.614499,0.614499,1,0.769178,6.10659,20.1249,-0.220453,3.57861
P023bbe5ec1,2019,3,1,20,20.1259,0,470,0.994681,0.996809,0.947872,0.930851,0.962766,0.782979,0.652128,0.910638,0.860638,0.811702,0.996809,11.4964,3.11477,7.16474,2.75469,4.33166,1.92431,7.05629,1.55096,11.8465,2.11623,4.33158,0.558848,0.0783387,0.0963737,3.53249,1.60353,3.66734,1.00937,4.82906,1.00626,4.72482,3.51194,5.49873,18.5223,8.33067,8.09691,127,0,0.282347,0.212792,0.228846,0.176382,0.239441,0.157611,32.5906,121.645,95.0858,14,18.8893,19.9926,36,30,6,0.833333,0.944741,11,0.720697,0.25,3,2,0,0,3,2,1,1.72861,0.271395,1,1,1,3,3,0,0,36,1.85206,1.23677,3.12055,3.35056,0.121174,-0.675291,7.84347,7.4112,7.83786,18.1273,63.9,25,3.92704,2.32949,0.753157,657,0.312398,100,0.440759,0.801318,0.801318,1,2.20111,5.26083,23.5932,0.620495,10.3948
P0252f7ff7f,2023,2,1,23,23.9316,0,401,0.928928,0.786783,0.901496,0.253117,0.32793,0.335411,0.416459,0.825436,0.654613,0.798005,0.682045,5.05319,1.38073,2.07173,0.813109,2.98146,1.33116,-3.68022,-0.802162,-2.63818,-0.469736,-4.14565,-0.541501,-0.222381,-0.277302,0.918532,0.422351,0.14184,0.0393832,3.54054,0.731344,0.600897,0.449863,4.11282,20.2209,8.08869,7.63094,32,3,0.183582,0.118746,0.126324,0.0956715,0.126253,0.174333,22.4249,112.094,95.7205,14,18.0229,17.217,35,25,10,0.714286,0.880802,26,0.663994,0.228571,1,0,0,0,3,2,1,1.01519,-1.01519,0.971429,0.953642,0.903226,5,5,0,0,35,0.663982,0.380409,0.273153,0.990407,0.162047,0.161542,4.88904,2.18578,3.82109,19.9316,61.1,16.7,2.07897,1.00205,0.758286,295,0.33332,643,0.424966,0.327533,0.409416,0.8,8.67559,2.74309,13.1832,1.59644,-2.4261
P0267b55e6b,2012,2,1,21,21.5277,0,565,0.999115,0.995575,0.983186,0.656637,0.866372,0.581416,0.993805,0.797345,0.648673,0.925664,0.992035,12.3543,3.29249,6.64215,2.48939,5.71214,2.55518,1.64655,0.365444,6.44162,1.15424,-0.69789,-0.0899719,2.32461,2.79182,1.33621,0.607606,1.43756,0.393999,7.63706,1.60902,3.59969,2.60732,2.9005,19.4148,5.67183,5.67007,28,5,0.458559,0.182641,0.232753,0.12586,0.298923,0.268507,23.7027,109.301,90.0382,11,20.4923,17.0823,35,27,8,0.771429,0.897858,22,0.696018,0.228571,3,2,0,0,1,0,1,1.17969,0.820306,1,1,1,2,2,0,0,35,2.34406,2.21562,2.28169,2.0125,0.757449,-0.127507,10.9034,,9.92199,20.5284,68.8,19.5,3.27551,2.52338,0.684177,287,0.34263,294,0.341547,0.277536,0.277536,1,8.64561,5.93234,21.301,4.106,6.88459
P026aafcf31,2019,2,1,22,22.2697,0,488,0.294057,0.384221,0.367828,0.853484,0.724385,0.0819672,0.635246,0.78791,0.994877,0.998975,0.740779,-1.96529,-0.532466,-0.942487,-0.362366,-1.02281,-0.454375,4.81692,1.05875,4.84986,0.866366,-9.08963,-1.17272,0.0102474,0.0126065,0.755334,0.342874,9.28825,2.55641,20.0622,4.1805,0.760929,0.565596,-2.36812,18.8552,2.21654,1.15722,322,0,0,0.182666,0.19841,0.04246,0.230176,0.931499,1.24879,101.804,114.411,14,3.89189,4.44172,32,9,23,0.28125,0.278126,247,0.461125,0.15625,0,0,0,0,2,1,0,,,1,0.968254,0.870968,4,4,0,0,32,-1.04168,3.11139,-3.16457,1.47539,-0.134439,-0.515091,9.78132,4.35393,-0.921275,19.269,17.9,17.3,-0.118715,-0.199179,0.594369,449,0.314495,2,0.279875,1.21451,1.30126,0.9333,0.12393,7.89432,20.9463,0.87529,4.46563
P02b23e4abb,2021,2,1,24,24.0849,0,39,0.833333,0.987179,0.0641026,0.987179,0.371795,0.987179,0.576923,0.0769231,0.192308,0.0384615,0.987179,2.13715,0.581592,4.61764,1.79359,-2.48049,-1.10416,12.8043,2.79866,-1.28885,-0.23006,22.8037,2.9601,-0.20019,-0.248675,-1.9511,-0.89138,-3.4683,-0.957517,-6.80422,-1.41003,3.33535,2.48813,0.546418,16.8518,4.08403,3.84367,205,0,0.316245,0.294176,0.28428,0.460948,0.323962,0.219942,8.03047,105.944,101.368,15,6.0522,7.66622,21,13,8,0.619048,0.609663,122,0.531356,0.142857,0,0,0,0,2,1,0,,,1,1,1,4,5,1,0,21,1.65786,3.15726,1.16462,4.05467,-0.00583694,0.00312641,10.0148,-8.40747,-2.6669,20.0849,46.5,16.8,5.58295,-0.789013,0.823014,478,0.351136,635,0.471878,0,0,,12.3189,7.01385,25.2217,0.84991,-0.796581
P02bad696ed,2021,2,1,23,23.1841,0,207,0.925121,0.770531,0.958937,0.997585,0.166667,0.968599,0.997585,0.570048,0.567633,0.857488,0.886473,5.75227,1.56539,1.67303,0.649839,4.07925,1.81583,14.6278,3.19723,-5.07345,-0.905611,17.5333,2.27596,2.85363,3.54476,-0.514513,-0.235061,-0.5663,-0.156342,5.78683,1.1992,1.596,1.19059,0.0690734,17.083,6.81656,3.81791,113,0,0.550439,0.263994,0.254454,0.312499,0.26435,0.444124,8.99654,102.67,95.9762,15,6.38134,6.16501,30,21,9,0.7,0.623365,119,0.475213,0.233333,1,0,0,0,3,3,1,0.238702,-0.238702,0.966667,0.992063,0.966667,4,4,0,0,30,0.500938,3.09244,-1.21813,3.65743,-0.0602816,0.138217,8.95194,3.61912,5.76057,20.1834,39.4,26.4,0.91942,1.49185,0.588439,406,0.288667,241,0.299772,1.43337,1.61254,0.8889,3.06415,9.22732,24.9496,0.154429,-4.6284
P030ee18cdd,2021,2,1,22,22.1164,0,509,0.873281,0.922397,0.700393,0.229862,0.887033,0.089391,0.00687623,0.555992,0.618861,0.431238,0.674853,4.36915,1.18899,3.40825,1.32383,0.960901,0.427734,-3.35289,-0.73285,7.29355,1.3019,-8.1033,-1.05187,-1.48277,-1.84189,-0.625616,-0.28582,-0.392713,-0.108419,-1.40538,-0.291236,0.659876,0.492258,6.34408,19.9723,11.3184,10.3228,41,5,0.0832045,0.089422,0.106082,0.0406345,0.0938792,0.170589,32.4665,118.732,89.456,17,20.5356,22.105,28,23,5,0.821429,0.952384,4,0.780187,0.214286,4,3,0,0,2,1,1,2.72058,0.279421,1,0.92562,0.741935,4,4,0,0,28,1.67191,0.0618415,2.96042,-0.262695,-0.0607894,0.0306232,1.42641,0.52016,-0.437104,19.1157,50.6,20,5.68771,-0.0409856,0.79569,218,0.343717,363,0.451973,0.414507,0.483592,0.8571,9.5994,2.48704,15.544,1.16522,7.53889
P0326e23b0d,2021,3,1,20,20.2163,0,454,0.954846,0.8337,0.968062,0.875551,0.944934,0.0991189,0.0407489,0.992291,0.975771,0.998899,0.970264,6.97258,1.89748,2.34302,0.910074,4.62957,2.0608,5.45199,1.19165,11.3002,2.01708,-8.29233,-1.07641,-1.20556,-1.49753,9.73117,4.4458,8.131,2.24478,18.0963,3.75009,3.12869,2.33395,1.02294,18.571,3.94716,3.17906,61,1,0.443243,0.189102,0.234346,0.0481033,0.30143,0.273252,11.9396,104.986,98.0776,14,6.57698,6.74777,29,21,8,0.724138,0.712712,95,0.53972,0.275862,0,0,0,0,3,2,0,,,0.965517,0.771739,0.310345,3,3,0,0,29,1.28758,1.69917,-0.427065,0.951114,-0.218656,0.802638,1.80937,6.67716,4.66251,18.2149,77.3,22.3,2.60364,1.47433,0.751647,302,0.270076,91,0.481572,3.28638,3.52112,0.9333,4.01962,8.3568,23.1925,1.76519,10.621
P032d23c9d9,2017,3,1,21,21.4812,0,554,0.881769,0.901625,0.737365,0.882671,0.647112,0.627256,0.203069,0.636282,0.937726,0.948556,0.944946,4.50999,1.21851,3.36908,1.28703,1.14091,0.505749,6.37958,1.41427,2.9087,0.52101,0.98503,0.126138,-0.837544,-1.01868,-0.20874,-0.0939458,5.8034,1.5893,9.73152,2.04528,2.33362,1.72984,2.82168,18.5223,6.713,5.56404,87,1,0.2111,0.185935,0.18651,0.147275,0.20904,0.179225,17.1853,111.706,98.2454,14,17.6193,15.3991,30,18,12,0.6,0.85587,48,0.584657,0.1,0,0,0,0,1,0,0,,,0.9,0.929293,0.882353,3,3,0,0,30,1.65224,1.7371,1.23186,0.855432,0.23039,-0.168018,16.264,3.42194,2.64162,19.4798,18,23.9,2.66312,0.737189,0.629441,254,0.308848,161,0.320592,0.624741,0.624741,1,5.28202,7.35272,21.2975,0.49531,1.78073
