pid,dvs_impact_resid_cons,dvs_length_pc1,dvs_impact_pct,dvs_cohort_offset_d,dvs_tall,dvs_athl_pc1,dvs_cons_hype_resid,gls_stl40,gls_t100_spg,gls_ast40,gls_close_d_gmsc40,gls_close_d_ts,gls_late_d_ast40,gls_ncaa_d_stl40,gls_d100_efg,gls_pase_neg,gls_ncaa_d_tov40,scs_intangibles,scs_athleticism,scs_leadership,scs_defense,scs_nbaready,tcs_first_bpm,tcs_seasons_span,tcs_age_at_season,tcs_pct_age_bpm,tcs_pct_age_stl,tcs_conf_tourn_wins,tcs_bpm_first_to_last,tcs_pct_age_obpm,tcs_bpm_share,tcs_champion,wts_years_hs_to_draft,wts_hs_track,wts_hs_football,wts_transferred,wts_hs_multisport,nb_tc_first_bpm,nb_gl2_stl40,nb_gl2_t100_spg,nb_tc_seasons_span,nb_gl2_ast40,nb_sc_intangibles,nb_tc_age_at_season,nb_dv_impact_resid_cons,nb_gl2_close_d_gmsc40,nb_gl2_close_d_ts,nb_dv_length_pc1,nb_gl2_late_d_ast40,nb_gl2_ncaa_d_stl40,nb_gl2_d100_efg,nb_tc_pct_age_bpm,nb_dv_impact_pct,nb_tc_pct_age_stl,nb_sc_intang_lead,nb_gl2_pase_neg,nb_gl2_ncaa_d_tov40,nb_wt_years_hs_to_draft,nb_gl2_d100_gmsc40,nb_gl2_g_all,nb_wt_hs_track,nb_gl2_t50_fg
Pb51c66667f,1.1633578920442815,-1.922544514548504,0.717948717948718,169.0,0.0,2.1220983187001976,0.6056075120783113,1.4064,1.037,3.4996,-3.624,-0.07411,0.6011,-0.0833,-0.02993,-0.1136,-0.8661,8.0,9.0,8.0,7.0,8.0,0.89,3.0,21.065,0.982759,0.675136,2.0,7.57437,0.946461,0.199296,0.0,3.0,0.0,0.0,0.0,0.0,0.89,1.4064,1.037,3.0,3.4996,8.0,21.065,1.1633578920442815,-3.624,-0.07411,-1.922544514548504,0.6011,-0.0833,-0.02993,0.982759,0.717948717948718,0.675136,8.0,-0.1136,-0.8661,3.0,-1.2235,38.0,0.0,0.40529
Pe966e23e9c,-1.4940036282236742,-0.9120916147368976,0.4358974358974359,,0.0,0.8946973645909835,-0.7717396964043699,1.147,0.85,2.9032,0.4132,0.05974,0.1972,,-0.0112,,,9.0,8.0,8.0,7.0,8.0,5.84985,4.0,23.0445,0.941026,0.558974,0.0,0.20633,0.971795,0.452158,0.0,4.0,0.0,0.0,0.0,0.0,5.84985,1.147,0.85,4.0,2.9032,9.0,23.0445,-1.4940036282236742,0.4132,0.05974,-0.9120916147368976,0.1972,,-0.0112,0.941026,0.4358974358974359,0.558974,8.5,,,4.0,-1.8767,32.0,0.0,0.42135
P331cffbdbb,-3.241499741799705,-0.9679446069617772,0.1538461538461538,165.0,0.0,-1.7676234766767882,0.2502899494912762,0.6359,0.444,2.0986,0.0315,-0.01237,0.8241,,-0.02726,,,,,,,,-15.2932,3.0,21.076,0.8049,0.092559,1.0,19.2426,0.962795,0.231115,0.0,3.0,0.0,0.0,1.0,0.0,-15.2932,0.6359,0.444,3.0,2.0986,,21.076,-3.241499741799705,0.0315,-0.01237,-0.9679446069617772,0.8241,,-0.02726,0.8049,0.1538461538461538,0.092559,,,,3.0,-0.6461,34.0,0.0,0.43564
P465ab55c02,0.2931171978003402,-2.012001007235167,0.7051282051282052,435.0,0.0,,0.0558435824054379,2.2281,1.885,3.3245,-2.5866,-0.03222,-0.2314,-1.465,0.01545,0.0,0.4048,8.0,8.0,8.0,8.0,8.0,6.90519,2.0,19.3374,0.976415,0.959119,3.0,1.48459,0.988994,0.211572,0.0,2.0,0.0,1.0,0.0,1.0,6.90519,2.2281,1.885,2.0,3.3245,8.0,19.3374,0.2931171978003402,-2.5866,-0.03222,-2.012001007235167,-0.2314,-1.465,0.01545,0.976415,0.7051282051282052,0.959119,8.0,0.0,0.4048,2.0,-0.1666,35.0,0.0,0.43701
Pab87e9a8b8,1.5279232568677266,-1.098952983981526,0.7307692307692307,,0.0,,0.6321729646892433,1.966,1.0,4.8393,-1.051,-0.083,,,-0.04216,-0.6364,,8.0,8.0,7.0,7.0,7.0,4.1431,3.0,20.7775,0.982222,0.873333,2.0,4.77096,0.993333,0.228196,0.0,3.0,0.0,0.0,0.0,0.0,4.1431,1.966,1.0,3.0,4.8393,8.0,20.7775,1.5279232568677266,-1.051,-0.083,-1.098952983981526,,,-0.04216,0.982222,0.7307692307692307,0.873333,7.5,-0.6364,,3.0,-2.7604,17.0,0.0,0.40385
P12d1ca8d35,-0.6095599539422549,-0.8958296476992259,0.6410256410256411,93.0,0.0,0.3975029742583316,-0.4088503627527036,0.6245,0.536,3.6846,-0.9921,-0.05855,-1.3325,-0.4029,-0.03284,0.0,-0.2409,8.0,7.0,8.0,7.0,8.0,6.64024,2.0,20.2738,0.965556,0.117778,2.0,0.90215,0.998889,0.213945,0.0,2.0,0.0,0.0,0.0,0.0,6.64024,0.6245,0.536,2.0,3.6846,8.0,20.2738,-0.6095599539422549,-0.9921,-0.05855,-0.8958296476992259,-1.3325,-0.4029,-0.03284,0.965556,0.6410256410256411,0.117778,8.0,0.0,-0.2409,2.0,-1.1128,36.0,0.0,0.44033
P2f95e0c256,-1.77219280219966,-0.4138771767695821,0.4743589743589743,106.0,0.0,-0.2368153588189799,-0.6874417885054709,0.8897,0.708,2.5623,0.3151,-0.01038,-0.0994,,-0.0263,-2.122,,9.0,8.0,8.0,7.0,9.0,3.48204,3.0,21.2375,0.924682,0.250454,2.0,2.84243,0.984574,0.158961,0.0,3.0,0.0,0.0,1.0,0.0,3.48204,0.8897,0.708,3.0,2.5623,9.0,21.2375,-1.77219280219966,0.3151,-0.01038,-0.4138771767695821,-0.0994,,-0.0263,0.924682,0.4743589743589743,0.250454,8.5,-2.122,,3.0,-1.4663,34.0,0.0,0.43671
Pd907989bcb,2.905966912582027,-0.8380781865306688,0.8333333333333334,367.0,0.0,-3.1479926401269243,0.8677517929687673,3.512,2.273,3.1054,-4.7116,-0.09152,1.0876,-1.4625,-0.04913,0.0,-1.2314,,,,,,8.29901,2.0,19.5236,0.992138,0.996855,3.0,2.23089,0.998428,0.28263,0.0,2.0,0.0,0.0,0.0,0.0,8.29901,3.512,2.273,2.0,3.1054,,19.5236,2.905966912582027,-4.7116,-0.09152,-0.8380781865306688,1.0876,-1.4625,-0.04913,0.992138,0.8333333333333334,0.996855,,0.0,-1.2314,2.0,-3.1103,36.0,0.0,0.46324
Pd3b81c81b9,,,0.8380952380952381,1176.0,0.0,,,,,,,,,,,,,7.0,9.0,6.0,8.0,7.0,2.25409,3.0,21.2977,0.993648,0.19147,1.0,7.28618,0.741379,0.506652,0.0,6.0,0.0,0.0,1.0,0.0,2.25409,,,3.0,,7.0,21.2977,,,,,,,,0.993648,0.8380952380952381,0.19147,6.5,,,6.0,,,0.0,
Pd5729dac8f,-1.8172571655380911,-0.4452970851789701,0.3461538461538461,,0.0,2.0718906081884443,-0.4782889250968685,1.1753,0.875,1.0942,4.2532,0.0399,0.1179,-0.5159,-0.04143,-2.1136,-2.2813,8.0,8.0,8.0,7.0,8.0,5.57419,2.0,22.7488,0.898148,0.477366,3.0,0.13587,0.869342,0.134131,0.0,4.0,0.0,0.0,1.0,0.0,5.57419,1.1753,0.875,2.0,1.0942,8.0,22.7488,-1.8172571655380911,4.2532,0.0399,-0.4452970851789701,0.1179,-0.5159,-0.04143,0.898148,0.3461538461538461,0.477366,8.0,-2.1136,-2.2813,4.0,-1.2229,36.0,0.0,0.5
Pdd79d6ef7f,-2.1592305052816787,-0.2175188027063422,0.3333333333333333,186.0,0.0,2.812183332721422,0.0571157407484044,1.1725,0.857,1.474,1.0624,0.05688,-0.5427,0.2144,-0.00014,0.0,-0.5161,8.0,9.0,7.0,7.0,7.0,8.53076,2.0,20.0192,0.894444,0.584444,2.0,-2.93732,0.934444,0.147886,0.0,2.0,0.0,0.0,0.0,0.0,8.53076,1.1725,0.857,2.0,1.474,8.0,20.0192,-2.1592305052816787,1.0624,0.05688,-0.2175188027063422,-0.5427,0.2144,-0.00014,0.894444,0.3333333333333333,0.584444,7.5,0.0,-0.5161,2.0,-1.1761,37.0,0.0,0.46829
Pf7c7a85a9a,-3.022450602968086,0.3584947206825216,0.1923076923076923,406.0,0.0,-0.1913022277369603,0.720777019203326,0.9259,0.643,2.0679,1.1151,0.03376,-0.7961,-0.6219,0.03044,0.0,-0.3723,7.0,7.0,7.0,8.0,7.0,4.6699,1.0,18.4175,0.867647,0.289216,2.0,0.0,0.965686,0.149089,0.0,1.0,0.0,0.0,0.0,0.0,4.6699,0.9259,0.643,1.0,2.0679,7.0,18.4175,-3.022450602968086,1.1151,0.03376,0.3584947206825216,-0.7961,-0.6219,0.03044,0.867647,0.1923076923076923,0.289216,7.0,0.0,-0.3723,1.0,0.3243,40.0,0.0,0.42935
Pd8244d9a42,-2.98658692095336,1.3874956856875382,0.1794871794871795,249.0,0.0,,0.4168115782365587,1.0348,0.571,1.7512,-2.0475,0.03949,-0.7446,0.2507,0.00087,-1.122,1.1384,8.0,9.0,7.0,8.0,7.0,3.63216,2.0,19.8467,0.888365,0.501572,0.0,0.95512,0.853774,0.128428,0.0,2.0,0.0,0.0,0.0,0.0,3.63216,1.0348,0.571,2.0,1.7512,8.0,19.8467,-2.98658692095336,-2.0475,0.03949,1.3874956856875382,-0.7446,0.2507,0.00087,0.888365,0.1794871794871795,0.501572,7.5,-1.122,1.1384,2.0,-1.6151,32.0,0.0,0.5
P944e30c99c,1.0983553766552667,-1.2400190884752331,0.6923076923076923,,0.0,-0.3797366792772091,0.3429581466193712,1.3133,0.8,3.152,-1.065,-0.04283,-0.1991,-0.4964,-0.02334,-1.1136,-0.5596,8.0,6.0,8.0,6.0,9.0,5.13301,4.0,22.36,0.98251,0.707819,3.0,3.21267,0.963992,0.196278,0.0,4.0,0.0,0.0,0.0,1.0,5.13301,1.3133,0.8,4.0,3.152,8.0,22.36,1.0983553766552667,-1.065,-0.04283,-1.2400190884752331,-0.1991,-0.4964,-0.02334,0.98251,0.6923076923076923,0.707819,8.0,-1.1136,-0.5596,4.0,-0.6331,37.0,0.0,0.42941
Pc7e0f691c6,-1.568689953942255,-0.0808249647663982,0.4871794871794871,,0.0,0.1719521250756612,-0.9923940275693526,0.2778,0.269,1.875,-1.2662,0.00747,-0.6968,-0.2963,-8e-05,-1.122,-1.5556,9.0,7.0,9.0,6.0,9.0,1.8797,4.0,22.0342,0.937243,0.00411523,2.0,4.70356,0.998971,0.199751,0.0,4.0,0.0,0.0,0.0,0.0,1.8797,0.2778,0.269,4.0,1.875,9.0,22.0342,-1.568689953942255,-1.2662,0.00747,-0.0808249647663982,-0.6968,-0.2963,-8e-05,0.937243,0.4871794871794871,0.00411523,9.0,-1.122,-1.5556,4.0,-1.0223,34.0,0.0,0.53927
Pa47459a77d,-1.9152024786836837,0.7135616760334818,0.2307692307692307,173.0,1.0,-0.2175650193336285,-0.1629064598790668,0.481,0.462,1.3691,-2.6155,-0.0539,0.4048,-0.0399,-0.01667,0.0,-0.0789,6.0,9.0,6.0,8.0,8.0,-4.57801,5.0,23.0554,0.894872,0.0717949,3.0,9.74186,0.930769,0.157912,0.0,5.0,0.0,0.0,0.0,0.0,-4.57801,0.481,0.462,5.0,1.3691,6.0,23.0554,-1.9152024786836837,-2.6155,-0.0539,0.7135616760334818,0.4048,-0.0399,-0.01667,0.894872,0.2307692307692307,0.0717949,6.0,0.0,-0.0789,5.0,-1.2866,37.0,0.0,0.50495
P59ddf4705a,-0.2542524786836839,-1.0171509066609157,0.5128205128205128,,0.0,,-0.3676851108112684,1.671,1.312,2.9939,-2.9644,-0.031,0.1016,,-0.07015,-1.1429,,8.0,7.0,8.0,7.0,8.0,5.8783,4.0,24.0246,0.95,0.89,1.0,0.9465,0.99,0.262967,0.0,4.0,0.0,0.0,0.0,0.0,5.8783,1.671,1.312,4.0,2.9939,8.0,24.0246,-0.2542524786836839,-2.9644,-0.031,-1.0171509066609157,0.1016,,-0.07015,0.95,0.5128205128205128,0.89,8.0,-1.1429,,4.0,-2.9948,34.0,0.0,0.37306
P11fb43c4ea,-0.1037786891408245,0.6169314947253944,0.6794871794871795,437.0,0.0,1.5479841989297465,0.174457841174169,1.1785,1.111,2.5997,-6.6835,-0.12194,1.5158,0.3431,-0.00121,-0.1136,0.5254,9.0,9.0,8.0,9.0,7.0,8.2888,1.0,18.3326,0.995098,0.558824,2.0,0.0,0.906863,0.184587,0.0,1.0,1.0,0.0,0.0,1.0,8.2888,1.1785,1.111,1.0,2.5997,9.0,18.3326,-0.1037786891408245,-6.6835,-0.12194,0.6169314947253944,1.5158,0.3431,-0.00121,0.995098,0.6794871794871795,0.558824,8.5,-0.1136,0.5254,1.0,-0.2393,38.0,1.0,0.49112
P49827cf895,-0.2978093381666564,0.2736538316903528,0.6538461538461539,61.0,0.0,-0.1351206987297304,0.1601020750922468,2.0355,1.857,1.2924,0.3682,0.00189,0.427,1.2845,-0.03152,0.0,0.0223,8.0,7.0,8.0,8.0,9.0,6.69597,2.0,20.3614,0.97,0.901111,2.0,0.9392,0.994444,0.370028,0.0,2.0,0.0,0.0,0.0,0.0,6.69597,2.0355,1.857,2.0,1.2924,8.0,20.3614,-0.2978093381666564,0.3682,0.00189,0.2736538316903528,0.427,1.2845,-0.03152,0.97,0.6538461538461539,0.901111,8.0,0.0,0.0223,2.0,-2.577,35.0,0.0,0.49206
P9e30954b9f,,-0.0243087999889089,0.7948717948717948,,0.0,-1.608990632120871,,1.7391,1.391,5.2515,-3.9076,-0.0584,-1.3866,0.1437,-0.02838,0.0,-2.0322,,,,,,0.973339,5.0,22.4285,0.996914,0.871399,2.0,9.13886,0.990741,0.290537,0.0,5.0,,,0.0,,0.973339,1.7391,1.391,5.0,5.2515,,22.4285,,-3.9076,-0.0584,-0.0243087999889089,-1.3866,0.1437,-0.02838,0.996914,0.7948717948717948,0.871399,,0.0,-2.0322,5.0,-1.2407,36.0,,0.39306
P1044a073cf,3.210379903355589,-0.6834696702309547,0.8846153846153846,243.0,0.0,1.1984155413620687,-0.5634994630221415,3.57,2.773,5.8824,-4.287,-0.01796,0.0196,,-0.0234,-0.5682,,9.0,7.0,9.0,7.0,8.0,10.564,2.0,19.8631,0.995283,0.996855,1.0,1.3506,0.992138,0.337517,0.0,2.0,0.0,1.0,0.0,1.0,10.564,3.57,2.773,2.0,5.8824,9.0,19.8631,3.210379903355589,-4.287,-0.01796,-0.6834696702309547,0.0196,,-0.0234,0.995283,0.8846153846153846,0.996855,9.0,-0.5682,,2.0,-0.6843,30.0,0.0,0.37629
P4f181909b7,1.9537086053039268,0.9249101677138843,0.782051282051282,76.0,0.0,,0.4895009904883145,2.1405,2.0,7.7926,-1.6378,-0.03203,-1.3573,0.3094,-0.02783,0.0,-0.0464,8.0,6.0,8.0,7.0,8.0,7.95165,2.0,20.3203,0.987778,0.901111,3.0,1.78708,0.921111,0.288934,0.0,2.0,0.0,0.0,0.0,0.0,7.95165,2.1405,2.0,2.0,7.7926,8.0,20.3203,1.9537086053039268,-1.6378,-0.03203,0.9249101677138843,-1.3573,0.3094,-0.02783,0.987778,0.782051282051282,0.901111,8.0,0.0,-0.0464,2.0,-1.8831,36.0,0.0,0.4697
P6e49424689,-1.8624547194545924,1.4327285285203557,0.3076923076923077,14.0,1.0,0.1528595520414232,0.0182341459537145,1.611,1.286,3.8389,-4.2542,-0.09188,-1.7532,0.6111,-0.01642,0.0,-0.0938,,,,,,3.9119,4.0,22.4914,0.877572,0.772634,2.0,1.43712,0.61214,0.230444,0.0,4.0,0.0,0.0,0.0,0.0,3.9119,1.611,1.286,4.0,3.8389,,22.4914,-1.8624547194545924,-4.2542,-0.09188,1.4327285285203557,-1.7532,0.6111,-0.01642,0.877572,0.3076923076923077,0.772634,,0.0,-0.0938,4.0,-0.9007,36.0,0.0,0.44048
Pa9426d162d,-2.715924707264235,2.462520274517318,0.2179487179487179,-137.0,1.0,,-1.1328539456856404,0.6897,0.3,1.8851,-1.7834,-0.0297,-0.3019,-0.0331,-0.01868,0.0,-0.6766,7.0,9.0,7.0,7.0,8.0,1.96543,4.0,22.9049,0.859053,0.122428,3.0,3.15536,0.83642,0.0993348,0.0,4.0,0.0,0.0,0.0,0.0,1.96543,0.6897,0.3,4.0,1.8851,7.0,22.9049,-2.715924707264235,-1.7834,-0.0297,2.462520274517318,-0.3019,-0.0331,-0.01868,0.859053,0.2179487179487179,0.122428,7.0,0.0,-0.6766,4.0,-3.3427,31.0,0.0,0.48276
P0a4bbd8b0a,-3.465860096644411,2.8451670445520483,0.2692307692307692,414.0,1.0,0.4834951361551377,-0.6373138947753592,1.3098,0.722,0.9068,-1.7203,0.03822,0.2138,,0.02315,,,8.0,8.0,7.0,8.0,6.0,5.23836,1.0,18.3956,0.916667,0.593137,0.0,0.0,0.632353,0.186035,0.0,1.0,0.0,0.0,0.0,0.0,5.23836,1.3098,0.722,1.0,0.9068,8.0,18.3956,-3.465860096644411,-1.7203,0.03822,2.8451670445520483,0.2138,,0.02315,0.916667,0.2692307692307692,0.593137,7.5,,,1.0,-3.5477,30.0,0.0,0.55556
P1dca1ecf2b,-3.294808241931519,1.1983669803986228,0.2435897435897435,146.0,1.0,-0.0658607355988896,-0.6719564390414463,0.6488,0.571,1.8491,-3.1767,-0.0668,-0.9112,0.2136,0.0051,0.0,-1.1817,7.0,9.0,7.0,7.0,8.0,5.18631,1.0,19.1294,0.904088,0.133648,2.0,0.0,0.894654,0.157527,0.0,1.0,0.0,0.0,0.0,0.0,5.18631,0.6488,0.571,1.0,1.8491,7.0,19.1294,-3.294808241931519,-3.1767,-0.0668,1.1983669803986228,-0.9112,0.2136,0.0051,0.904088,0.2435897435897435,0.133648,7.0,0.0,-1.1817,1.0,-0.7871,40.0,0.0,0.50568
Pee1a8f2e9d,,2.699885031771027,0.2051282051282051,131.0,1.0,-1.4007624240078935,,0.4683,0.4,1.3659,-3.1275,-0.01823,0.3203,,-0.04997,-0.8636,,7.0,6.0,7.0,7.0,8.0,1.3204,4.0,22.1711,0.850823,0.037037,3.0,3.76135,0.340535,0.164326,0.0,4.0,,,0.0,,1.3204,0.4683,0.4,4.0,1.3659,7.0,22.1711,,-3.1275,-0.01823,2.699885031771027,0.3203,,-0.04997,0.850823,0.2051282051282051,0.037037,7.0,-0.8636,,4.0,-4.2127,32.0,,0.45833
P8c383a7533,-1.1622297417997052,1.6141978433517723,0.4102564102564102,,1.0,-0.3629026685688827,-0.1409506050953921,0.6792,0.733,1.8945,-2.0684,-0.00736,-0.9572,,-0.0167,-0.8636,,6.0,6.0,8.0,7.0,8.0,1.54236,4.0,23.1075,0.935897,0.166667,3.0,4.48627,0.905128,0.212824,0.0,6.0,0.0,0.0,0.0,0.0,1.54236,0.6792,0.733,4.0,1.8945,6.0,23.1075,-1.1622297417997052,-2.0684,-0.00736,1.6141978433517723,-0.9572,,-0.0167,0.935897,0.4102564102564102,0.166667,7.0,-0.8636,,6.0,0.078,34.0,0.0,0.54878
Pd6e0b051bb,,1.912735712382282,0.0128205128205128,330.0,0.0,-0.4804683523360921,,,,,,,,,,,,,,,,,-3.25267,3.0,20.6242,0.498889,0.117778,1.0,3.7364,0.43,0.0218389,0.0,3.0,0.0,0.0,0.0,0.0,-3.25267,,,3.0,,,20.6242,,,,1.912735712382282,,,,0.498889,0.0128205128205128,0.117778,,,,3.0,,,0.0,
Pa380a0ce3c,,1.631537469958946,0.282051282051282,182.0,0.0,-0.3622892818469937,,1.7595,1.174,2.3069,-1.139,-0.02596,0.5908,-0.4765,-0.01752,0.0,0.0961,,,,,,3.67533,3.0,21.0294,0.892015,0.803085,0.0,1.64686,0.73775,0.170005,0.0,3.0,0.0,0.0,0.0,0.0,3.67533,1.7595,1.174,3.0,2.3069,,21.0294,,-1.139,-0.02596,1.631537469958946,0.5908,-0.4765,-0.01752,0.892015,0.282051282051282,0.803085,,0.0,0.0961,3.0,-1.1686,34.0,0.0,0.44898
P31e153a014,1.7785732568677268,2.1594774332500792,0.7435897435897436,,0.0,0.073198207111747,1.1628303932569213,0.8674,0.81,2.5021,-5.118,-0.01897,0.5046,0.277,0.00743,0.0,-0.0782,,,,,,4.03144,3.0,20.0219,0.983333,0.335556,1.0,5.13327,0.961111,0.24564,0.0,3.0,0.0,0.0,0.0,0.0,4.03144,0.8674,0.81,3.0,2.5021,,20.0219,1.7785732568677268,-5.118,-0.01897,2.1594774332500792,0.5046,0.277,0.00743,0.983333,0.7435897435897436,0.335556,,0.0,-0.0782,3.0,-0.4584,37.0,0.0,0.54321
P26e74779f0,,,0.1451612903225806,586.0,0.0,,,1.4882,1.083,5.6624,-0.3318,-0.03096,-0.6277,-0.8534,-0.04988,0.0,0.6196,7.0,8.0,7.0,7.0,8.0,2.71124,4.0,21.922,0.837568,0.73775,3.0,1.64226,0.833938,0.106971,0.0,5.0,0.0,0.0,0.0,0.0,2.71124,1.4882,1.083,4.0,5.6624,7.0,21.922,,-0.3318,-0.03096,,-0.6277,-0.8534,-0.04988,0.837568,0.1451612903225806,0.73775,7.0,0.0,0.6196,5.0,-2.0398,35.0,0.0,0.41916
Pdb1689c286,-2.6873867420633317,,0.5512820512820513,232.0,0.0,,-2.218108930066309,1.4286,1.214,1.8815,-7.0807,-0.09665,-0.0052,-0.9222,-0.02814,-1.359,0.6319,8.0,10.0,7.0,8.0,8.0,7.08399,1.0,18.8939,0.97549,0.691176,1.0,0.0,0.985294,0.201266,0.0,1.0,0.0,0.0,0.0,0.0,7.08399,1.4286,1.214,1.0,1.8815,8.0,18.8939,-2.6873867420633317,-7.0807,-0.09665,,-0.0052,-0.9222,-0.02814,0.97549,0.5512820512820513,0.691176,7.5,-1.359,0.6319,1.0,-1.0723,35.0,0.0,0.39313
P23f1ba707f,-3.1368173910891626,,0.4615384615384615,252.0,0.0,,-1.5315984189086689,1.3754,1.0,1.5664,-6.0067,-0.06763,-0.7262,,-0.03101,-2.122,,9.0,8.0,8.0,6.0,9.0,6.17496,1.0,18.8392,0.946078,0.691176,2.0,0.0,0.955882,0.144812,0.0,1.0,0.0,0.0,0.0,0.0,6.17496,1.3754,1.0,1.0,1.5664,9.0,18.8392,-3.1368173910891626,-6.0067,-0.06763,,-0.7262,,-0.03101,0.946078,0.4615384615384615,0.691176,8.5,-2.122,,1.0,-2.6448,34.0,0.0,0.42647
P2171d2817b,3.635570994586507,,0.8974358974358975,-112.0,1.0,,-1.2560410210543698,1.5456,0.957,2.3493,-1.0013,0.01422,-0.03,,0.0061,-1.359,,8.0,9.0,7.0,9.0,7.0,12.6785,1.0,19.8357,0.998428,0.775157,1.0,0.0,0.926101,0.203012,0.0,1.0,0.0,0.0,0.0,1.0,12.6785,1.5456,0.957,1.0,2.3493,8.0,19.8357,3.635570994586507,-1.0013,0.01422,,-0.03,,0.0061,0.998428,0.8974358974358975,0.775157,7.5,-1.359,,1.0,-0.2097,28.0,0.0,0.59633
P1b1aa3dc82,,,0.3717948717948718,,0.0,,,1.0014,1.0,5.8655,-1.9743,-0.02572,-0.0692,,0.00195,-0.6136,,,,,,,0.341575,4.0,21.4292,0.908348,0.355717,3.0,5.44395,0.997278,0.310079,0.0,4.0,0.0,1.0,0.0,1.0,0.341575,1.0014,1.0,4.0,5.8655,,21.4292,,-1.9743,-0.02572,,-0.0692,,0.00195,0.908348,0.3717948717948718,0.355717,,-0.6136,,4.0,0.067,35.0,0.0,0.42286
Pc9a1f10582,6.073557681133369,-0.8604619627284121,0.9615384615384616,,0.0,1.0142084779503011,-0.7038663538689229,,,,,,,,,,,8.0,8.0,8.0,8.0,6.0,,,,,,,,,,,,,,0.0,,,,,,,8.0,,6.073557681133369,,,-0.8604619627284121,,,,,0.9615384615384616,,8.0,,,,,,,
Pd856b04e96,-0.9798601890090116,,0.4487179487179487,,0.0,,0.270507991526836,1.3921,0.455,1.0209,-6.8653,-0.0777,-0.4578,,-0.07466,-2.122,,,,,,,3.97088,5.0,22.3244,0.917695,0.63786,2.0,2.15158,0.99177,0.0606171,0.0,5.0,0.0,0.0,0.0,0.0,3.97088,1.3921,0.455,5.0,1.0209,,22.3244,-0.9798601890090116,-6.8653,-0.0777,,-0.4578,,-0.07466,0.917695,0.4487179487179487,0.63786,,-2.122,,5.0,-3.2618,32.0,0.0,0.46875
Pbda800ed55,,,0.0256410256410256,-108.0,0.0,,,0.8777,0.682,1.6301,-2.4824,-0.0217,0.5693,,0.02348,,,,,,,,0.661913,2.0,20.8241,0.583333,0.271111,0.0,0.558527,0.436667,0.0568257,0.0,2.0,0.0,0.0,0.0,0.0,0.661913,0.8777,0.682,2.0,1.6301,,20.8241,,-2.4824,-0.0217,,0.5693,,0.02348,0.583333,0.0256410256410256,0.271111,,,,2.0,0.0396,33.0,0.0,0.5
Pa76f81d8c3,,,0.0897435897435897,,1.0,,,0.8844,0.615,1.9048,2.2931,0.01924,-1.0057,,-0.00622,,,,,,,,26.7316,4.0,22.0616,0.704733,0.252058,0.0,-23.72,0.237654,0.120541,0.0,4.0,0.0,0.0,0.0,0.0,26.7316,0.8844,0.615,4.0,1.9048,,22.0616,,2.2931,0.01924,,-1.0057,,-0.00622,0.704733,0.0897435897435897,0.252058,,,,4.0,1.2473,20.0,0.0,0.5
P2dde5c1214,,,0.141025641025641,,1.0,,,0.9726,1.333,1.3779,-0.8921,0.03349,-0.2935,,-0.13501,-0.122,,,,,,,-7.95396,5.0,22.8063,0.743827,0.363169,2.0,11.3899,0.521605,0.336037,0.0,5.0,0.0,0.0,0.0,0.0,-7.95396,0.9726,1.333,5.0,1.3779,,22.8063,,-0.8921,0.03349,,-0.2935,,-0.13501,0.743827,0.141025641025641,0.363169,,-0.122,,5.0,-5.4664,31.0,0.0,
P8df71877a2,,,0.1714285714285714,,0.0,,,,,,,,,,,,,,,,,,2.9446,5.0,23.1513,0.84359,0.264103,0.0,1.04772,0.741026,0.182589,0.0,8.0,0.0,0.0,1.0,0.0,2.9446,,,5.0,,,23.1513,,,,,,,,0.84359,0.1714285714285714,0.264103,,,,8.0,,,0.0,
P3997afa4f2,13.858891676510837,,1.0,,1.0,,-0.1987732400812354,,,,,,,,,,,9.0,7.0,8.0,7.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,9.0,,13.858891676510837,,,,,,,,1.0,,8.5,,,,,,0.0,
P23026d4d13,,,0.2564102564102564,,0.0,,,0.7651,0.6,3.9786,-0.0067,0.05318,-1.1179,,-0.03118,,,,,,,,0.24904,5.0,22.4586,0.867284,0.20679,1.0,4.97813,0.795267,0.669298,0.0,5.0,0.0,0.0,1.0,0.0,0.24904,0.7651,0.6,5.0,3.9786,,22.4586,,-0.0067,0.05318,,-1.1179,,-0.03118,0.867284,0.2564102564102564,0.20679,,,,5.0,-2.9332,36.0,0.0,
P360c31499c,6.149540907226127,,0.9230769230769232,,1.0,,0.2888048018632063,,,,,,,,,,,7.0,9.0,7.0,7.0,6.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,7.0,,6.149540907226127,,,,,,,,0.9230769230769232,,7.0,,,,,,0.0,
P44154d877a,7.856900245158103,,0.9743589743589745,,0.0,,-0.1358939279355384,,,,,,,,,,,8.0,7.0,7.0,7.0,8.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,8.0,,7.856900245158103,,,,,,,,0.9743589743589745,,7.5,,,,,,0.0,
Paf95fb158c,6.702799068576857,,0.9487179487179488,,1.0,,-0.1213011161147092,,,,,,,,,,,7.0,7.0,6.0,7.0,6.0,,,,,,,,,,,,,,0.0,,,,,,,7.0,,6.702799068576857,,,,,,,,0.9487179487179488,,6.5,,,,,,,
